Company Name,Total_Delivery,Price,PrevClose,Total_Traded_Value,NSE_Code,BSE_Code,Segment
Ahasolar Technologies Ltd.,8800,374.3,372.0,32.9384,,543941,M 
Kaka Industries Ltd.,94000,193.7,198.35,182.078,,543939,M 
Acceleratebs India Ltd.,6400,317.95,302.85,20.3488,,543938,M 
Alphalogic Industries Ltd.,12000,240.0,241.7,28.8,,543937,M 
Veefin Solutions Ltd.,216000,289.9,276.1,626.184,,543931,M 
Cosmic CRF Ltd.,30000,305.15,306.7,91.545,,543928,M 
Bizotic Commercial Ltd.,65600,69.97,66.64,45.90032,,543926,M 
CFF Fluid Control Ltd.,161600,453.2,470.9,732.3712,,543920,M 
Hemant Surgical Industries Ltd,96000,243.0,240.1,233.28,,543916,M 
Innokaiz India Ltd.,49600,150.15,153.5,74.4744,,543905,M 
Retina Paints Ltd.,28000,56.05,57.0,15.694,,543902,M 
Sancode Technologies Ltd.,66000,84.63,79.0,55.8558,,543897,M 
Exhicon Events Media Solutions,20000,291.55,295.0,58.31,,543895,M 
Maiden Forgings Ltd.,100000,127.6,133.25,127.6,,543874,M 
Dev Labtech Venture Ltd.,6000,60.27,61.23,3.6162,,543848,M 
Command Polymers Ltd.,4000,25.4,26.0,1.016,,543843,M 
Bright Outdoor Media Ltd.,7000,469.5,460.05,32.865,,543831,M 
Sudarshan Pharma Industries Lt,59200,85.98,83.99,50.90016,,543828,M 
Prospect Commodities Ltd.,4000,78.4,75.0,3.136,,543814,M 
ITCONS E-Solutions Ltd.,100000,48.95,45.55,48.95,,543806,M 
RESGEN Ltd.,48000,78.0,79.0,37.44,,543805,M 
Amanaya Ventures Ltd.,12000,12.62,12.62,1.5144,,543804,M 
Patron Exim Ltd.,24000,10.09,10.02,2.4216,,543798,M 
Macfos Ltd.,55200,390.0,376.0,215.28,,543787,M 
Sealmatic India Ltd.,5400,585.0,578.95,31.59,,543782,M 
Indong Tea Company Ltd.,24000,21.49,20.03,5.1575999999999995,,543769,M 
Earthstahl & Alloys Ltd.,45000,67.69,71.0,30.4605,,543765,M 
Transvoy Logistics India Ltd.,16000,72.44,76.0,11.5904,,543754,M 
Eastern Logica Infoway Ltd.,4200,570.6,600.15,23.9652,,543746,M 
SVS Ventures Ltd.,42000,8.0,7.55,3.36,,543745,M 
Droneacharya Aerial Innovation,84000,153.8,157.6,129.192,,543713,M 
PNGS Gargi Fashion Jewellery L,20000,257.75,246.95,51.55,,543709,M 
Ambo Agritec Ltd.,40000,33.77,32.98,13.508000000000003,,543678,M 
Technopack Polymers Ltd.,24000,104.3,104.9,25.032,,543656,M 
DAPS Advertising Ltd.,8000,37.85,39.0,3.028,,543651,M 
Pace E-Commerce Ventures Ltd.,42000,21.21,21.21,8.9082,,543637,M 
Maagh Advertising And Marketin,16000,32.5,33.48,5.2,,543624,M 
Vedant Asset Ltd.,12000,48.0,44.0,5.76,,543623,M 
Steelman Telecom Ltd.,9600,151.1,151.5,14.5056,,543622,M 
Cargosol Logistics Ltd.,24000,49.0,46.95,11.76,,543621,M 
Insolation Energy Ltd.,57000,394.25,375.5,224.7225,,543620,M 
Concord Control Systems Ltd.,10500,520.5,515.3,54.6525,,543619,M 
Cargotrans Maritime Ltd.,6000,80.0,80.5,4.8,,543618,M 
Reetech International Cargo an,4800,61.72,62.45,2.96256,,543617,M 
Trident Lifeline Ltd.,2400,195.0,199.4,4.68,,543616,M 
Silicon Rental Solutions Ltd.,40800,181.5,182.4,74.052,,543615,M 
Containe Technologies Ltd.,2000,70.0,68.5,1.4,,543606,M 
Virtuoso Optoelectronics Ltd.,74000,268.15,281.95,198.431,,543597,M 
EP Biocomposites Ltd.,2000,218.05,229.8,4.361,,543595,M 
Rhetan TMT Ltd.,52500,9.86,9.85,5.176499999999999,,543590,M 
Naturo Indiabull Ltd.,68000,16.5,17.8,11.22,,543579,M 
Olatech Solutions Ltd.,8000,190.0,190.0,15.2,,543578,M 
Healthy Life Agritec Ltd.,160000,5.1,5.13,8.16,,543546,M 
Veerkrupa Jewellers Ltd.,33400,2.41,2.53,0.80494,,543545,M 
Jayant Infratech Ltd.,2250,95.0,93.81,2.1375,,543544,M 
B-Right Real Estate Ltd.,1600,129.25,135.0,2.068,,543543,M 
Sailani Tours N Travels Ltd.,4800,26.03,27.4,1.24944,,543541,M 
Pearl Green Clubs And Resorts ,2400,185.0,185.95,4.44,,543540,M 
Modi's Navnirman Ltd.,86400,179.95,177.5,155.47679999999997,,543539,M 
Goel Food Products Ltd.,800,198.1,190.0,1.5848,,543538,M 
Silver Pearl Hospitality & Lux,24000,7.75,8.17,1.86,,543536,M 
