Company Name,Total_Delivery,Price,PrevClose,Total_Traded_Value,NSE_Code,BSE_Code,Segment
Union Bank Of India,37345372,94.5,90.5,35291.37654,UNIONBANK,532477,EQ
Suven Pharmaceuticals Ltd.,4697857,528.75,518.35,24839.9188875,SUVENPHAR,543064,EQ
JIO Financial Services,9353532,242.55,240.2,22686.991866,JIOFIN,543940,EQ
Suzlon Energy Ltd.,95404298,23.25,22.15,22181.499285,SUZLON,532667,EQ
NHPC Ltd.,39668171,55.9,51.9,22174.507589,NHPC,533098,EQ
Zomato Ltd.,22126796,99.45,97.9,22005.098622,ZOMATO,543320,EQ
Indian Railway Finance Corpora,26490832,81.25,78.9,21523.801,IRFC,543257,EQ
Adani Energy Solutions,2398634,851.75,836.9,20430.365095,ADANIENSOL,539254,EQ
Rail Vikas Nigam Ltd.,11321311,170.95,166.7,19353.781154499997,RVNL,542649,EQ
Aster DM Healthcare Ltd.,5638771,341.45,332.1,19253.583579500002,ASTERDM,540975,EQ
Bank Of India,15532879,107.25,103.55,16659.0127275,BANKINDIA,532149,EQ
Bombay Dyeing And Manufacturin,10839236,153.25,140.5,16611.12917,BOMDYEING,500020,EQ
NBCC (India) Ltd.,23477458,60.65,56.3,14239.078277,NBCC,534309,EQ
,1376970,999.99,999.99,13769.562302999999,LIQUIDBEES,,EQ
Central Bank Of India,30645560,44.8,40.4,13729.21088,CENTRALBK,532885,EQ
Macrotech Developers Ltd.,1708628,800.5,793.45,13677.56714,LODHA,543287,EQ
CMS Info Systems Ltd.,3481377,356.75,354.2,12419.8124475,CMSINFO,543441,EQ
,1167106,999.99,999.99,11670.9432894,LIQUIDETF,,EQ
Yes Bank Ltd.,64589226,17.5,17.7,11303.11455,YESBANK,532648,EQ
Jaiprakash Power Ventures Ltd.,110818305,9.9,9.8,10971.012195,JPPOWER,532627,EQ
Gujarat Mineral Development Co,3880770,280.8,291.2,10897.20216,GMDCLTD,532181,EQ
Shree Renuka Sugars Ltd.,18797503,55.75,52.5,10479.6079225,RENUKA,532670,EQ
Adani Power Ltd.,2575289,377.15,377.1,9712.7024635,ADANIPOWER,533096,EQ
SJVN Ltd.,12333449,77.35,75.9,9539.922801499999,SJVN,533206,EQ
One97 Communications Ltd.,1081666,856.55,838.25,9265.010123,PAYTM,543396,EQ
FSN E-Commerce Ventures Ltd.,5799194,150.1,148.75,8704.590194,NYKAA,543384,EQ
Narayana Hrudayalaya Ltd.,751073,1092.0,1035.2,8201.71716,NH,539551,EQ
ITI Ltd.,4112774,197.15,199.65,8108.333941,ITI,523610,EQ
VIP Industries Ltd.,1156667,693.4,662.25,8020.328978,VIPIND,507880,EQ
APL Apollo Tubes Ltd.,474287,1636.95,1632.35,7763.8410465,APLAPOLLO,533758,EQ
Bank Of Maharashtra,17462853,43.95,43.0,7674.9238935,MAHABANK,532525,EQ
Bikaji Foods International Ltd,1564015,489.1,489.6,7649.597365,BIKAJI,543653,EQ
Ircon International Ltd.,4948129,150.75,147.0,7459.3044675,IRCON,541956,EQ
Indian Overseas Bank,19502772,37.0,35.0,7216.02564,IOB,532388,EQ
DCW Ltd.,11836900,60.05,52.4,7108.05845,DCW,500117,EQ
Mankind Pharma Ltd.,390374,1797.75,1813.5,7017.948585,MANKIND,543904,EQ
Welspun Corp Ltd.,1822073,383.8,361.7,6993.116174,WELCORP,532144,EQ
Dwarikesh Sugar Industries Ltd,6609526,102.4,93.25,6768.154624000001,DWARKESH,532610,EQ
Himadri Speciality Chemical Lt,2719266,243.85,232.5,6630.930141,HSCL,500184,EQ
Tata Motors Ltd. - DVR Ordinar,1524342,430.25,425.2,6558.481455,TATAMTRDVR,570001,EQ
