Company Name,Total_Delivery,Price,PrevClose,Total_Traded_Value,NSE_Code,BSE_Code,Segment
Knowledge Marine & Engineering,7625,1469.7,1494.25,112.064625,,543273,M 
MRP Agro Ltd.,69000,42.2,133.4,29.118,,543262,M 
Shine Fashion (India) Ltd.,10000,80.0,76.0,8.0,,543244,M 
Veer Global Infraconstruction ,1100,121.0,121.0,1.331,,543241,M 
GM Polyplast Ltd.,22400,180.0,176.75,40.32,,543239,M 
Secmark Consultancy Ltd.,57500,101.7,84.75,58.4775,,543234,M 
Cospower Engineering Ltd.,2500,282.15,320.0,7.05375,,543172,M 
ICL Organic Dairy Products Ltd,14000,45.0,45.22,6.3,,542935,M 
Chandra Bhagat Pharma Ltd.,24000,107.1,121.95,25.704,,542934,M 
Janus Corporation Ltd.,45500,4.55,4.42,2.07025,,542924,M 
Goblin India Ltd.,2000,60.0,62.0,1.2,,542850,M 
City Pulse Multiplex Ltd.,2000,79.15,85.5,1.583,,542727,M 
Cian Healthcare Ltd.,42000,23.65,23.5,9.932999999999998,,542678,M 
Evans Electric Ltd.,4000,132.6,139.05,5.304,,542668,M 
VR Films & Studios Ltd.,26000,46.0,44.9,11.96,,542654,M 
Northern Spirits Ltd.,4500,362.45,362.6,16.31025,,542628,M 
Jonjua Overseas Ltd.,53066,20.43,19.46,10.8413838,,542446,M 
Diksha Greens Ltd.,8000,3.32,3.26,0.2656,,542155,M 
Sun Retail Ltd.,288000,0.59,0.58,1.6992,,542025,M 
MAC Hotels Ltd.,10500,38.28,36.5,4.0194,,541973,M 
WAA Solar Ltd.,12800,79.65,80.62,10.195200000000002,,541445,M 
Affordable Robotic & Automatio,15200,637.75,648.4,96.938,,541402,M 
Innovators Facade Systems Ltd.,6400,224.0,226.5,14.336,,541353,M 
Milestone Furniture Ltd.,30000,6.02,6.02,1.806,,541337,M 
Indo US Bio-Tech Ltd.,1000,190.0,195.0,1.9,,541304,M 
Dr Lalchandani Labs Ltd.,4000,29.2,27.5,1.168,,541299,M 
Taylormade Renewables Ltd.,3200,532.35,517.15,17.0352,,541228,M 
Inflame Appliances Ltd.,7000,635.0,645.0,44.45,,541083,M 
Angel Fibers Ltd.,8000,22.75,21.47,1.82,,541006,M 
Sagar Diamonds Ltd.,18000,44.75,45.6,8.055,,540715,M 
Chothani Foods Ltd.,40000,32.67,31.9,13.068,,540681,M 
Yug Decor Ltd.,4600,96.0,96.69,4.416,,540550,M 
Prime Fresh Ltd.,3750,258.9,267.0,9.708749999999998,,540404,M 
RMC Switchgears Ltd.,4500,523.0,780.8,23.535,,540358,M 
Tanvi Foods (India) Ltd.,2000,97.0,97.9,1.94,,540332,M 
Aditya Consumer Marketing Ltd.,5000,67.52,67.38,3.376,,540146,M 
DRA Consultants Ltd.,7500,29.5,31.5,2.2125,,540144,M 
Riddhi Steel & Tube Ltd.,12000,36.1,37.83,4.332,,540082,M 
Shiva Granito Export Ltd.,10000,9.87,9.4,0.9869999999999999,,540072,M 
Franklin Leasing And Finance L,56000,12.96,10.8,7.2576,,539839,M 
Waaree Technologies Ltd.,13300,441.0,442.05,58.653,,539337,M 
Pecos Hotels and Pubs Ltd.,1000,94.99,96.99,0.9499,,539273,M 
Growington Ventures India Ltd.,20150,205.0,203.0,41.3075,,539222,M 
Filtra Consultants and Enginee,15000,46.0,43.25,6.9,,539098,M 
SVP Housing Ltd.,55000,83.78,85.45,46.079,,539041,M 
SSPN Finance Ltd.,8000,6.2,6.88,0.496,,539026,M 
Raghuvansh Agrofarms Ltd.,625,235.0,229.0,1.46875,,538921,M 
Jet Infraventure Ltd.,20000,10.8,10.02,2.16,,538794,M 
Tarini International Ltd.,21000,15.8,15.05,3.318,,538496,M 
GCM Capital Advisors Ltd.,23000,11.09,10.59,2.5507,,538319,M 
Unishire Urban Infra Ltd.,20000,1.88,1.99,0.376,,537582,M 
Polymac Thermoformers Ltd.,28800,31.92,31.87,9.19296,,537573,M 
Alacrity Securities Ltd.,24000,12.65,12.6,3.036,,535916,M 
Money Masters Leasing & Financ,5000,65.45,62.79,3.2725,,535910,M 
Shantiguru Industries Ltd.,15000,10.5,9.55,1.575,,534708,M 
Asarfi Hospital Ltd,4000,109.4,108.35,4.376,,543943,M 
Khazanchi Jewellers Ltd,69000,224.7,214.4,155.043,,543953,M 
Shelter Pharma Limited,36000,42.6,40.7,15.336,,543963,M 
Shoora Designs Limited,9000,54.25,52.6,4.8825,,543970,M 
Bondada Engineering Limited,99200,208.6,205.15,206.9312,,543971,M 
Meson Valves Limited,274800,261.05,217.55,717.3654,,543982,M 
Kahan Packaging,25600,112.05,107.35,28.6848,,543979,M 
Technowgreen,313600,190.45,169.3,597.2512,,543991,M 
Aatmaj Healthcare Ltd.,36000,46.05,45.4,16.578,AATMAJ,,SM
AB Infrabuild Ltd.,4000,34.7,33.05,1.388,ABINFRA,,SM
Abhishek Integrations Ltd.,54000,31.4,29.95,16.956,AILIMITED,,SM
Accord Synergy Ltd.,2000,26.5,24.25,0.53,ACCORD,,SM
AG Universal Ltd.,4000,62.5,62.0,2.5,AGUL,,SM
Agarwal Float Glass India Ltd.,63000,50.9,51.95,32.067,AGARWALFT,,SM
Agni Green Power Ltd.,25000,29.4,29.95,7.35,AGNI,,SM
All E Technologies Ltd.,48000,198.15,205.6,95.112,ALLETEC,,SM
Ambani Organics Ltd.,10000,115.0,121.0,11.5,AMBANIORG,,SM
Ameya Precision Engineers Ltd.,20000,54.4,51.0,10.88,AMEYA,,SM
Amiable Logistics (India) Ltd.,3200,86.0,86.0,2.752,AMIABLE,,SM
Anlon Technology Solution Ltd.,4800,305.0,291.0,14.64,ANLON,,SM
Annapurna Swadisht Ltd.,132000,332.35,320.7,438.702,ANNAPURNA,,SM
Arham Technologies Ltd.,24000,130.15,126.0,31.236,ARHAM,,SM
Arihant Academy Ltd.,1600,123.0,123.0,1.968,ARIHANTACA,,SM
Aristo Bio-Tech and Lifescienc,17600,82.65,82.85,14.5464,ARISTO,,SM
ASL Industries Ltd.,4000,31.8,30.3,1.272,ASLIND,,SM
Aurangabad Distillery Ltd.,5000,235.0,226.0,11.75,AURDIS,,SM
Auro Impex & Chemicals Ltd.,8000,67.65,68.4,5.412,AUROIMPEX,,SM
AVSL Industries Ltd.,4000,162.1,154.4,6.484,AVSL,,SM
Baheti Recycling Industries Lt,9000,196.85,200.25,17.7165,BAHETI,,SM
Beta Drugs Ltd.,2800,990.0,996.55,27.72,BETA,,SM
BEW Engineering Ltd.,1250,1612.0,1622.5,20.15,BEWLTD,,SM
Bombay Metrics Supply Chain Lt,7200,121.4,123.75,8.7408,BMETRICS,,SM
Bright Solar Ltd.,72000,5.35,5.4,3.852,BRIGHT,,SM
Cadsys India Ltd.,22000,235.25,256.5,51.755,CADSYS,,SM
Cell Point (India) Ltd.,15600,49.6,50.0,7.7376,CELLPOINT,,SM
Chaman Metallics Ltd.,18000,70.7,70.95,12.726,CMNL,,SM
CMM Infraprojects Ltd.,6000,3.45,3.5,0.207,CMMIPL,,ST
Cool Caps Industries Ltd.,2500,505.0,497.95,12.625,COOLCAPS,,SM
Crayons Advertising Ltd.,12000,149.55,150.0,17.946,CRAYONS,,SM
DE Neers Tools Ltd.,16800,235.1,233.2,39.4968,DENEERS,,SM
Destiny Logistics & Infra Ltd.,36000,45.0,43.35,16.2,DESTINY,,ST
DK Enterprises Global Ltd.,9000,84.0,86.4,7.56,DKEGL,,SM
Dollex Agrotech Ltd.,24000,40.0,40.05,9.6,DOLLEX,,SM
Drone Destination Ltd.,22000,129.05,130.3,28.391000000000005,DRONE,,SM
DU Digital Global Ltd.,55000,54.25,59.9,29.8375,DUGLOBAL,,SM
Ducol Organics & Colours Ltd.,3200,172.45,170.1,5.5184,DUCOL,,SM
Dynamic Services & Security Lt,16000,112.9,107.55,18.064,DYNAMIC,,SM
Emkay Taps And Cutting Tools L,6600,509.9,510.0,33.6534,EMKAYTOOLS,,SM
Essen Speciality Films Ltd.,117600,148.3,145.25,174.4008,ESFL,,SM
Euro Panel Products Ltd.,43000,150.6,144.65,64.758,EUROBOND,,SM
Felix Industries Ltd.,7000,99.05,99.8,6.9335,FELIX,,SM
Fidel Softech Ltd.,6000,128.0,133.45,7.68,FIDEL,,SM
Foce India Ltd.,400,890.0,896.0,3.56,FOCE,,SM
Frog Cellsat Ltd.,9200,229.0,229.3,21.068,FROG,,SM
Gayatri Rubbers and Chemicals ,12000,113.15,107.8,13.578,GRCL,,ST
Global Pet Industries Ltd.,36000,78.15,79.85,28.134,GLOBALPET,,SM
Globe International Carriers L,162000,64.2,67.55,104.004,GICL,,SM
Globesecure Technologies Ltd.,47000,100.0,101.0,47.0,GSTL,,SM
Goldstar Power Ltd.,45000,20.2,19.25,9.09,GOLDSTAR,,SM
Greenchef Appliances Ltd.,56000,117.85,113.85,65.996,GREENCHEF,,SM
Infinium Pharmachem Ltd.,20000,245.35,257.9,49.07,INFINIUM,,SM
Infollion Research Services Lt,1600,190.0,189.6,3.04,INFOLLION,,SM
Innovana Thinklabs Ltd.,5200,554.0,541.4,28.808,INNOVANA,,SM
Innovative Tyres & Tubes Ltd.,81000,5.8,6.1,4.698,INNOVATIVE,,SM
Integrated Personnel Services ,44000,150.0,125.0,66.0,IPSL,,SM
Ishan International Ltd.,6400,33.9,35.25,2.1696,ISHAN,,SM
Jainam Ferro Alloys (I) Ltd.,3000,134.15,128.25,4.0245,JAINAM,,SM
Jalan Transolutions (India) Lt,12000,4.5,4.5,0.54,JALAN,,SM
Jay Jalaram Technologies Ltd.,5000,307.5,321.0,15.375,KORE,,SM
Jeena Sikho Lifecare Ltd.,7500,1137.25,1121.95,85.29375,JSLL,,SM
JFL Life Sciences Ltd.,4000,49.0,49.4,1.96,JFLLIFE,,SM
Kck Industries Ltd.,12000,27.75,27.5,3.33,KCK,,SM
KHFM Hospitality and Facility ,6200,50.55,52.7,3.1341,KHFM,,SM
KN Agri Resources Ltd.,49600,155.1,140.0,76.9296,KNAGRI,,SM
Kore Digital Ltd.,12800,312.0,312.0,39.936,KDL,,SM
Kotyark Industries Ltd.,16800,787.3,806.9,132.2664,KOTYARK,,SM
Krishca Strapping Solutions Lt,18000,223.55,223.0,40.239,KRISHCA,,SM
Krishival Foods Ltd.,3000,267.1,254.4,8.013000000000002,KRISHIVAL,,SM
Krishna Defence and Allied Ind,5000,284.55,287.4,14.2275,KRISHNADEF,,SM
Laxmi Goldorna House Ltd.,8000,123.0,119.5,9.84,LGHL,,SM
Le Merite Exports Ltd.,11200,49.0,48.5,5.488,LEMERITE,,SM
Lloyds Luxuries Ltd.,9000,88.0,87.05,7.92,LLOYDS,,SM
Magson Retail & Distribution L,20000,83.25,83.95,16.65,MAGSON,,SM
Mahickra Chemicals Ltd.,19500,83.5,84.0,16.2825,MAHICKRA,,SM
Maks Energy Solutions India Lt,12000,84.0,87.95,10.08,MAKS,,SM
Manav Infra Projects Ltd.,12000,12.5,13.85,1.5,MANAV,,SM
Mangalam Worldwide Ltd.,12000,116.0,114.9,13.92,MWL,,SM
Marvel Decor Ltd.,2000,48.0,48.0,0.96,MDL,,SM
MCON Rasayan India Ltd.,18000,147.0,152.65,26.46,MCON,,SM
Mohini Health & Hygiene Ltd.,24000,68.65,71.95,16.476000000000003,MHHL,,SM
MOS Utility Ltd.,88000,105.55,105.35,92.884,MOS,,SM
Network People Services Techno,7200,1797.25,1889.0,129.402,NPST,,SM
Nidan Laboratories And Healthc,30000,32.95,33.15,9.885000000000002,NIDAN,,SM
Nirman Agri Genetics Ltd.,60000,225.4,213.8,135.24,NIRMAN,,SM
Omfurn India Ltd.,14400,85.45,81.55,12.3048,OMFURN,,SM
Parin Furniture Ltd.,2000,68.0,68.0,1.36,PARIN,,SM
Party Cruisers Ltd.,4000,65.9,66.7,2.636,PARTYCRUS,,SM
PE Analytics Ltd.,15600,229.7,235.5,35.8332,PROPEQUITY,,SM
Pentagon Rubber Ltd.,4000,117.65,119.0,4.706,PENTAGON,,SM
Perfect Infraengineers Ltd.,48000,21.0,21.7,10.08,PERFECT,,SM
Phantom Digital Effects Ltd.,7200,437.9,438.05,31.5288,PHANTOMFX,,SM
Precision Metaliks Ltd.,8000,44.4,43.5,3.552,PRECISION,,SM
Pritika Engineering Components,4000,68.0,69.5,2.72,PRITIKA,,SM
Prolife Industries Ltd.,1000,220.0,220.0,2.2,PROLIFE,,SM
Pulz Electronics Ltd.,10000,83.55,87.95,8.355,PULZ,,SM
QMS Medical Allied Services Lt,126000,153.65,135.0,193.599,QMSMEDI,,SM
Quadpro ITeS Ltd.,36000,6.05,6.25,2.178,QUADPRO,,SM
Quicktouch Technologies Ltd.,4000,211.0,210.0,8.44,QUICKTOUCH,,SM
Rachana Infrastructure Ltd.,3800,91.95,91.4,3.4941,RILINFRA,,SM
RBM Infracon Ltd.,117000,226.65,215.9,265.1805,RBMINFRA,,SM
Remus Pharmaceuticals Ltd.,1300,5125.5,5020.35,66.6315,REMUS,,SM
Richa Info Systems Ltd.,6000,52.0,55.0,3.12,RICHA,,SM
Sabar Flex India Ltd.,170000,29.25,25.85,49.725,SABAR,,SM
Sahana System Ltd.,4000,253.25,260.0,10.13,SAHANA,,SM
Shera Energy Ltd.,54000,168.2,167.25,90.828,SHERA,,SM
Shigan Quantum Technologies Lt,7500,120.05,117.5,9.00375,SHIGAN,,SM
Shree Tirupati Balajee FIBC Lt,2000,406.6,387.5,8.132,TIRUPATI,,SM
Shubhlaxmi Jewel Art Ltd.,6000,91.5,93.0,5.49,SHUBHLAXMI,,SM
SKP Bearing Industries Ltd.,23000,211.2,205.0,48.576,SKP,,SM
SMVD Poly Pack Ltd.,4040,9.6,10.1,0.38784,SMVD,,SM
Solex Energy Ltd.,15600,537.45,549.0,83.8422,SOLEX,,SM
Sonu Infratech Ltd.,3000,53.5,53.5,1.605,SONUINFRA,,SM
Sotac Pharmaceuticals Ltd.,2400,122.0,120.95,2.928,SOTAC,,SM
Spectrum Talent Management Ltd,61600,142.75,139.45,87.934,SPECTSTM,,SM
Srivasavi Adhesive Tapes Ltd.,12000,123.0,120.15,14.76,SRIVASAVI,,SM
Surani Steel Tubes Ltd.,12000,287.0,288.1,34.44,SURANI,,SM
Swastik Pipes Ltd.,25200,99.05,96.2,24.9606,SWASTIK,,SM
Synoptics Technologies Ltd.,26400,127.25,126.65,33.594,SYNOPTICS,,SM
Systango Technologies Ltd.,52800,227.95,239.85,120.3576,SYSTANGO,,SM
Tara Chand Infralogistic Solut,92000,141.75,137.85,130.41,TARACHAND,,SM
Transwind Infrastructures Ltd.,12000,10.1,9.65,1.212,TRANSWIND,,SM
Tridhya Tech Ltd.,63000,41.4,41.2,26.082,TRIDHYA,,SM
Ultra Wiring Connectivity Syst,4000,103.3,98.4,4.132,UWCSL,,SM
Uma Converter Ltd.,84000,32.9,32.25,27.636,UMA,,SM
Upsurge Seeds Of Agriculture L,9000,408.0,389.0,36.72,USASEEDS,,SM
Urban Enviro Waste Management ,61200,145.65,141.0,89.1378,URBAN,,SM
Vaidya Sane Ayurved Laboratori,5600,310.0,309.5,17.36,MADHAVBAUG,,SM
Varanium Cloud Ltd.,1646000,186.25,206.9,3065.675,CLOUD,,SM
Vasa Denticity Ltd.,33000,491.25,480.0,162.1125,DENTALKART,,SM
Vels Film International Ltd.,7200,125.25,132.75,9.018,VELS,,SM
Viaz Tyres Ltd.,26000,42.5,40.7,11.05,VIAZ,,SM
Vilin Bio Med Ltd.,24000,22.05,22.5,5.292,VILINBIO,,SM
Vital Chemtech Ltd.,12000,100.2,102.2,12.024,VITAL,,SM
Vivo Collaboration Solutions L,11200,105.0,103.5,11.76,VIVO,,SM
V-Marc India Ltd.,27000,115.55,116.0,31.1985,VMARCIND,,SM
Oriana Power Limited,25200,325.65,335.3,82.06379999999999,ORIANA,,SM
Sangani Hospitals Limited,30000,43.5,44.55,13.05,SANGANI,,SM
Service Care Limited,8000,59.5,59.0,4.76,SERVICE,,SM
Shri Techtex Limited,14000,82.6,83.05,11.564,SHRITECH,,SM
Srivari Spices & Foods Ltd,21000,125.0,123.4,26.25,SSFL,,SM
Vinsys IT Services India Ltd,78000,294.8,264.9,229.944,VINSYS,,SM
Yasons Chemex Care Ltd,27000,28.55,29.7,7.7085,YCCL,,SM
Yudiz Solutions Ltd,8000,155.25,156.45,12.42,YUDIZ,,SM
Zeal Global Services Ltd,37200,182.55,184.8,67.9086,ZEAL,,SM
Crop Life Science Limited,20000,43.0,43.75,8.6,CLSL,,SM
Sungarner Energies Limited,8000,196.0,199.35,15.68,SEL,,SM
Sahaj Fashions,8000,26.95,26.4,2.156,SAHAJ,,SM
CPS Shapers,5400,470.0,465.0,25.38,CPS,,SM
Mono Pharmacare,360000,45.85,41.15,165.06,MONOPHARMA,,SM
Basilic Fly Studio,186000,295.6,281.9,549.816,BASILIC,,SM
Pramara Promotions Limited,14000,86.8,88.0,12.152,PRAMARA,,SM
Saroja Pharma Industries Limit,1600,59.5,59.8,0.952,SAROJA,,SM
Unihealth Consultancy,181000,132.3,127.65,239.46300000000005,UNIHEALTH,,SM
Jiwanram Sheoduttrai,180000,20.65,20.55,37.169999999999995,JIWANRAM,,SM
Holmarc Opto Mechatronics,141000,115.15,105.55,162.3615,HOLMARC,,SM
Chavda Infra,120000,90.65,91.2,108.78,CHAVDA,,SM
Madhusudan Masala,144000,138.1,129.85,198.864,MADHUSUDAN,,SM
Kundan Edifice,45600,76.85,75.75,35.0436,KEL,,SM
Kody Techno,13600,244.55,253.95,33.2588,KODYTECH,,SM
Cellcor Gadgets,366000,154.55,144.65,565.653,CELLECOR,,SM
Marco Cables,843000,58.3,48.95,491.469,MARCO,,SM
HiGreen Carbon,900800,137.7,125.2,1240.4016,HIGREEN,,SM
Master Components,32000,140.95,141.8,45.104,MASTER,,ST
Saakshi Medtech,72000,215.1,204.9,154.872,SAAKSHI,,ST
Digikore Studios,102400,321.9,306.6,329.62559999999996,DIGIKORE,,ST
Mangalam Alloys,182400,58.1,58.3,105.9744,MAL,,ST
NewJaisa Tech,657000,90.5,86.2,594.585,NEWJAISA,,ST
Inspire Films,72000,69.75,72.1,50.22,INSPIRE,,ST
Vinyas Innovative Technologies,12000,442.1,421.05,53.052,VINYAS,,ST
Arabian Petroleum,238000,76.65,73.0,182.427,ARABIAN,,ST
E Factor Experiences,99200,137.15,130.65,136.0528,EFACTOR,,ST
Kontor Limited,30000,99.4,104.6,29.82,KONTOR,,ST
VishnuSurya Infra,182000,88.65,84.45,161.34300000000002,VISHNUINFR,,ST
Goyal Salt Limited,351000,138.1,137.3,484.731,GOYALSALT,,ST
Canarys Automation,1360000,41.2,39.25,560.32,CANARYS,,ST
Oneclick Logistics India,3600,120.05,126.35,4.3218,OLIL,,ST
Sharp Chucks and Machines Limi,338000,68.3,65.05,230.854,SCML,,ST
Karnika Industries Limited,342400,81.1,82.6,277.68639999999994,KARNIKA,,ST
Plada Infotech Services Ltd,999000,56.05,48.0,559.9395,PLADAINFO,,ST
