Company Name,Total_Delivery,Price,PrevClose,Total_Traded_Value,NSE_Code,BSE_Code,Segment
Protean eGov Technologies Limi,425886,1380.1,1150.1,5877.652685999999,,544021,B 
SpiceJet Ltd.,6558754,57.37,58.04,3762.7571697999997,,500285,B 
Mercury Ev-Tech Ltd.,1646208,130.12,136.96,2142.0458496,,531357,XT
,183989,999.99,1000.0,1839.8716011000001,,590096,F 
Hazoor Multi Projects Ltd.,544843,298.4,284.2,1625.811512,,532467,XT
Aditya Vision Ltd.,37665,3645.6,3545.25,1373.11524,,540205,B 
Amic Forging Limited,389000,320.65,305.4,1247.3284999999998,,544037,MT
Mishtann Foods Ltd.,6939183,17.63,17.54,1223.3779628999998,,539594,B 
Rajoo Engineers Ltd.,598832,202.6,198.65,1213.233632,,522257,XT
Mishtann Foods Ltd.,6939183,17.63,17.54,1223.3779628999998,,539594,B 
SpiceJet Ltd.,6558754,57.37,58.04,3762.7571697999997,,500285,B 
Mercury Ev-Tech Ltd.,1646208,130.12,136.96,2142.0458496,,531357,XT
Rajoo Engineers Ltd.,598832,202.6,198.65,1213.233632,,522257,XT
Hazoor Multi Projects Ltd.,544843,298.4,284.2,1625.811512,,532467,XT
Protean eGov Technologies Limi,425886,1380.1,1150.1,5877.652685999999,,544021,B 
Amic Forging Limited,389000,320.65,305.4,1247.3284999999998,,544037,MT
,183989,999.99,1000.0,1839.8716011000001,,590096,F 
Aditya Vision Ltd.,37665,3645.6,3545.25,1373.11524,,540205,B 
