Company Name,Total_Delivery,Price,PrevClose,Total_Traded_Value,NSE_Code,BSE_Code,Segment
Maagh Advertising And Marketin,4000,39.61,37.73,1.5844,,543624,M 
Steelman Telecom Ltd.,20400,156.7,151.4,31.9668,,543622,M 
Cargosol Logistics Ltd.,8000,45.0,47.0,3.6,,543621,M 
Insolation Energy Ltd.,383000,342.35,326.05,1311.2005000000001,,543620,M 
Concord Control Systems Ltd.,15000,360.6,361.25,54.09,,543619,M 
Cargotrans Maritime Ltd.,6000,80.0,81.9,4.8,,543618,M 
Reetech International Cargo an,2400,60.05,59.81,1.4412,,543617,M 
Trident Lifeline Ltd.,1200,220.0,226.5,2.64,,543616,M 
Silicon Rental Solutions Ltd.,6400,150.95,148.15,9.660799999999998,,543615,M 
Virtuoso Optoelectronics Ltd.,21000,236.0,235.45,49.56,,543597,M 
Dipna Pharmachem Ltd.,9000,21.1,21.0,1.899,,543594,M 
Rhetan TMT Ltd.,127500,9.1,9.28,11.6025,,543590,M 
Naturo Indiabull Ltd.,4000,18.0,18.2,0.72,,543579,M 
Olatech Solutions Ltd.,36000,141.5,127.85,50.94,,543578,M 
Healthy Life Agritec Ltd.,210000,4.82,5.05,10.122000000000002,,543546,M 
Veerkrupa Jewellers Ltd.,200400,2.41,2.34,4.82964,,543545,M 
Jayant Infratech Ltd.,2250,96.0,98.8,2.16,,543544,M 
Sailani Tours N Travels Ltd.,12800,20.9,19.03,2.6752,,543541,M 
Pearl Green Clubs And Resorts ,1800,186.0,187.0,3.348,,543540,M 
Modi's Navnirman Ltd.,71200,178.0,181.0,126.736,,543539,M 
Goel Food Products Ltd.,3200,196.0,194.0,6.272,,543538,M 
Nanavati Ventures Ltd.,6000,51.44,57.15,3.0864,,543522,M 
Fone4 Communications (India) L,300000,4.24,3.54,12.72,,543521,M 
Global Longlife Hospital and R,1000,43.5,43.5,0.435,,543520,M 
Dhyaani Tile and Marblez Ltd.,25000,125.33,123.57,31.3325,,543516,M 
Sunrise Efficient Marketing Lt,15500,210.55,214.15,32.63525,,543515,M 
EVOQ Remedies Ltd.,8000,14.75,14.0,1.18,,543500,M 
Achyut Healthcare Ltd.,4500,49.8,47.46,2.241,,543499,M 
Bhatia Colour Chem Ltd.,57600,52.75,47.75,30.384,,543497,M 
Ekennis Software Service Ltd.,1600,87.71,87.81,1.40336,,543475,M 
Safa Systems & Technologies Lt,60000,10.51,10.24,6.306,,543461,M 
Quality RO Industries Ltd.,2000,64.8,63.0,1.296,,543460,M 
Alkosign Ltd.,16500,123.9,121.0,20.4435,,543453,M 
Brandbucket Media & Technology,10000,21.62,22.75,2.162,,543439,M 
Clara Industries Ltd.,24900,200.0,201.35,49.8,,543435,M 
Omnipotent Industries Ltd.,22000,7.7,8.49,1.694,,543400,M 
Promax Power Ltd.,20000,55.0,48.66,11.0,,543375,M 
SBL Infratech Ltd.,27600,81.38,79.25,22.46088,,543366,M 
Markolines Pavement Technologi,14400,130.35,131.5,18.7704,,543364,M 
Prevest Denpro Ltd.,10800,456.6,450.95,49.3128,,543363,M 
Aashka Hospitals Ltd.,31000,59.24,59.45,18.3644,,543346,M 
Gretex Corporate Services Ltd.,4050,299.65,310.0,12.135825,,543324,M 
AA Plus Tradelink Ltd.,272000,10.05,10.1,27.336,,543319,M 
Adeshwar Meditex Ltd.,84000,22.56,25.8,18.9504,,543309,M 
Navoday Enterprises Ltd.,36000,9.05,9.48,3.258,,543305,M 
Jetmall Spices and Masala Ltd.,18000,23.55,24.0,4.239,,543286,M 
Suumaya Corporation Ltd.,33300,6.46,6.55,2.15118,,543274,M 
Knowledge Marine & Engineering,23500,1763.65,1690.4,414.45775,,543273,M 
Shine Fashion (India) Ltd.,2000,56.3,59.0,1.126,,543244,M 
Veer Global Infraconstruction ,9900,108.0,115.2,10.692,,543241,M 
Cospower Engineering Ltd.,8000,330.0,341.8,26.4,,543172,M 
Chandra Bhagat Pharma Ltd.,5000,139.0,136.0,6.95,,542934,M 
Janus Corporation Ltd.,49000,4.01,4.0,1.9649,,542924,M 
Novateor Research Laboratories,18000,28.1,31.5,5.058,,542771,M 
City Pulse Multiplex Ltd.,2000,77.5,82.1,1.55,,542727,M 
Cian Healthcare Ltd.,10000,24.88,26.5,2.488,,542678,M 
Evans Electric Ltd.,13000,121.55,124.95,15.8015,,542668,M 
Northern Spirits Ltd.,46500,442.0,424.7,205.53,,542628,M 
Humming Bird Education Ltd.,2000,592.4,538.55,11.848,,542592,M 
Jonjua Overseas Ltd.,6920,10.3,10.3,0.71276,,542446,M 
Diksha Greens Ltd.,30000,3.03,2.89,0.909,,542155,M 
Sun Retail Ltd.,96000,0.5,0.5,0.48,,542025,M 
Innovative Ideals And Services,318000,9.19,8.76,29.2242,,541983,M 
MAC Hotels Ltd.,1500,35.49,35.0,0.53235,,541973,M 
Ganesh Films India Ltd.,4800,21.77,22.91,1.04496,,541703,M 
WAA Solar Ltd.,33600,79.41,78.94,26.68176,,541445,M 
Affordable Robotic & Automatio,43600,831.3,791.75,362.4468,,541402,M 
Innovators Facade Systems Ltd.,38400,216.4,206.4,83.0976,,541353,M 
Indo US Bio-Tech Ltd.,7000,527.25,552.0,36.9075,,541304,M 
Dr Lalchandani Labs Ltd.,4000,26.25,25.1,1.05,,541299,M 
Taylormade Renewables Ltd.,7200,588.25,607.0,42.354,,541228,M 
Benara Bearings And Pistons Lt,4000,12.99,13.05,0.5196,,541178,M 
Inflame Appliances Ltd.,2750,660.7,648.7,18.16925,,541083,M 
Gujarat Hy-Spin Ltd.,20000,14.39,14.35,2.878,,540938,M 
Diggi Multitrade Ltd.,50000,24.6,23.68,12.3,,540811,M 
Sanghvi Brands Ltd.,1000,21.38,22.5,0.2138,,540782,M 
Captain Technocast Ltd.,1500,123.3,123.3,1.8495,,540652,M 
Yug Decor Ltd.,2000,109.75,109.6,2.195,,540550,M 
Prime Fresh Ltd.,3750,270.0,260.0,10.125,,540404,M 
RMC Switchgears Ltd.,10000,698.6,720.85,69.86,,540358,M 
Tanvi Foods (India) Ltd.,6000,100.26,95.49,6.0156,,540332,M 
Aditya Consumer Marketing Ltd.,3000,62.05,64.99,1.8615,,540146,M 
DRA Consultants Ltd.,2500,31.0,30.0,0.775,,540144,M 
Titaanium Ten Enterprise Ltd.,8000,40.5,45.0,3.24,,539985,M 
Waaree Technologies Ltd.,8400,358.0,367.0,30.072,,539337,M 
Growington Ventures India Ltd.,46500,191.45,191.45,89.02425,,539222,M 
Athena Constructions Ltd.,2500,20.59,21.67,0.51475,,539099,M 
Filtra Consultants and Enginee,6000,43.45,41.05,2.607,,539098,M 
SVP Housing Ltd.,55000,68.75,71.25,37.8125,,539041,M 
Raghuvansh Agrofarms Ltd.,98750,203.65,203.55,201.104375,,538921,M 
Jet Infraventure Ltd.,8000,9.52,10.11,0.7616,,538794,M 
Hanman Fit Ltd.,8400,1.95,1.86,0.1638,,538731,M 
Tarini International Ltd.,6000,6.0,6.09,0.36,,538496,M 
GCM Capital Advisors Ltd.,104000,5.42,4.69,5.6368,,538319,M 
Polymac Thermoformers Ltd.,11200,31.81,32.3,3.56272,,537573,M 
SRG Securities Finance Ltd.,6000,11.6,14.5,0.696,,536710,M 
GCM Commodity & Derivatives Lt,6000,5.14,5.39,0.30839999999999995,,535917,M 
Alacrity Securities Ltd.,360000,15.29,13.0,55.044,,535916,M 
Money Masters Leasing & Financ,10000,49.28,46.94,4.928,,535910,M 
Bothra Metals & Alloys Ltd.,4000,8.49,8.49,0.3396,,535279,M 
Shantiguru Industries Ltd.,3000,10.99,11.0,0.3297,,534708,M 
Asarfi Hospital Ltd,108000,132.1,132.3,142.668,,543943,M 
Innovatus Entertainment Networ,27000,39.06,40.25,10.5462,,543951,M 
Khazanchi Jewellers Ltd,40000,174.1,169.65,69.64,,543953,M 
Aatmaj Healthcare Ltd.,116000,55.2,53.8,64.032,AATMAJ,,SM
AB Cotspin India Ltd.,232000,91.3,93.8,211.816,ABCOTS,,SM
Abhishek Integrations Ltd.,60000,29.25,30.7,17.55,AILIMITED,,SM
AG Universal Ltd.,10000,54.0,50.5,5.4,AGUL,,SM
Agarwal Float Glass India Ltd.,9000,37.0,37.0,3.33,AGARWALFT,,SM
Agni Green Power Ltd.,85000,27.55,28.9,23.4175,AGNI,,SM
All E Technologies Ltd.,19200,120.8,121.75,23.1936,ALLETEC,,SM
Ambani Organics Ltd.,6000,148.0,141.0,8.88,AMBANIORG,,SM
Ameya Precision Engineers Ltd.,40000,56.35,57.75,22.54,AMEYA,,SM
Amiable Logistics (India) Ltd.,3200,75.05,74.0,2.4016,AMIABLE,,SM
ANI Integrated Services Ltd.,1200,57.25,54.55,0.687,AISL,,SM
Anlon Technology Solution Ltd.,14400,265.75,254.9,38.268,ANLON,,SM
Annapurna Swadisht Ltd.,33000,328.15,336.75,108.2895,ANNAPURNA,,SM
Arham Technologies Ltd.,18000,123.0,123.0,22.14,ARHAM,,SM
Arihant Academy Ltd.,8000,149.0,150.75,11.92,ARIHANTACA,,SM
Aristo Bio-Tech and Lifescienc,6400,76.75,76.65,4.912,ARISTO,,SM
ASL Industries Ltd.,4000,19.0,19.0,0.76,ASLIND,,SM
Aurangabad Distillery Ltd.,27000,228.9,218.0,61.803,AURDIS,,SM
Auro Impex & Chemicals Ltd.,27200,71.35,73.1,19.407199999999996,AUROIMPEX,,SM
Baheti Recycling Industries Lt,79500,140.55,155.5,111.73725,BAHETI,,SM
Beta Drugs Ltd.,3600,976.0,944.0,35.136,BETA,,SM
BEW Engineering Ltd.,1500,1409.0,1400.0,21.135,BEWLTD,,SM
Bombay Metrics Supply Chain Lt,9600,175.75,181.25,16.872,BMETRICS,,SM
Bright Solar Ltd.,57000,4.8,4.8,2.736,BRIGHT,,SM
Cadsys India Ltd.,64000,132.75,139.7,84.96,CADSYS,,SM
Cell Point (India) Ltd.,24000,50.9,50.95,12.216,CELLPOINT,,SM
Chaman Metallics Ltd.,90000,67.7,68.65,60.93,CMNL,,SM
Continental Seeds and Chemical,6666,32.1,30.75,2.139786,CONTI,,SM
Cool Caps Industries Ltd.,1500,590.0,600.0,8.85,COOLCAPS,,SM
Crayons Advertising Ltd.,42000,159.45,161.15,66.969,CRAYONS,,SM
Cyber Media Research & Service,2400,142.25,148.0,3.414,CMRSL,,SM
DE Neers Tools Ltd.,3600,232.0,236.5,8.352,DENEERS,,SM
Destiny Logistics & Infra Ltd.,12000,18.75,18.4,2.25,DESTINY,,SM
DK Enterprises Global Ltd.,3000,89.0,90.0,2.67,DKEGL,,SM
Dollex Agrotech Ltd.,24000,46.25,47.0,11.1,DOLLEX,,SM
Drone Destination Ltd.,120000,128.65,129.05,154.38,DRONE,,SM
DU Digital Global Ltd.,37500,57.95,55.2,21.73125,DUGLOBAL,,SM
Ducol Organics & Colours Ltd.,8000,177.0,180.0,14.16,DUCOL,,SM
Dynamic Services & Security Lt,140000,77.05,73.4,107.87,DYNAMIC,,SM
Emkay Taps And Cutting Tools L,3000,510.0,534.85,15.3,EMKAYTOOLS,,SM
Essen Speciality Films Ltd.,68400,146.65,145.4,100.3086,ESFL,,SM
Euro Panel Products Ltd.,39000,149.6,153.15,58.344,EUROBOND,,SM
Felix Industries Ltd.,14000,96.0,93.3,13.44,FELIX,,SM
Fidel Softech Ltd.,6000,90.15,90.15,5.409,FIDEL,,SM
Foce India Ltd.,1000,701.0,689.0,7.01,FOCE,,SM
Frog Cellsat Ltd.,22000,252.0,259.65,55.44,FROG,,SM
Giriraj Civil Developers Ltd.,600,724.5,690.0,4.347,GIRIRAJ,,SM
Global Pet Industries Ltd.,300000,90.95,82.8,272.85,GLOBALPET,,SM
Globesecure Technologies Ltd.,1000,117.0,118.0,1.17,GSTL,,SM
Greenchef Appliances Ltd.,612800,132.6,121.7,812.5728,GREENCHEF,,SM
Homesfy Realty Ltd.,8400,431.0,448.95,36.204,HOMESFY,,SM
Infinium Pharmachem Ltd.,6000,511.8,487.45,30.708,INFINIUM,,SM
Infollion Research Services Lt,24000,194.1,203.55,46.584,INFOLLION,,SM
Innovana Thinklabs Ltd.,10400,763.75,753.65,79.43,INNOVANA,,SM
Innovative Tyres & Tubes Ltd.,48000,3.6,3.45,1.728,INNOVATIVE,,SM
Ishan International Ltd.,20800,31.95,30.6,6.6456,ISHAN,,SM
Jainam Ferro Alloys (I) Ltd.,4000,128.8,125.0,5.152000000000001,JAINAM,,SM
Jalan Transolutions (India) Lt,27000,6.4,6.15,1.728,JALAN,,SM
Jay Jalaram Technologies Ltd.,12000,345.0,338.5,41.4,KORE,,SM
Jeena Sikho Lifecare Ltd.,19000,1116.2,1065.05,212.078,JSLL,,SM
Jet Knitwears Ltd.,1500,93.2,88.8,1.398,JETKNIT,,SM
JFL Life Sciences Ltd.,20000,50.45,49.3,10.09,JFLLIFE,,SM
Kandarp Digi Smart BPO Ltd.,28000,17.6,17.25,4.928000000000001,KANDARP,,SM
KN Agri Resources Ltd.,22400,148.45,149.55,33.25279999999999,KNAGRI,,SM
Kore Digital Ltd.,73600,300.4,273.1,221.0944,KDL,,SM
Kotyark Industries Ltd.,10400,585.0,559.9,60.84,KOTYARK,,SM
Krishca Strapping Solutions Lt,32000,280.5,291.45,89.76,KRISHCA,,SM
Krishival Foods Ltd.,500,257.5,269.85,1.2875,KRISHIVAL,,SM
Krishna Defence and Allied Ind,21000,220.85,228.0,46.3785,KRISHNADEF,,SM
Laxmi Goldorna House Ltd.,8000,42.95,40.05,3.436,LGHL,,SM
Le Merite Exports Ltd.,8000,54.5,55.2,4.36,LEMERITE,,SM
Lead Reclaim And Rubber Produc,6000,50.75,48.75,3.045,LRRPL,,SM
Lloyds Luxuries Ltd.,30000,112.35,118.25,33.705,LLOYDS,,SM
Madhya Pradesh Today Media Ltd,12000,40.95,39.0,4.914000000000001,MPTODAY,,SM
Magson Retail & Distribution L,10000,83.5,83.3,8.35,MAGSON,,SM
Mahickra Chemicals Ltd.,4500,81.0,83.65,3.645,MAHICKRA,,SM
Mangalam Worldwide Ltd.,6000,120.0,125.0,7.2,MWL,,SM
Marvel Decor Ltd.,6000,45.5,47.1,2.73,MDL,,SM
Mega Flex Plastics Ltd.,9000,48.0,45.75,4.32,MEGAFLEX,,SM
Mohini Health & Hygiene Ltd.,24000,72.6,72.05,17.423999999999996,MHHL,,SM
MOS Utility Ltd.,83200,96.95,96.1,80.6624,MOS,,SM
Moxsh Overseas Educon Ltd.,2400,126.25,123.0,3.03,MOXSH,,SM
Network People Services Techno,2800,1355.0,1390.0,37.94,NPST,,SM
Nidan Laboratories And Healthc,32000,36.35,35.75,11.632,NIDAN,,SM
Nirman Agri Genetics Ltd.,52800,185.05,178.2,97.7064,NIRMAN,,SM
Omfurn India Ltd.,12000,67.95,71.5,8.154,OMFURN,,SM
Party Cruisers Ltd.,20000,58.85,62.55,11.77,PARTYCRUS,,SM
PE Analytics Ltd.,21600,186.55,190.05,40.2948,PROPEQUITY,,SM
Penta Gold Ltd.,3000,19.55,20.55,0.5865,PENTAGOLD,,ST
Pentagon Rubber Ltd.,48000,135.1,127.0,64.848,PENTAGON,,SM
Perfect Infraengineers Ltd.,126000,23.95,22.5,30.177,PERFECT,,SM
Phantom Digital Effects Ltd.,5400,561.15,572.45,30.3021,PHANTOMFX,,SM
Precision Metaliks Ltd.,12000,39.0,39.5,4.68,PRECISION,,SM
Pritika Engineering Components,28000,51.05,53.9,14.294,PRITIKA,,SM
Prolife Industries Ltd.,1000,221.0,220.95,2.21,PROLIFE,,SM
Proventus Agrocom Ltd.,1600,908.2,955.0,14.5312,PROV,,SM
Pulz Electronics Ltd.,6000,77.1,73.5,4.6259999999999994,PULZ,,SM
QMS Medical Allied Services Lt,6000,145.05,150.9,8.703000000000001,QMSMEDI,,SM
Quadpro ITeS Ltd.,36000,6.05,5.8,2.178,QUADPRO,,SM
Quality Foils (India) Ltd.,20000,111.05,114.0,22.21,QFIL,,SM
Quicktouch Technologies Ltd.,8000,136.5,140.25,10.92,QUICKTOUCH,,SM
Rachana Infrastructure Ltd.,10200,89.05,90.7,9.0831,RILINFRA,,SM
RBM Infracon Ltd.,96000,92.05,87.7,88.368,RBMINFRA,,SM
Remus Pharmaceuticals Ltd.,700,4517.0,4419.75,31.619,REMUS,,SM
REX Pipes and Cables Industrie,8000,80.5,81.1,6.44,REXPIPES,,SM
Richa Info Systems Ltd.,15000,70.15,73.8,10.5225,RICHA,,SM
Sabar Flex India Ltd.,10000,19.85,19.95,1.985,SABAR,,SM
Sahana System Ltd.,369000,204.65,184.6,755.1585,SAHANA,,SM
Shera Energy Ltd.,122000,148.95,141.6,181.719,SHERA,,SM
Shigan Quantum Technologies Lt,3000,128.65,132.0,3.8595,SHIGAN,,SM
Shree Tirupati Balajee FIBC Lt,3000,185.0,180.0,5.55,TIRUPATI,,SM
Shubhlaxmi Jewel Art Ltd.,9000,89.5,90.05,8.055,SHUBHLAXMI,,SM
Siddhika Coatings Ltd.,1000,206.0,206.0,2.06,SIDDHIKA,,SM
SKP Bearing Industries Ltd.,11000,212.0,214.7,23.32,SKP,,SM
SMVD Poly Pack Ltd.,12120,11.25,11.85,1.3635,SMVD,,SM
Solex Energy Ltd.,2800,675.0,695.45,18.9,SOLEX,,SM
Sona Hi Sona Jewellers (Gujara,95000,51.8,50.0,49.21,SONAHISONA,,SM
Sonu Infratech Ltd.,48000,44.5,44.95,21.36,SONUINFRA,,SM
Spectrum Talent Management Ltd,95200,135.5,128.6,128.996,SPECTSTM,,SM
Srivasavi Adhesive Tapes Ltd.,48000,148.9,153.9,71.472,SRIVASAVI,,SM
Surani Steel Tubes Ltd.,4000,198.0,200.0,7.92,SURANI,,SM
Swaraj Suiting Ltd.,16000,138.15,131.6,22.104,SWARAJ,,SM
Swastik Pipes Ltd.,6000,95.95,97.75,5.757,SWASTIK,,SM
Synoptics Technologies Ltd.,47400,115.6,118.6,54.7944,SYNOPTICS,,SM
Systango Technologies Ltd.,48000,273.5,263.35,131.28,SYSTANGO,,SM
Tara Chand Infralogistic Solut,28000,117.0,108.1,32.76,TARACHAND,,SM
Thejo Engineering Ltd.,450,1580.0,1580.0,7.11,THEJO,,SM
Timescan Logistics (India) Ltd,1000,170.0,171.0,1.7,TIMESCAN,,SM
Transwind Infrastructures Ltd.,4000,8.55,8.15,0.342,TRANSWIND,,SM
Tridhya Tech Ltd.,96000,42.85,42.6,41.136,TRIDHYA,,SM
Ultra Wiring Connectivity Syst,8000,90.3,86.0,7.224,UWCSL,,SM
Uma Converter Ltd.,152000,34.9,34.65,53.048,UMA,,SM
Upsurge Seeds Of Agriculture L,900,362.0,360.35,3.258,USASEEDS,,SM
Urban Enviro Waste Management ,110400,140.05,129.5,154.61520000000002,URBAN,,SM
Ushanti Colour Chem Ltd.,12000,67.0,66.55,8.04,UCL,,SM
Vadivarhe Speciality Chemicals,3000,40.4,42.5,1.212,VSCL,,SM
Vaidya Sane Ayurved Laboratori,4800,361.5,363.0,17.352,MADHAVBAUG,,SM
Varanium Cloud Ltd.,344000,152.3,158.9,523.912,CLOUD,,SM
Vasa Denticity Ltd.,30000,451.5,451.0,135.45,DENTALKART,,SM
VASA Retail And Overseas Ltd.,28000,6.75,7.1,1.89,VASA,,SM
Veekayem Fashion And Apparels ,0,85.5,87.6,0.0,VEEKAYEM,,SM
Vels Film International Ltd.,92400,143.35,142.55,132.4554,VELS,,SM
Vertexplus Technologies Ltd.,1200,224.0,223.0,2.688,VERTEXPLUS,,SM
Viaz Tyres Ltd.,4000,49.55,51.0,1.982,VIAZ,,SM
Vilin Bio Med Ltd.,52000,23.15,22.5,12.038,VILINBIO,,SM
Vital Chemtech Ltd.,67200,109.05,104.4,73.2816,VITAL,,SM
Viviana Power Tech Ltd.,8000,151.0,154.95,12.08,VIVIANA,,SM
Vivo Collaboration Solutions L,3200,113.55,108.15,3.6336,VIVO,,SM
V-Marc India Ltd.,300000,118.55,116.35,355.65,VMARCIND,,SM
Walpar Nutritions Ltd.,4000,87.5,92.1,3.5,WALPAR,,SM
Oriana Power Limited,538800,364.15,346.85,1962.0402,ORIANA,,ST
Sangani Hospitals Limited,111000,40.4,42.25,44.844,SANGANI,,ST
Service Care Limited,10000,59.9,60.0,5.99,SERVICE,,SM
Shri Techtex Limited,48000,99.35,100.1,47.688,SHRITECH,,SM
Srivari Spices & Foods Ltd,24000,135.85,129.4,32.604,SSFL,,ST
Vinsys IT Services India Ltd,102000,254.6,242.5,259.692,VINSYS,,ST
Yasons Chemex Care Ltd,54000,35.05,35.45,18.926999999999996,YCCL,,SM
Yudiz Solutions Ltd,30400,176.55,178.9,53.6712,YUDIZ,,ST
Zeal Global Services Ltd,130800,193.9,198.7,253.6212,ZEAL,,SM
