Company Name,Total_Delivery,Price,PrevClose,Total_Traded_Value,NSE_Code,BSE_Code,Segment
Cool Caps Industries Ltd.,1750,549.7,551.05,9.619750000000002,COOLCAPS,,SM
Crayons Advertising Ltd.,44000,154.9,152.5,68.156,CRAYONS,,SM
DE Neers Tools Ltd.,4800,242.8,239.95,11.6544,DENEERS,,SM
Destiny Logistics & Infra Ltd.,18000,34.85,33.2,6.273,DESTINY,,SM
DK Enterprises Global Ltd.,6000,85.9,80.0,5.154000000000001,DKEGL,,SM
Dollex Agrotech Ltd.,12000,45.2,44.95,5.424,DOLLEX,,SM
Drone Destination Ltd.,38000,127.5,126.65,48.45,DRONE,,SM
Ducol Organics & Colours Ltd.,22400,172.0,177.0,38.528,DUCOL,,SM
Dynamic Services & Security Lt,132000,136.6,130.1,180.312,DYNAMIC,,SM
Emkay Taps And Cutting Tools L,120000,435.05,414.35,522.06,EMKAYTOOLS,,SM
Essen Speciality Films Ltd.,25200,142.1,142.6,35.8092,ESFL,,SM
Euro Panel Products Ltd.,15000,143.1,146.0,21.465,EUROBOND,,SM
Felix Industries Ltd.,7000,116.8,122.95,8.176,FELIX,,SM
Fidel Softech Ltd.,12000,105.0,102.55,12.6,FIDEL,,SM
Foce India Ltd.,8800,847.0,828.5,74.536,FOCE,,SM
Frog Cellsat Ltd.,8800,239.3,233.85,21.0584,FROG,,SM
Gayatri Rubbers and Chemicals ,4000,94.15,89.7,3.766,GRCL,,SM
Giriraj Civil Developers Ltd.,1800,1108.8,1056.55,19.9584,GIRIRAJ,,SM
Global Pet Industries Ltd.,12000,80.1,79.5,9.611999999999998,GLOBALPET,,SM
Globe International Carriers L,6000,42.5,42.5,2.55,GICL,,SM
Goldstar Power Ltd.,45000,8.9,8.5,4.005,GOLDSTAR,,SM
Greenchef Appliances Ltd.,28800,127.95,128.0,36.8496,GREENCHEF,,SM
Homesfy Realty Ltd.,3600,464.0,508.5,16.704,HOMESFY,,SM
Infinium Pharmachem Ltd.,10000,272.8,259.85,27.28,INFINIUM,,SM
Infollion Research Services Lt,4800,186.0,184.0,8.928,INFOLLION,,SM
Innovana Thinklabs Ltd.,7600,657.25,680.0,49.951,INNOVANA,,SM
Innovative Tyres & Tubes Ltd.,57000,6.65,6.35,3.7905,INNOVATIVE,,SM
Ishan International Ltd.,3200,34.95,34.95,1.1184,ISHAN,,SM
Jainam Ferro Alloys (I) Ltd.,2000,140.0,135.5,2.8,JAINAM,,SM
Jalan Transolutions (India) Lt,3000,5.95,6.05,0.1785,JALAN,,SM
Jay Jalaram Technologies Ltd.,34000,340.0,316.0,115.6,KORE,,SM
Jeena Sikho Lifecare Ltd.,21500,996.25,965.7,214.19375,JSLL,,SM
Jet Knitwears Ltd.,6000,77.9,82.0,4.674,JETKNIT,,SM
JFL Life Sciences Ltd.,2000,51.45,48.85,1.029,JFLLIFE,,SM
Kandarp Digi Smart BPO Ltd.,100000,20.35,19.0,20.35,KANDARP,,SM
KHFM Hospitality and Facility ,12400,54.15,51.7,6.7146,KHFM,,SM
Kore Digital Ltd.,15200,282.35,268.95,42.9172,KDL,,SM
Kotyark Industries Ltd.,7800,571.4,577.85,44.5692,KOTYARK,,SM
Krishca Strapping Solutions Lt,6000,248.5,247.0,14.91,KRISHCA,,SM
Krishival Foods Ltd.,500,270.0,280.5,1.35,KRISHIVAL,,SM
Krishna Defence and Allied Ind,50000,311.35,293.4,155.675,KRISHNADEF,,SM
Laxmi Goldorna House Ltd.,8000,65.3,63.05,5.224,LGHL,,SM
Le Merite Exports Ltd.,1600,50.0,49.4,0.8,LEMERITE,,SM
Lloyds Luxuries Ltd.,3000,102.0,102.0,3.06,LLOYDS,,SM
Magson Retail & Distribution L,10000,79.05,80.95,7.905,MAGSON,,SM
Mahickra Chemicals Ltd.,1500,80.2,79.5,1.203,MAHICKRA,,SM
Maks Energy Solutions India Lt,6000,70.6,67.25,4.236,MAKS,,SM
Mangalam Worldwide Ltd.,26400,109.95,123.1,29.0268,MWL,,SM
Marvel Decor Ltd.,54000,51.45,49.0,27.783,MDL,,SM
MCON Rasayan India Ltd.,30000,137.5,131.0,41.25,MCON,,SM
Mega Flex Plastics Ltd.,27000,43.0,45.0,11.61,MEGAFLEX,,SM
Mohini Health & Hygiene Ltd.,6000,74.0,72.1,4.44,MHHL,,SM
MOS Utility Ltd.,12800,96.55,96.85,12.3584,MOS,,SM
Moxsh Overseas Educon Ltd.,800,131.5,137.0,1.052,MOXSH,,SM
Network People Services Techno,53200,1310.0,1280.0,696.92,NPST,,SM
Nidan Laboratories And Healthc,100000,35.5,36.75,35.5,NIDAN,,SM
Nirman Agri Genetics Ltd.,7200,179.0,176.1,12.888,NIRMAN,,SM
Omfurn India Ltd.,6000,84.05,87.5,5.043,OMFURN,,SM
Party Cruisers Ltd.,26000,63.05,63.3,16.393,PARTYCRUS,,SM
Pattech Fitwell Tube Component,6000,70.0,69.5,4.2,PATTECH,,SM
Penta Gold Ltd.,22800,9.7,10.2,2.2116,PENTAGOLD,,ST
Pentagon Rubber Ltd.,4000,125.5,126.9,5.02,PENTAGON,,SM
Perfect Infraengineers Ltd.,30000,21.9,22.5,6.57,PERFECT,,SM
Phantom Digital Effects Ltd.,32400,474.35,473.6,153.6894,PHANTOMFX,,SM
Precision Metaliks Ltd.,38000,45.05,43.15,17.119,PRECISION,,SM
Pritika Engineering Components,36000,73.5,74.0,26.46,PRITIKA,,SM
Prolife Industries Ltd.,1500,255.0,250.0,3.825,PROLIFE,,SM
Proventus Agrocom Ltd.,640,926.0,949.95,5.9264,PROV,,SM
Pulz Electronics Ltd.,4000,79.6,75.85,3.184,PULZ,,SM
QMS Medical Allied Services Lt,7000,130.0,138.2,9.1,QMSMEDI,,SM
Quality Foils (India) Ltd.,2000,112.0,107.0,2.24,QFIL,,SM
Quicktouch Technologies Ltd.,18000,206.9,197.05,37.242,QUICKTOUCH,,SM
Rachana Infrastructure Ltd.,13200,104.0,103.95,13.728,RILINFRA,,SM
RBM Infracon Ltd.,75000,99.9,95.15,74.925,RBMINFRA,,SM
Remus Pharmaceuticals Ltd.,700,4172.5,4250.0,29.2075,REMUS,,SM
REX Pipes and Cables Industrie,24000,78.75,78.3,18.9,REXPIPES,,SM
Richa Info Systems Ltd.,4000,64.25,61.4,2.57,RICHA,,SM
Rite Zone Chemcon India Ltd.,4800,63.0,63.0,3.024,RITEZONE,,SM
RM Drip and Sprinklers System ,12000,44.1,42.0,5.292,RMDRIP,,SM
Sahana System Ltd.,10000,257.8,258.35,25.78,SAHANA,,SM
Shera Energy Ltd.,34000,144.75,139.7,49.215,SHERA,,SM
Shigan Quantum Technologies Lt,12000,125.3,131.65,15.036,SHIGAN,,SM
Shree Tirupati Balajee FIBC Lt,5000,229.0,219.0,11.45,TIRUPATI,,SM
Shubhlaxmi Jewel Art Ltd.,18000,89.0,91.0,16.02,SHUBHLAXMI,,SM
Siddhika Coatings Ltd.,2000,200.0,197.5,4.0,SIDDHIKA,,SM
SKP Bearing Industries Ltd.,8000,203.0,198.8,16.24,SKP,,SM
SMVD Poly Pack Ltd.,4040,11.7,11.7,0.47268,SMVD,,SM
Solex Energy Ltd.,2800,596.55,609.5,16.7034,SOLEX,,SM
Sonu Infratech Ltd.,24000,46.5,46.0,11.16,SONUINFRA,,SM
Spectrum Talent Management Ltd,12000,138.3,135.35,16.596000000000004,SPECTSTM,,SM
Srivasavi Adhesive Tapes Ltd.,117000,133.15,126.85,155.7855,SRIVASAVI,,SM
Surani Steel Tubes Ltd.,4000,295.35,281.3,11.814,SURANI,,SM
Swastik Pipes Ltd.,14400,89.45,91.25,12.8808,SWASTIK,,SM
Synoptics Technologies Ltd.,27600,140.35,132.05,38.7366,SYNOPTICS,,SM
Systango Technologies Ltd.,11200,278.0,265.0,31.136,SYSTANGO,,SM
Tapi Fruit Processing Ltd.,3000,203.9,195.5,6.117,TAPIFRUIT,,SM
Tara Chand Infralogistic Solut,30000,106.1,101.0,31.83,TARACHAND,,SM
Thejo Engineering Ltd.,1800,1671.7,1692.45,30.0906,THEJO,,SM
Timescan Logistics (India) Ltd,1000,194.15,189.7,1.9415,TIMESCAN,,SM
Tridhya Tech Ltd.,57000,43.75,43.9,24.9375,TRIDHYA,,SM
Ultra Wiring Connectivity Syst,2000,98.4,96.4,1.968,UWCSL,,SM
Uma Converter Ltd.,28000,36.55,36.4,10.233999999999998,UMA,,SM
Upsurge Seeds Of Agriculture L,900,396.5,397.85,3.5685,USASEEDS,,SM
Urban Enviro Waste Management ,6000,134.0,135.3,8.04,URBAN,,SM
Ushanti Colour Chem Ltd.,2000,66.0,65.0,1.32,UCL,,SM
Vaidya Sane Ayurved Laboratori,6400,300.5,304.7,19.232,MADHAVBAUG,,SM
Varanium Cloud Ltd.,177000,159.2,155.15,281.78399999999993,CLOUD,,SM
Vasa Denticity Ltd.,6000,450.25,458.2,27.015,DENTALKART,,SM
VASA Retail And Overseas Ltd.,4000,6.1,5.85,0.244,VASA,,SM
Vels Film International Ltd.,18000,131.25,134.25,23.625,VELS,,SM
Viaz Tyres Ltd.,2000,48.5,46.95,0.97,VIAZ,,SM
Vilin Bio Med Ltd.,12000,22.55,23.0,2.706,VILINBIO,,SM
Vital Chemtech Ltd.,18000,103.5,103.2,18.63,VITAL,,SM
V-Marc India Ltd.,51000,122.0,119.1,62.22,VMARCIND,,SM
Oriana Power Limited,24000,366.2,369.85,87.888,ORIANA,,SM
Sangani Hospitals Limited,9000,43.2,42.85,3.888,SANGANI,,SM
Service Care Limited,16000,63.0,61.0,10.08,SERVICE,,SM
Shri Techtex Limited,88000,93.4,84.9,82.19200000000001,SHRITECH,,SM
Srivari Spices & Foods Ltd,9000,136.5,129.9,12.285,SSFL,,SM
Vinsys IT Services India Ltd,41000,282.4,274.65,115.78399999999998,VINSYS,,SM
Yasons Chemex Care Ltd,30000,33.95,34.0,10.185,YCCL,,SM
Yudiz Solutions Ltd,69600,179.35,179.35,124.8276,YUDIZ,,SM
Zeal Global Services Ltd,3600,225.0,223.55,8.1,ZEAL,,SM
Crop Life Science Limited,58000,44.9,45.45,26.042,CLSL,,SM
Sungarner Energies Limited,30400,246.0,222.95,74.784,SEL,,SM
Sahaj Fashions,48000,27.75,26.45,13.32,SAHAJ,,ST
CPS Shapers,27600,473.15,452.6,130.5894,CPS,,ST
Mono Pharmacare,204000,30.25,29.3,61.71,MONOPHARMA,,ST
Basilic Fly Studio,344400,296.65,298.3,1021.6625999999999,BASILIC,,ST
,386000,122.35,116.55,472.271,PRAMARA,,ST
,4800,71.65,68.25,3.4392,SAROJA,,ST
