Company Name,Total_Delivery,Price,PrevClose,Total_Traded_Value,NSE_Code,BSE_Code,Segment
,3430852,1000.0,1000.0,34308.52,LIQUIDBEES,,EQ
Zomato Ltd.,23569674,111.0,109.85,26162.33814,ZOMATO,543320,EQ
Indian Railway Finance Corpora,25840659,76.6,75.1,19793.944794,IRFC,543257,EQ
SJVN Ltd.,24827500,73.05,70.8,18136.48875,SJVN,533206,EQ
ITI Ltd.,6335463,271.1,225.95,17175.440193000002,ITI,523610,EQ
Angel One Ltd.,814408,2069.6,2107.35,16854.987968,ANGELONE,543235,EQ
Ircon International Ltd.,11165913,149.65,135.9,16709.7888045,IRCON,541956,EQ
JIO Financial Services,7337488,224.55,225.15,16476.329304000003,JIOFIN,543940,EQ
MMTC Ltd.,20403717,74.6,70.55,15221.172881999999,MMTC,513377,EQ
Jai Corp Ltd.,4813281,286.1,238.45,13770.796941000002,JAICORPLTD,512237,EQ
Avenue Supermarts Ltd.,333521,3935.85,3862.75,13126.886278499998,DMART,540376,EQ
Suzlon Energy Ltd.,46315503,26.8,27.15,12412.554804000001,SUZLON,532667,BE
The Phoenix Mills Ltd.,614911,2014.6,1939.65,12387.997006,PHOENIXLTD,503100,EQ
Gujarat State Fertilizers & Ch,6444957,186.85,175.15,12042.4021545,GSFC,500690,EQ
Rail Vikas Nigam Ltd.,6545176,168.0,164.9,10995.89568,RVNL,542649,EQ
One97 Communications Ltd.,1125632,933.1,957.55,10503.272192,PAYTM,543396,EQ
JSW Energy Ltd.,2678437,392.05,392.0,10500.8122585,JSWENERGY,533148,EQ
Central Depository Services (I,736542,1389.15,1390.65,10231.673193,CDSL,,EQ
Railtel Corporation Of India L,4360267,227.1,218.6,9902.166357,RAILTEL,543265,EQ
Fortis Healthcare Ltd.,2841426,338.5,336.25,9618.22701,FORTIS,532843,EQ
Tata Motors Ltd. - DVR Ordinar,2172312,441.85,425.65,9598.360572,TATAMTRDVR,570001,EQ
Reliance Industrial Infrastruc,853620,1100.25,991.35,9391.95405,RIIL,523445,EQ
APL Apollo Tubes Ltd.,519352,1712.15,1676.05,8892.085268,APLAPOLLO,533758,EQ
Rajesh Exports Ltd.,1888962,445.6,455.7,8417.214672,RAJESHEXPO,531500,EQ
Sundram Fasteners Ltd.,595245,1275.25,1267.65,7590.8618625,SUNDRMFAST,500403,EQ
Rites Ltd.,1508556,498.45,473.35,7519.397381999999,RITES,541556,EQ
Varun Beverages Ltd.,802382,929.5,924.7,7458.14069,VBL,540180,EQ
Gujarat Mineral Development Co,1815849,409.0,404.35,7426.82241,GMDCLTD,532181,EQ
Union Bank Of India,6790363,102.9,103.8,6987.2835270000005,UNIONBANK,532477,EQ
Rashtriya Chemicals and Fertil,5191823,130.3,124.9,6764.945369000001,RCF,524230,EQ
Tata Elxsi Ltd.,83806,7443.75,7355.3,6238.309125,TATAELXSI,500408,EQ
SpiceJet Ltd.,13958911,43.6,36.52,6086.085196,SPICEJET,500285,B 
Religare Enterprises Ltd.,2386590,238.05,234.85,5681.277495,RELIGARE,532915,EQ
Patanjali Foods Ltd.,389286,1351.6,1331.1,5261.589575999999,PATANJALI,500368,BE
Yatra Online,3480657,150.25,140.3,5229.6871425,YATRA,543992,EQ
NBCC (India) Ltd.,8236077,63.0,63.75,5188.72851,NBCC,534309,EQ
Sai Kalamandir,2124439,243.9,247.05,5181.506721000001,KALAMANDIR,543989,EQ
Lemon Tree Hotels Ltd.,4245323,120.5,120.5,5115.614215,LEMONTREE,541233,EQ
Wockhardt Ltd.,2005256,253.1,245.1,5075.302936,WOCKPHARMA,532300,EQ
Yes Bank Ltd.,29484949,17.1,17.1,5041.926279,YESBANK,532648,EQ
IDBI Bank Ltd.,7093572,70.7,70.95,5015.155404,IDBI,500116,EQ
Hi-Tech Pipes Ltd.,5229746,95.45,87.9,4991.792557,HITECH,543411,EQ
Bank Of Maharashtra,10319687,46.8,46.15,4829.613515999999,MAHABANK,532525,EQ
NCC Ltd.,2926466,162.15,165.15,4745.2646190000005,NCC,500294,EQ
Cochin Shipyard Ltd.,454203,1030.15,1034.5,4678.972204500001,COCHINSHIP,540678,EQ
Sequent Scientific Ltd.,4510948,103.2,93.85,4655.298336,SEQUENT,512529,EQ
Hemisphere Properties India Lt,3605647,127.75,122.6,4606.2140425,HEMIPROP,543242,EQ
Electrosteel Castings Ltd.,5500464,83.65,79.9,4601.1381360000005,ELECTCAST,500128,EQ
IFCI Ltd.,18099292,25.35,26.0,4588.170522,IFCI,500106,EQ
PB Fintech Ltd.,614288,738.6,733.9,4537.131168,POLICYBZR,543390,EQ
Suzlon Energy Ltd.,46315503,26.8,27.15,12412.554804000001,SUZLON,532667,BE
Yes Bank Ltd.,29484949,17.1,17.1,5041.926279,YESBANK,532648,EQ
Indian Railway Finance Corpora,25840659,76.6,75.1,19793.944794,IRFC,543257,EQ
SJVN Ltd.,24827500,73.05,70.8,18136.48875,SJVN,533206,EQ
Zomato Ltd.,23569674,111.0,109.85,26162.33814,ZOMATO,543320,EQ
Jaiprakash Power Ventures Ltd.,22904413,9.6,9.7,2198.823648,JPPOWER,532627,EQ
MMTC Ltd.,20403717,74.6,70.55,15221.172881999999,MMTC,513377,EQ
Infibeam Avenues Ltd.,19189928,20.9,21.9,4010.694952,INFIBEAM,539807,EQ
IFCI Ltd.,18099292,25.35,26.0,4588.170522,IFCI,500106,EQ
RattanIndia Power Ltd.,15247858,6.8,6.9,1036.8543439999999,RTNPOWER,533122,EQ
Vakrangee Ltd.,14924247,17.2,17.3,2566.970484,VAKRANGEE,511431,EQ
SpiceJet Ltd.,13958911,43.6,36.52,6086.085196,SPICEJET,500285,B 
Zee Media Corporation Ltd.,13283607,14.45,14.3,1919.4812114999997,ZEEMEDIA,532794,EQ
Reliance Power Ltd.,12559746,17.75,18.0,2229.354915,RPOWER,532939,EQ
Ircon International Ltd.,11165913,149.65,135.9,16709.7888045,IRCON,541956,EQ
Bank Of Maharashtra,10319687,46.8,46.15,4829.613515999999,MAHABANK,532525,EQ
PC Jeweller Ltd.,9483063,29.95,27.25,2840.1773685,PCJEWELLER,534809,EQ
Mahanagar Telephone Nigam Ltd.,9475256,30.5,30.1,2889.95308,MTNL,500108,EQ
Bajaj Hindusthan Sugar Ltd.,9393583,25.85,25.35,2428.2412055,BAJAJHIND,500032,EQ
Brightcom Group Ltd.,8956590,17.95,17.75,1607.707905,BCG,532368,EQ
Alok Industries Ltd.,8716117,19.15,18.65,1669.1364055,ALOKINDS,521070,EQ
NBCC (India) Ltd.,8236077,63.0,63.75,5188.72851,NBCC,534309,EQ
SEPC Ltd.,7928099,16.4,16.35,1300.208236,SEPC,532945,EQ
Indian Overseas Bank,7641728,43.25,44.3,3305.04736,IOB,532388,EQ
The South Indian Bank Ltd.,7621372,26.2,26.45,1996.7994640000002,SOUTHBANK,532218,EQ
Hindustan Construction Company,7445513,27.5,27.4,2047.516075,HCC,500185,EQ
Easy Trip Planners Ltd.,7428766,41.2,41.0,3060.6515920000006,EASEMYTRIP,543272,EQ
Utkarsh Small Finance Bank Ltd,7370702,59.05,55.7,4352.399531,UTKARSHBNK,543942,EQ
JIO Financial Services,7337488,224.55,225.15,16476.329304000003,JIOFIN,543940,EQ
IRB Infrastructure Developers ,7322113,32.4,32.2,2372.364612,IRB,532947,EQ
Hathway Cable & Datacom Ltd.,7225264,20.3,20.9,1466.7285920000002,HATHWAY,533162,EQ
IDBI Bank Ltd.,7093572,70.7,70.95,5015.155404,IDBI,500116,EQ
Union Bank Of India,6790363,102.9,103.8,6987.2835270000005,UNIONBANK,532477,EQ
NMDC Steel Ltd.,6609886,52.2,52.05,3450.3604920000007,NSLNISP,543768,EQ
Rail Vikas Nigam Ltd.,6545176,168.0,164.9,10995.89568,RVNL,542649,EQ
Gujarat State Fertilizers & Ch,6444957,186.85,175.15,12042.4021545,GSFC,500690,EQ
ITI Ltd.,6335463,271.1,225.95,17175.440193000002,ITI,523610,EQ
HFCL Ltd.,5872163,74.55,72.9,4377.697516499999,HFCL,500183,EQ
Dish TV India Ltd.,5788081,18.45,18.8,1067.9009445,DISHTV,532839,EQ
Electrosteel Castings Ltd.,5500464,83.65,79.9,4601.1381360000005,ELECTCAST,500128,EQ
Ujjivan Small Finance Bank Ltd,5482521,57.4,58.3,3146.9670539999997,UJJIVANSFB,542904,EQ
Hi-Tech Pipes Ltd.,5229746,95.45,87.9,4991.792557,HITECH,543411,EQ
Rashtriya Chemicals and Fertil,5191823,130.3,124.9,6764.945369000001,RCF,524230,EQ
UCO Bank,4859165,40.95,41.45,1989.8280675,UCOBANK,532505,EQ
Jai Corp Ltd.,4813281,286.1,238.45,13770.796941000002,JAICORPLTD,512237,EQ
TV18 Broadcast Ltd.,4748102,47.45,48.5,2252.974399,TV18BRDCST,532800,EQ
,4708343,33.46,33.67,1575.4115678,ITBEES,,EQ
Sequent Scientific Ltd.,4510948,103.2,93.85,4655.298336,SEQUENT,512529,EQ
Railtel Corporation Of India L,4360267,227.1,218.6,9902.166357,RAILTEL,543265,EQ
Central Bank Of India,4329794,48.2,48.65,2086.960708,CENTRALBK,532885,EQ
