Company Name,Total_Delivery,Price,PrevClose,Total_Traded_Value,NSE_Code,BSE_Code,Segment
Ahasolar Technologies Ltd.,12000,386.0,383.3,46.32,,543941,M 
Kaka Industries Ltd.,18000,166.75,169.85,30.015,,543939,M 
Acceleratebs India Ltd.,3200,289.2,275.45,9.2544,,543938,M 
Alphalogic Industries Ltd.,36000,229.95,211.85,82.782,,543937,M 
Veefin Solutions Ltd.,24000,220.1,220.5,52.824,,543931,M 
Cosmic CRF Ltd.,31200,293.1,298.85,91.4472,,543928,M 
Bizotic Commercial Ltd.,26400,57.58,54.84,15.20112,,543926,M 
Comrade Appliances Ltd.,114000,164.65,158.0,187.701,,543921,M 
CFF Fluid Control Ltd.,14400,406.85,387.5,58.5864,,543920,M 
Hemant Surgical Industries Ltd,54400,229.4,223.6,124.7936,,543916,M 
Innokaiz India Ltd.,267200,162.1,136.25,433.1312,,543905,M 
Retina Paints Ltd.,20000,57.1,55.51,11.42,,543902,M 
Exhicon Events Media Solutions,30000,299.35,310.0,89.805,,543895,M 
Maiden Forgings Ltd.,82000,104.2,103.53,85.444,,543874,M 
Dev Labtech Venture Ltd.,44000,64.87,60.25,28.5428,,543848,M 
Command Polymers Ltd.,8000,26.0,25.4,2.08,,543843,M 
Bright Outdoor Media Ltd.,7000,490.9,485.5,34.363,,543831,M 
Sudarshan Pharma Industries Lt,75200,84.3,83.23,63.3936,,543828,M 
ITCONS E-Solutions Ltd.,6000,43.15,44.0,2.589,,543806,M 
RESGEN Ltd.,189000,75.61,74.63,142.9029,,543805,M 
Patron Exim Ltd.,140000,10.0,10.16,14.0,,543798,M 
Macfos Ltd.,36000,366.4,375.15,131.904,,543787,M 
Sealmatic India Ltd.,8400,579.5,594.15,48.678,,543782,M 
Indong Tea Company Ltd.,20000,20.2,20.5,4.04,,543769,M 
Earthstahl & Alloys Ltd.,327000,74.13,64.1,242.4051,,543765,M 
Transvoy Logistics India Ltd.,1600,80.85,75.06,1.2935999999999999,,543754,M 
Eastern Logica Infoway Ltd.,2400,600.0,600.0,14.4,,543746,M 
SVS Ventures Ltd.,6000,7.9,7.98,0.474,,543745,M 
Rex Sealing and Packing Indust,2000,107.25,106.45,2.145,,543744,M 
Droneacharya Aerial Innovation,52000,158.15,159.65,82.238,,543713,M 
PNGS Gargi Fashion Jewellery L,4000,216.45,211.0,8.658,,543709,M 
Ambo Agritec Ltd.,140000,33.73,30.1,47.222,,543678,M 
Technopack Polymers Ltd.,10000,100.89,95.32,10.089,,543656,M 
Pace E-Commerce Ventures Ltd.,30000,21.96,21.63,6.588,,543637,M 
Maagh Advertising And Marketin,2000,36.32,38.23,0.7264,,543624,M 
Vedant Asset Ltd.,3000,45.0,45.0,1.35,,543623,M 
Steelman Telecom Ltd.,13200,150.0,151.0,19.8,,543622,M 
Cargosol Logistics Ltd.,8000,43.0,43.35,3.44,,543621,M 
Insolation Energy Ltd.,463000,396.25,377.4,1834.6375,,543620,M 
Concord Control Systems Ltd.,24000,432.5,438.35,103.8,,543619,M 
Cargotrans Maritime Ltd.,13500,82.0,80.5,11.07,,543618,M 
Reetech International Cargo an,3600,60.41,61.51,2.17476,,543617,M 
Trident Lifeline Ltd.,4800,219.0,215.0,10.512,,543616,M 
Silicon Rental Solutions Ltd.,7200,151.0,148.6,10.872,,543615,M 
Virtuoso Optoelectronics Ltd.,17000,235.1,235.95,39.967,,543597,M 
Dipna Pharmachem Ltd.,21000,21.9,20.93,4.598999999999999,,543594,M 
Rhetan TMT Ltd.,105000,9.64,10.0,10.122000000000002,,543590,M 
Naturo Indiabull Ltd.,4000,18.45,18.45,0.738,,543579,M 
Olatech Solutions Ltd.,26000,170.1,186.75,44.226,,543578,M 
Healthy Life Agritec Ltd.,440000,5.1,4.7,22.44,,543546,M 
Veerkrupa Jewellers Ltd.,384100,2.78,2.65,10.67798,,543545,M 
Jayant Infratech Ltd.,8250,99.58,100.5,8.21535,,543544,M 
B-Right Real Estate Ltd.,3200,145.5,149.95,4.656,,543543,M 
Kesar India Ltd.,7200,215.0,185.0,15.48,,543542,M 
Sailani Tours N Travels Ltd.,1600,25.33,24.13,0.40528,,543541,M 
Pearl Green Clubs And Resorts ,1200,192.0,182.55,2.304,,543540,M 
Modi's Navnirman Ltd.,800,174.0,174.0,1.392,,543539,M 
Goel Food Products Ltd.,800,199.6,202.0,1.5968,,543538,M 
Scarnose International Ltd.,14000,79.95,75.0,11.193,,543537,M 
Nanavati Ventures Ltd.,9000,53.43,52.0,4.8087,,543522,M 
Fone4 Communications (India) L,20000,4.0,4.24,0.8,,543521,M 
Global Longlife Hospital and R,5000,45.51,46.0,2.2755,,543520,M 
Dhyaani Tile and Marblez Ltd.,18000,137.8,132.2,24.804,,543516,M 
Sunrise Efficient Marketing Lt,41000,230.45,236.95,94.4845,,543515,M 
EVOQ Remedies Ltd.,16000,14.38,14.05,2.3008,,543500,M 
Achyut Healthcare Ltd.,13500,49.03,47.35,6.61905,,543499,M 
Bhatia Colour Chem Ltd.,6400,55.0,56.81,3.52,,543497,M 
Ekennis Software Service Ltd.,3200,94.0,90.98,3.008,,543475,M 
Maruti Interior Products Ltd.,46000,195.5,162.95,89.93,,543464,M 
Quality RO Industries Ltd.,2000,58.66,64.8,1.1732,,543460,M 
Alkosign Ltd.,12000,123.0,120.44,14.76,,543453,M 
Clara Industries Ltd.,4980,197.85,199.85,9.85293,,543435,M 
DMR Hydroengineering & Infrast,6000,67.0,67.69,4.02,,543410,M 
Omnipotent Industries Ltd.,2000,8.0,8.0,0.16,,543400,M 
Promax Power Ltd.,10000,59.9,66.55,5.99,,543375,M 
Shri Venkatesh Refineries Ltd.,23000,159.0,132.5,36.57,,543373,M 
Getalong Enterprise Ltd.,2000,152.0,156.0,3.04,,543372,M 
SBL Infratech Ltd.,25200,79.28,77.2,19.97856,,543366,M 
Markolines Pavement Technologi,70400,144.35,129.5,101.6224,,543364,M 
Prevest Denpro Ltd.,12800,495.4,485.5,63.4112,,543363,M 
PlatinumOne Business Services ,600,218.55,223.3,1.3113,,543352,M 
Aashka Hospitals Ltd.,9000,61.95,61.92,5.5755,,543346,M 
Gretex Corporate Services Ltd.,7290,315.0,301.5,22.9635,,543324,M 
AA Plus Tradelink Ltd.,24000,10.35,10.0,2.484,,543319,M 
Adeshwar Meditex Ltd.,12000,24.5,22.5,2.94,,543309,M 
Navoday Enterprises Ltd.,36000,9.95,9.7,3.582,,543305,M 
Jetmall Spices and Masala Ltd.,36000,25.2,24.85,9.072,,543286,M 
Suumaya Corporation Ltd.,81450,7.12,6.79,5.79924,,543274,M 
Knowledge Marine & Engineering,5125,1696.25,1708.35,86.9328125,,543273,M 
MRP Agro Ltd.,1000,142.0,136.1,1.42,,543262,M 
Shine Fashion (India) Ltd.,2000,56.0,56.0,1.12,,543244,M 
Veer Global Infraconstruction ,1100,101.0,100.75,1.111,,543241,M 
GM Polyplast Ltd.,536200,147.6,123.0,791.4312,,543239,M 
Secmark Consultancy Ltd.,1250,84.5,87.0,1.05625,,543234,M 
Cospower Engineering Ltd.,500,339.0,339.0,1.695,,543172,M 
SM Auto Stamping Ltd.,16000,45.0,42.2,7.2,,543065,M 
Chandra Bhagat Pharma Ltd.,8000,125.0,129.5,10.0,,542934,M 
Janus Corporation Ltd.,49000,3.95,4.0,1.9355,,542924,M 
Misquita Engineering Ltd.,2000,43.5,42.5,0.87,,542801,M 
Cian Healthcare Ltd.,2000,25.85,24.99,0.517,,542678,M 
Evans Electric Ltd.,11000,151.1,137.4,16.621,,542668,M 
VR Films & Studios Ltd.,8000,45.1,47.47,3.608,,542654,M 
Northern Spirits Ltd.,8000,404.55,398.95,32.364,,542628,M 
Jonjua Overseas Ltd.,3460,11.0,11.3,0.3806,,542446,M 
Diksha Greens Ltd.,30000,3.43,3.28,1.029,,542155,M 
Shree Krishna Infrastructure L,5000,51.0,46.8,2.55,,542146,M 
Sun Retail Ltd.,1392000,0.57,0.52,7.934399999999999,,542025,M 
Innovative Ideals And Services,180000,9.19,8.76,16.542,,541983,M 
MAC Hotels Ltd.,1500,33.2,33.2,0.49800000000000005,,541973,M 
Ranjeet Mechatronics Ltd.,6000,31.3,31.25,1.878,,541945,M 
Sungold Media And Entertainmen,5000,27.0,24.12,1.35,,541799,M 
Ganesh Films India Ltd.,20800,19.97,19.66,4.15376,,541703,M 
WAA Solar Ltd.,44800,93.29,95.37,41.79392000000001,,541445,M 
Affordable Robotic & Automatio,43200,807.6,800.25,348.8832,,541402,M 
Innovators Facade Systems Ltd.,44800,232.7,223.8,104.2496,,541353,M 
Milestone Furniture Ltd.,45000,4.99,5.02,2.2455,,541337,M 
