Company Name,Total_Delivery,Price,PrevClose,Total_Traded_Value,NSE_Code,BSE_Code,Segment
SBL Infratech Ltd.,1200,71.0,71.2,0.852,,543366,M 
Markolines Pavement Technologi,19200,141.5,141.05,27.168,,543364,M 
Prevest Denpro Ltd.,2000,460.0,453.0,9.2,,543363,M 
Aashka Hospitals Ltd.,10000,59.5,59.1,5.95,,543346,M 
Gretex Corporate Services Ltd.,3240,195.25,191.0,6.3261,,543324,M 
AA Plus Tradelink Ltd.,112000,10.06,11.17,11.2672,,543319,M 
Jetmall Spices and Masala Ltd.,18000,23.0,22.79,4.14,,543286,M 
Suumaya Corporation Ltd.,23850,7.32,7.48,1.74582,,543274,M 
Knowledge Marine & Engineering,5250,1513.5,1485.0,79.45875,,543273,M 
MRP Agro Ltd.,17000,141.6,139.35,24.072,,543262,M 
Shine Fashion (India) Ltd.,16000,78.2,74.0,12.512,,543244,M 
Veer Global Infraconstruction ,1100,120.0,120.0,1.32,,543241,M 
GM Polyplast Ltd.,14000,169.0,175.0,23.66,,543239,M 
Secmark Consultancy Ltd.,6250,84.53,91.0,5.283125,,543234,M 
ICL Organic Dairy Products Ltd,24000,43.33,40.0,10.3992,,542935,M 
Janus Corporation Ltd.,24500,4.27,4.26,1.04615,,542924,M 
Goblin India Ltd.,32000,57.5,52.1,18.4,,542850,M 
City Pulse Multiplex Ltd.,10000,85.05,84.5,8.505,,542727,M 
Cian Healthcare Ltd.,38000,19.48,19.55,7.4024,,542678,M 
Evans Electric Ltd.,6000,126.0,128.1,7.56,,542668,M 
VR Films & Studios Ltd.,2000,43.0,43.0,0.86,,542654,M 
Northern Spirits Ltd.,11000,334.8,372.0,36.828,,542628,M 
Jonjua Overseas Ltd.,93886,17.66,19.86,16.5802676,,542446,M 
Diksha Greens Ltd.,8000,3.26,3.36,0.2608,,542155,M 
Sun Retail Ltd.,96000,0.6,0.6,0.576,,542025,M 
WAA Solar Ltd.,11200,81.0,81.13,9.072,,541445,M 
Affordable Robotic & Automatio,8400,654.0,646.65,54.936,,541402,M 
Innovators Facade Systems Ltd.,20800,219.8,215.0,45.7184,,541353,M 
Milestone Furniture Ltd.,12000,5.14,5.31,0.6167999999999999,,541337,M 
Indo US Bio-Tech Ltd.,9000,194.8,213.6,17.532,,541304,M 
Dr Lalchandani Labs Ltd.,20000,26.0,28.27,5.2,,541299,M 
Taylormade Renewables Ltd.,4800,515.0,508.5,24.72,,541228,M 
Benara Bearings And Pistons Lt,10000,13.1,13.2,1.31,,541178,M 
Shreeshay Engineers Ltd.,8000,34.0,34.0,2.72,,541112,M 
Inflame Appliances Ltd.,1250,643.95,640.05,8.049375,,541083,M 
Sanghvi Brands Ltd.,1000,21.94,20.9,0.2194,,540782,M 
Sagar Diamonds Ltd.,6000,40.3,38.41,2.4179999999999997,,540715,M 
Chothani Foods Ltd.,100000,29.25,27.0,29.25,,540681,M 
Prime Fresh Ltd.,6000,266.0,260.5,15.96,,540404,M 
RMC Switchgears Ltd.,17000,759.0,704.75,129.03,,540358,M 
Aditya Consumer Marketing Ltd.,5000,69.99,68.06,3.4995,,540146,M 
DRA Consultants Ltd.,5000,31.0,31.7,1.55,,540144,M 
Riddhi Steel & Tube Ltd.,9000,46.5,45.6,4.185,,540082,M 
Shiva Granito Export Ltd.,100000,8.74,8.33,8.74,,540072,M 
Khemani Distributors & Marketi,1200,54.96,45.8,0.65952,,539788,M 
Waaree Technologies Ltd.,44800,454.15,437.5,203.4592,,539337,M 
Growington Ventures India Ltd.,13950,204.55,203.5,28.534725,,539222,M 
Filtra Consultants and Enginee,6000,44.5,43.6,2.67,,539098,M 
SVP Housing Ltd.,172500,87.06,85.3,150.1785,,539041,M 
Hanman Fit Ltd.,4200,1.97,2.07,0.08274,,538731,M 
Tarini International Ltd.,48000,13.66,13.01,6.5568,,538496,M 
GCM Capital Advisors Ltd.,28000,9.76,9.59,2.7328,,538319,M 
Unishire Urban Infra Ltd.,40000,1.98,1.68,0.792,,537582,M 
Polymac Thermoformers Ltd.,11200,32.67,32.27,3.65904,,537573,M 
Shantiguru Industries Ltd.,6000,10.48,10.5,0.6288,,534708,M 
Asarfi Hospital Ltd,22000,106.85,110.0,23.507,,543943,M 
Innovatus Entertainment Networ,6000,30.51,30.0,1.8306,,543951,M 
Khazanchi Jewellers Ltd,29000,208.95,204.55,60.5955,,543953,M 
Shelter Pharma Limited,30000,38.55,38.75,11.565,,543963,M 
Shoora Designs Limited,6000,52.0,51.5,3.12,,543970,M 
Bondada Engineering Limited,603200,209.75,174.8,1265.212,,543971,M 
Meson Valves Limited,76800,208.85,199.95,160.3968,,543982,M 
Kahan Packaging,8000,108.0,105.6,8.64,,543979,M 
Aatmaj Healthcare Ltd.,22000,45.7,44.45,10.054000000000002,AATMAJ,,SM
AB Cotspin India Ltd.,4000,95.0,97.0,3.8,ABCOTS,,SM
AG Universal Ltd.,2000,61.0,64.0,1.22,AGUL,,SM
Agarwal Float Glass India Ltd.,6000,44.6,44.7,2.676,AGARWALFT,,SM
Agni Green Power Ltd.,100000,31.55,28.9,31.55,AGNI,,SM
All E Technologies Ltd.,185600,184.7,168.3,342.8032,ALLETEC,,SM
Ambani Organics Ltd.,2000,121.0,115.3,2.42,AMBANIORG,,SM
Ameya Precision Engineers Ltd.,8000,52.45,50.25,4.196,AMEYA,,SM
Amiable Logistics (India) Ltd.,4800,85.95,84.0,4.1256,AMIABLE,,SM
Annapurna Swadisht Ltd.,90000,289.9,279.65,260.90999999999997,ANNAPURNA,,SM
Arham Technologies Ltd.,63000,126.95,120.85,79.9785,ARHAM,,SM
Aristo Bio-Tech and Lifescienc,14400,78.7,77.45,11.3328,ARISTO,,SM
ASL Industries Ltd.,4000,27.55,26.25,1.102,ASLIND,,SM
Aurangabad Distillery Ltd.,24000,229.85,225.0,55.164,AURDIS,,SM
Auro Impex & Chemicals Ltd.,8000,64.0,64.45,5.12,AUROIMPEX,,SM
AVSL Industries Ltd.,2000,136.85,124.45,2.737,AVSL,,SM
Baheti Recycling Industries Lt,79500,203.85,186.0,162.06075,BAHETI,,SM
Beta Drugs Ltd.,1000,1004.0,1010.0,10.04,BETA,,SM
BEW Engineering Ltd.,1250,1650.0,1591.0,20.625,BEWLTD,,SM
Bombay Metrics Supply Chain Lt,7200,116.5,115.5,8.388,BMETRICS,,SM
Bright Solar Ltd.,78000,5.15,5.1,4.017,BRIGHT,,SM
Cadsys India Ltd.,56000,262.65,241.35,147.08399999999997,CADSYS,,SM
Cell Point (India) Ltd.,12000,48.9,48.3,5.868,CELLPOINT,,SM
Chaman Metallics Ltd.,81000,69.05,66.05,55.9305,CMNL,,SM
Cool Caps Industries Ltd.,500,500.0,518.4,2.5,COOLCAPS,,SM
Crayons Advertising Ltd.,6000,148.5,146.55,8.91,CRAYONS,,SM
DE Neers Tools Ltd.,4800,230.0,235.0,11.04,DENEERS,,SM
Destiny Logistics & Infra Ltd.,12000,43.75,46.05,5.25,DESTINY,,ST
DK Enterprises Global Ltd.,3000,86.4,83.9,2.592,DKEGL,,SM
Dollex Agrotech Ltd.,16000,41.0,39.1,6.56,DOLLEX,,SM
Drone Destination Ltd.,130000,131.9,127.45,171.47,DRONE,,SM
DU Digital Global Ltd.,27500,55.0,59.3,15.125,DUGLOBAL,,SM
Ducol Organics & Colours Ltd.,6400,156.0,160.0,9.984,DUCOL,,SM
Dynamic Services & Security Lt,10000,107.85,113.5,10.785,DYNAMIC,,SM
Essen Speciality Films Ltd.,16800,134.6,130.85,22.6128,ESFL,,SM
Euro Panel Products Ltd.,8000,147.8,140.2,11.824,EUROBOND,,SM
Felix Industries Ltd.,2000,109.95,104.9,2.199,FELIX,,SM
Fidel Softech Ltd.,3000,119.95,120.0,3.5985,FIDEL,,SM
Foce India Ltd.,7200,810.0,779.15,58.32,FOCE,,SM
Frog Cellsat Ltd.,24400,234.6,232.95,57.2424,FROG,,SM
Gayatri Rubbers and Chemicals ,8000,113.15,119.1,9.052,GRCL,,ST
Global Pet Industries Ltd.,30000,77.0,74.9,23.1,GLOBALPET,,SM
Globe International Carriers L,48000,61.3,58.4,29.424,GICL,,SM
Globesecure Technologies Ltd.,16000,99.75,99.5,15.96,GSTL,,SM
Goldstar Power Ltd.,45000,17.5,16.7,7.875,GOLDSTAR,,SM
Greenchef Appliances Ltd.,96000,112.6,106.0,108.096,GREENCHEF,,SM
Homesfy Realty Ltd.,3000,421.15,450.0,12.6345,HOMESFY,,SM
Infinium Pharmachem Ltd.,10000,252.45,247.95,25.245,INFINIUM,,SM
Infollion Research Services Lt,14400,184.7,184.0,26.5968,INFOLLION,,SM
Innovative Tyres & Tubes Ltd.,198000,6.45,6.4,12.771,INNOVATIVE,,SM
Ishan International Ltd.,1600,34.0,33.0,0.544,ISHAN,,SM
Jainam Ferro Alloys (I) Ltd.,4000,135.0,130.05,5.4,JAINAM,,SM
Jalan Transolutions (India) Lt,33000,4.7,4.55,1.551,JALAN,,SM
Jay Jalaram Technologies Ltd.,3000,308.0,300.95,9.24,KORE,,SM
Jeena Sikho Lifecare Ltd.,5000,1115.0,1132.95,55.75,JSLL,,SM
Jet Knitwears Ltd.,1500,109.0,103.85,1.635,JETKNIT,,SM
JFL Life Sciences Ltd.,38000,46.5,46.3,17.67,JFLLIFE,,SM
Kck Industries Ltd.,12000,27.45,25.0,3.294,KCK,,SM
KN Agri Resources Ltd.,20800,133.5,130.0,27.768,KNAGRI,,SM
Kore Digital Ltd.,6400,314.0,304.75,20.096,KDL,,SM
Kotyark Industries Ltd.,28600,790.25,797.9,226.0115,KOTYARK,,SM
Krishca Strapping Solutions Lt,10000,225.0,213.0,22.5,KRISHCA,,SM
Krishival Foods Ltd.,500,267.75,255.0,1.33875,KRISHIVAL,,SM
Krishna Defence and Allied Ind,11000,288.6,286.1,31.746000000000006,KRISHNADEF,,SM
Laxmi Goldorna House Ltd.,8000,111.9,107.5,8.952,LGHL,,SM
Le Merite Exports Ltd.,38400,46.1,46.45,17.7024,LEMERITE,,SM
Lead Reclaim And Rubber Produc,12000,49.0,51.5,5.88,LRRPL,,SM
Lloyds Luxuries Ltd.,3000,87.95,84.75,2.6385,LLOYDS,,SM
Magson Retail & Distribution L,52000,87.05,82.35,45.266,MAGSON,,SM
Mahickra Chemicals Ltd.,12000,84.45,84.0,10.134,MAHICKRA,,SM
Maks Energy Solutions India Lt,12000,93.25,98.0,11.19,MAKS,,SM
Manav Infra Projects Ltd.,20000,15.35,17.05,3.07,MANAV,,SM
Mangalam Worldwide Ltd.,9600,120.0,119.8,11.52,MWL,,SM
Marvel Decor Ltd.,10000,45.9,41.75,4.59,MDL,,SM
MCON Rasayan India Ltd.,6000,138.5,132.0,8.31,MCON,,SM
Mohini Health & Hygiene Ltd.,12000,69.95,68.0,8.394,MHHL,,SM
MOS Utility Ltd.,12800,88.0,87.5,11.264,MOS,,SM
Moxsh Overseas Educon Ltd.,2400,118.3,125.0,2.8392,MOXSH,,SM
Network People Services Techno,12000,1702.75,1551.6,204.33,NPST,,SM
Nidan Laboratories And Healthc,77000,32.4,31.4,24.948,NIDAN,,SM
Nirman Agri Genetics Ltd.,6000,177.3,168.65,10.638,NIRMAN,,SM
Omfurn India Ltd.,16800,74.2,70.7,12.4656,OMFURN,,SM
Parin Furniture Ltd.,4000,68.0,71.0,2.72,PARIN,,SM
Party Cruisers Ltd.,16000,65.95,64.65,10.552,PARTYCRUS,,SM
Pattech Fitwell Tube Component,3000,61.0,64.0,1.83,PATTECH,,SM
PE Analytics Ltd.,6000,214.6,212.2,12.876,PROPEQUITY,,SM
Pentagon Rubber Ltd.,16000,117.0,117.0,18.72,PENTAGON,,SM
Perfect Infraengineers Ltd.,18000,22.8,23.4,4.104,PERFECT,,SM
Phantom Digital Effects Ltd.,10200,434.75,426.05,44.3445,PHANTOMFX,,SM
Precision Metaliks Ltd.,2000,43.05,42.55,0.861,PRECISION,,SM
Pritika Engineering Components,16000,70.0,70.0,11.2,PRITIKA,,SM
Prolife Industries Ltd.,2000,220.1,230.0,4.402,PROLIFE,,SM
Pulz Electronics Ltd.,2000,84.6,80.6,1.692,PULZ,,SM
QMS Medical Allied Services Lt,15000,135.9,137.4,20.385,QMSMEDI,,SM
Quality Foils (India) Ltd.,2000,106.25,96.65,2.125,QFIL,,SM
Quicktouch Technologies Ltd.,14000,207.65,199.5,29.071,QUICKTOUCH,,SM
Rachana Infrastructure Ltd.,12500,92.3,95.25,11.5375,RILINFRA,,SM
RBM Infracon Ltd.,3000,195.9,186.6,5.877,RBMINFRA,,SM
Remus Pharmaceuticals Ltd.,700,4990.0,5000.0,34.93,REMUS,,SM
Rite Zone Chemcon India Ltd.,1600,60.0,60.0,0.96,RITEZONE,,SM
Sabar Flex India Ltd.,30000,26.2,26.7,7.86,SABAR,,SM
Salasar Exteriors & Contour Lt,50000,27.5,27.5,13.75,SECL,,SM
Shera Energy Ltd.,56000,164.4,155.85,92.064,SHERA,,SM
Shigan Quantum Technologies Lt,1500,113.9,115.0,1.7085,SHIGAN,,SM
Shree Tirupati Balajee FIBC Lt,2000,387.5,369.05,7.75,TIRUPATI,,SM
Shubhlaxmi Jewel Art Ltd.,10000,87.9,88.0,8.79,SHUBHLAXMI,,SM
Siddhika Coatings Ltd.,1000,192.5,196.2,1.925,SIDDHIKA,,SM
SKP Bearing Industries Ltd.,8000,207.25,204.95,16.58,SKP,,SM
Solex Energy Ltd.,4000,553.6,552.6,22.144,SOLEX,,SM
Sonu Infratech Ltd.,12000,53.0,53.95,6.36,SONUINFRA,,SM
Sotac Pharmaceuticals Ltd.,3600,120.95,120.95,4.3542,SOTAC,,SM
Spectrum Talent Management Ltd,50400,129.0,126.6,65.016,SPECTSTM,,SM
Srivasavi Adhesive Tapes Ltd.,12000,122.45,113.25,14.694,SRIVASAVI,,SM
Surani Steel Tubes Ltd.,14000,292.7,296.0,40.978,SURANI,,SM
Swaraj Suiting Ltd.,20000,94.2,104.65,18.84,SWARAJ,,SM
Swastik Pipes Ltd.,14400,97.05,96.0,13.9752,SWASTIK,,SM
Synoptics Technologies Ltd.,8400,123.35,121.75,10.3614,SYNOPTICS,,SM
Systango Technologies Ltd.,49600,218.95,219.95,108.5992,SYSTANGO,,SM
Tara Chand Infralogistic Solut,130000,142.35,130.0,185.055,TARACHAND,,SM
Transwind Infrastructures Ltd.,8000,10.15,10.65,0.812,TRANSWIND,,SM
Tridhya Tech Ltd.,39000,41.05,41.75,16.0095,TRIDHYA,,SM
Uma Converter Ltd.,44000,32.55,32.35,14.321999999999997,UMA,,SM
Upsurge Seeds Of Agriculture L,3300,374.5,367.5,12.3585,USASEEDS,,SM
Urban Enviro Waste Management ,2400,140.0,140.0,3.36,URBAN,,SM
Ushanti Colour Chem Ltd.,2000,69.0,67.5,1.38,UCL,,SM
Vaidya Sane Ayurved Laboratori,6400,309.8,316.7,19.8272,MADHAVBAUG,,SM
Varanium Cloud Ltd.,956000,191.55,159.65,1831.218,CLOUD,,SM
Vasa Denticity Ltd.,37000,461.65,427.0,170.8105,DENTALKART,,SM
Veekayem Fashion And Apparels ,4000,71.5,73.85,2.86,VEEKAYEM,,SM
Vels Film International Ltd.,7200,127.0,126.0,9.144,VELS,,SM
Viaz Tyres Ltd.,2000,46.0,42.0,0.92,VIAZ,,SM
Vilin Bio Med Ltd.,16000,22.6,22.65,3.616,VILINBIO,,SM
Vital Chemtech Ltd.,24000,96.0,96.05,23.04,VITAL,,SM
Viviana Power Tech Ltd.,8000,149.8,146.0,11.984,VIVIANA,,SM
Vivo Collaboration Solutions L,3200,105.7,108.0,3.3824,VIVO,,SM
V-Marc India Ltd.,42000,115.55,112.5,48.531,VMARCIND,,SM
Walpar Nutritions Ltd.,6000,87.0,90.0,5.22,WALPAR,,SM
Oriana Power Limited,76800,308.1,303.85,236.6208,ORIANA,,SM
Shri Techtex Limited,16000,78.8,79.0,12.608,SHRITECH,,SM
Srivari Spices & Foods Ltd,36000,111.55,113.85,40.158,SSFL,,SM
Vinsys IT Services India Ltd,12000,279.55,277.15,33.546,VINSYS,,SM
Yasons Chemex Care Ltd,24000,26.9,26.9,6.456,YCCL,,SM
Yudiz Solutions Ltd,8800,152.85,148.0,13.4508,YUDIZ,,SM
Zeal Global Services Ltd,16800,182.5,174.7,30.66,ZEAL,,SM
Crop Life Science Limited,68000,38.65,39.2,26.282,CLSL,,SM
Sungarner Energies Limited,25600,186.25,191.75,47.68,SEL,,SM
Sahaj Fashions,12000,27.35,27.0,3.282,SAHAJ,,SM
CPS Shapers,24600,439.4,421.0,108.0924,CPS,,SM
Mono Pharmacare,44000,37.5,37.4,16.5,MONOPHARMA,,SM
Basilic Fly Studio,75600,285.25,275.8,215.649,BASILIC,,SM
Pramara Promotions Limited,24000,85.5,87.6,20.52,PRAMARA,,SM
Saroja Pharma Industries Limit,6400,61.5,58.65,3.936,SAROJA,,SM
Unihealth Consultancy,22000,127.7,122.05,28.094,UNIHEALTH,,SM
Jiwanram Sheoduttrai,138000,19.85,19.5,27.393,JIWANRAM,,SM
Holmarc Opto Mechatronics,204000,96.9,80.75,197.676,HOLMARC,,SM
Chavda Infra,332000,87.65,86.65,290.99800000000005,CHAVDA,,SM
Madhusudan Masala,88000,111.4,106.1,98.032,MADHUSUDAN,,ST
Kundan Edifice,73200,77.05,74.55,56.4006,KEL,,ST
Kody Techno,61600,227.4,216.6,140.0784,KODYTECH,,ST
Cellcor Gadgets,878400,132.2,129.3,1161.2448,CELLECOR,,ST
Marco Cables,120000,44.45,42.35,53.34,MARCO,,ST
HiGreen Carbon,60800,113.6,108.2,69.0688,HIGREEN,,ST
Master Components,15000,141.05,140.25,21.1575,MASTER,,ST
Saakshi Medtech,4800,185.9,177.05,8.9232,SAAKSHI,,ST
Digikore Studios,90400,278.1,279.8,251.40240000000003,DIGIKORE,,ST
Mangalam Alloys,52800,61.95,65.2,32.7096,MAL,,ST
NewJaisa Tech,519000,78.2,74.5,405.858,NEWJAISA,,ST
Inspire Films,168000,68.45,70.65,114.996,INSPIRE,,ST
Vinyas Innovative Technologies,41600,381.95,363.8,158.8912,VINYAS,,ST
Arabian Petroleum,278000,73.7,76.25,204.886,ARABIAN,,ST
E Factor Experiences,96000,126.75,120.75,121.68,EFACTOR,,ST
Kontor Limited,446400,115.9,93.0,517.3776,KONTOR,,ST
VishnuSurya Infra,3144000,76.65,68.0,2409.876,VISHNUINFR,,ST
,192500,18.75,29.0,36.09375,DUDIG-RE,,ST
