Company Name,Total_Delivery,Price,PrevClose,Total_Traded_Value,NSE_Code,BSE_Code,Segment
Eighty Jewellers Ltd.,3000,47.99,46.05,1.4397,,543518,M 
Dhyaani Tile and Marblez Ltd.,15000,138.0,136.85,20.7,,543516,M 
Sunrise Efficient Marketing Lt,35000,227.85,226.25,79.7475,,543515,M 
EVOQ Remedies Ltd.,8000,15.35,14.9,1.228,,543500,M 
Achyut Healthcare Ltd.,4500,53.95,51.4,2.42775,,543499,M 
Bhatia Colour Chem Ltd.,16000,54.06,54.0,8.6496,,543497,M 
Maruti Interior Products Ltd.,5000,199.5,203.5,9.975,,543464,M 
Alkosign Ltd.,28500,122.0,120.15,34.77,,543453,M 
Fabino Life Sciences Ltd.,6000,29.8,31.0,1.788,,543444,M 
Brandbucket Media & Technology,8000,21.53,20.51,1.7224,,543439,M 
Clara Industries Ltd.,5810,190.0,197.8,11.039,,543435,M 
DMR Hydroengineering & Infrast,6000,69.85,67.0,4.191,,543410,M 
Omnipotent Industries Ltd.,6000,7.87,8.0,0.4722,,543400,M 
Shri Venkatesh Refineries Ltd.,50000,198.05,182.2,99.025,,543373,M 
Getalong Enterprise Ltd.,2000,165.0,152.0,3.3,,543372,M 
SBL Infratech Ltd.,24000,79.76,87.0,19.142400000000002,,543366,M 
Markolines Pavement Technologi,16000,143.55,144.9,22.968,,543364,M 
Prevest Denpro Ltd.,7200,489.25,495.85,35.226,,543363,M 
Aashka Hospitals Ltd.,73000,62.91,62.0,45.9243,,543346,M 
Gretex Corporate Services Ltd.,5670,305.0,301.05,17.2935,,543324,M 
AA Plus Tradelink Ltd.,24000,11.35,10.81,2.724,,543319,M 
Navoday Enterprises Ltd.,48000,9.7,9.75,4.656,,543305,M 
Jetmall Spices and Masala Ltd.,12000,25.0,25.69,3.0,,543286,M 
Suumaya Corporation Ltd.,32850,7.84,7.47,2.57544,,543274,M 
Knowledge Marine & Engineering,15250,1740.35,1723.65,265.403375,,543273,M 
MRP Agro Ltd.,7000,142.2,142.2,9.953999999999999,,543262,M 
Veer Global Infraconstruction ,2200,105.75,105.95,2.3265,,543241,M 
GM Polyplast Ltd.,67200,163.85,160.0,110.1072,,543239,M 
Secmark Consultancy Ltd.,1250,84.5,84.5,1.05625,,543234,M 
Cospower Engineering Ltd.,500,335.0,323.65,1.675,,543172,M 
SM Auto Stamping Ltd.,8000,44.75,45.0,3.58,,543065,M 
Chandra Bhagat Pharma Ltd.,5000,132.0,134.0,6.6,,542934,M 
Janus Corporation Ltd.,70000,3.92,3.95,2.744,,542924,M 
City Pulse Multiplex Ltd.,2000,84.0,77.5,1.68,,542727,M 
Cian Healthcare Ltd.,2000,25.99,24.75,0.5198,,542678,M 
Evans Electric Ltd.,4000,152.9,157.4,6.116,,542668,M 
VR Films & Studios Ltd.,4000,40.71,42.85,1.6284,,542654,M 
Northern Spirits Ltd.,66500,426.35,424.75,283.52275,,542628,M 
Jonjua Overseas Ltd.,13840,11.9,12.01,1.64696,,542446,M 
Diksha Greens Ltd.,26000,3.55,3.48,0.923,,542155,M 
Sun Retail Ltd.,960000,0.56,0.62,5.376,,542025,M 
Innovative Ideals And Services,108000,10.12,9.64,10.9296,,541983,M 
MAC Hotels Ltd.,10500,36.0,35.5,3.78,,541973,M 
Ranjeet Mechatronics Ltd.,6000,32.0,31.5,1.92,,541945,M 
Ganesh Films India Ltd.,24000,19.63,20.43,4.7112,,541703,M 
WAA Solar Ltd.,65600,97.7,99.4,64.0912,,541445,M 
Affordable Robotic & Automatio,22400,777.15,798.3,174.0816,,541402,M 
Innovators Facade Systems Ltd.,38400,256.05,243.9,98.3232,,541353,M 
Milestone Furniture Ltd.,15000,4.83,5.0,0.7245,,541337,M 
Indo US Bio-Tech Ltd.,1000,265.0,269.9,2.65,,541304,M 
Dr Lalchandani Labs Ltd.,4000,27.0,28.35,1.08,,541299,M 
Taylormade Renewables Ltd.,3200,667.2,653.65,21.3504,,541228,M 
Benara Bearings And Pistons Lt,36000,12.0,12.45,4.32,,541178,M 
Inflame Appliances Ltd.,26250,706.6,665.35,185.4825,,541083,M 
Angel Fibers Ltd.,12000,21.5,22.6,2.58,,541006,M 
AKM Creations Ltd.,6000,40.75,40.9,2.445,,540718,M 
Captain Technocast Ltd.,3000,131.0,135.45,3.93,,540652,M 
Yug Decor Ltd.,4000,112.0,112.0,4.48,,540550,M 
Escorp Asset Management Ltd.,9975,78.75,87.5,7.8553125,,540455,M 
Prime Fresh Ltd.,2250,267.75,268.0,6.024375,,540404,M 
RMC Switchgears Ltd.,39500,764.0,729.15,301.78,,540358,M 
Tanvi Foods (India) Ltd.,26000,114.0,110.0,29.64,,540332,M 
Super Fine Knitters Ltd.,30000,12.67,10.56,3.801,,540269,M 
Bindal Exports Ltd.,16000,21.0,20.1,3.36,,540148,M 
Aditya Consumer Marketing Ltd.,2000,65.5,65.0,1.31,,540146,M 
DRA Consultants Ltd.,75000,33.09,30.09,24.817500000000006,,540144,M 
Riddhi Steel & Tube Ltd.,9000,32.0,32.0,2.88,,540082,M 
Ganga Pharmaceuticals Ltd.,16000,9.7,8.1,1.552,,539680,M 
Waaree Technologies Ltd.,23100,334.0,347.15,77.154,,539337,M 
Growington Ventures India Ltd.,21700,199.65,194.75,43.32405,,539222,M 
Filtra Consultants and Enginee,15000,42.94,43.13,6.441,,539098,M 
SVP Housing Ltd.,147500,72.81,69.35,107.39475,,539041,M 
SSPN Finance Ltd.,4000,5.7,5.7,0.228,,539026,M 
Jet Infraventure Ltd.,24000,11.15,11.0,2.676,,538794,M 
Hanman Fit Ltd.,8400,1.92,1.85,0.16128,,538731,M 
Tarini International Ltd.,9000,6.47,5.9,0.5823,,538496,M 
GCM Capital Advisors Ltd.,4000,6.09,5.8,0.2436,,538319,M 
Unishire Urban Infra Ltd.,20000,1.58,1.58,0.316,,537582,M 
Polymac Thermoformers Ltd.,20000,32.2,32.1,6.44,,537573,M 
SRG Securities Finance Ltd.,6000,16.7,13.92,1.002,,536710,M 
Money Masters Leasing & Financ,10000,46.58,49.03,4.658,,535910,M 
Bothra Metals & Alloys Ltd.,4000,8.79,8.79,0.3516,,535279,M 
Asarfi Hospital Ltd,68000,122.7,125.85,83.436,,543943,M 
Innovatus Entertainment Networ,9000,39.26,39.61,3.5334,,543951,M 
Khazanchi Jewellers Ltd,44000,212.4,204.15,93.456,,543953,M 
Aatmaj Healthcare Ltd.,76000,51.6,52.5,39.216,AATMAJ,,SM
AB Cotspin India Ltd.,56000,90.25,89.1,50.54,ABCOTS,,SM
AB Infrabuild Ltd.,8000,34.9,33.3,2.792,ABINFRA,,SM
AG Universal Ltd.,24000,71.4,73.0,17.136000000000003,AGUL,,SM
Agarwal Float Glass India Ltd.,24000,39.75,38.85,9.54,AGARWALFT,,SM
Agni Green Power Ltd.,145000,31.05,29.6,45.0225,AGNI,,SM
All E Technologies Ltd.,515200,152.55,144.9,785.9376,ALLETEC,,SM
Ambani Organics Ltd.,6000,145.0,152.0,8.7,AMBANIORG,,SM
Ameya Precision Engineers Ltd.,44000,66.15,67.55,29.106000000000005,AMEYA,,SM
Amiable Logistics (India) Ltd.,3200,80.95,77.05,2.5904,AMIABLE,,SM
ANI Integrated Services Ltd.,3600,54.0,54.75,1.944,AISL,,SM
Anlon Technology Solution Ltd.,19200,295.25,290.0,56.688,ANLON,,SM
Annapurna Swadisht Ltd.,27000,328.6,328.15,88.722,ANNAPURNA,,SM
Arham Technologies Ltd.,12000,112.45,116.0,13.494,ARHAM,,SM
Arihant Academy Ltd.,3200,146.9,145.0,4.7008,ARIHANTACA,,SM
Aristo Bio-Tech and Lifescienc,43200,87.2,88.75,37.6704,ARISTO,,SM
Ascom Leasing & Investments Lt,500,250.0,266.0,1.25,ASCOM,,SM
ASL Industries Ltd.,36000,18.35,17.6,6.606,ASLIND,,SM
Aurangabad Distillery Ltd.,17000,230.0,235.05,39.1,AURDIS,,SM
Auro Impex & Chemicals Ltd.,25600,72.0,71.7,18.432,AUROIMPEX,,SM
Baheti Recycling Industries Lt,22500,145.0,141.75,32.625,BAHETI,,SM
Beta Drugs Ltd.,2600,999.95,991.75,25.9987,BETA,,SM
BEW Engineering Ltd.,500,1406.0,1434.45,7.03,BEWLTD,,SM
Bombay Metrics Supply Chain Lt,10400,171.35,168.45,17.8204,BMETRICS,,SM
Bright Solar Ltd.,138000,4.8,4.8,6.624,BRIGHT,,SM
Cadsys India Ltd.,14000,134.55,129.0,18.837000000000003,CADSYS,,SM
Cell Point (India) Ltd.,48000,58.15,58.3,27.912,CELLPOINT,,SM
Chaman Metallics Ltd.,57000,76.1,76.15,43.377,CMNL,,SM
Continental Seeds and Chemical,6666,32.75,31.95,2.183115,CONTI,,SM
Cool Caps Industries Ltd.,4000,561.0,555.0,22.44,COOLCAPS,,SM
Crayons Advertising Ltd.,82000,164.5,157.1,134.89,CRAYONS,,SM
DE Neers Tools Ltd.,4800,231.05,237.0,11.0904,DENEERS,,SM
Destiny Logistics & Infra Ltd.,6000,23.75,22.65,1.425,DESTINY,,SM
Dollex Agrotech Ltd.,248000,49.0,46.4,121.52,DOLLEX,,SM
Drone Destination Ltd.,58000,129.95,131.15,75.371,DRONE,,SM
DU Digital Global Ltd.,7500,58.5,59.95,4.3875,DUGLOBAL,,SM
Ducol Organics & Colours Ltd.,6400,182.45,177.0,11.6768,DUCOL,,SM
Dynamic Services & Security Lt,130000,97.85,93.2,127.205,DYNAMIC,,SM
Emkay Taps And Cutting Tools L,1800,440.0,435.1,7.92,EMKAYTOOLS,,SM
Essen Speciality Films Ltd.,40800,144.0,143.95,58.752,ESFL,,SM
Euro Panel Products Ltd.,21000,149.95,151.2,31.489499999999996,EUROBOND,,SM
Felix Industries Ltd.,17000,133.6,127.25,22.712,FELIX,,SM
Fidel Softech Ltd.,18000,95.4,95.0,17.172,FIDEL,,SM
Foce India Ltd.,3000,808.35,799.25,24.2505,FOCE,,SM
Frog Cellsat Ltd.,13200,248.7,254.95,32.8284,FROG,,SM
Gayatri Rubbers and Chemicals ,4000,73.9,70.4,2.956,GRCL,,SM
Giriraj Civil Developers Ltd.,1200,803.25,765.0,9.639,GIRIRAJ,,SM
Global Pet Industries Ltd.,144000,91.95,91.45,132.408,GLOBALPET,,SM
Globe International Carriers L,3000,41.5,41.0,1.245,GICL,,SM
Globesecure Technologies Ltd.,1000,115.5,116.0,1.155,GSTL,,SM
Goldstar Power Ltd.,22500,5.9,5.65,1.3275,GOLDSTAR,,SM
Greenchef Appliances Ltd.,104000,133.05,131.05,138.372,GREENCHEF,,SM
Homesfy Realty Ltd.,2100,423.0,428.0,8.883,HOMESFY,,SM
Infinium Pharmachem Ltd.,4000,511.15,529.85,20.446,INFINIUM,,SM
Infollion Research Services Lt,32000,206.55,213.0,66.096,INFOLLION,,SM
Innovana Thinklabs Ltd.,13600,710.0,710.0,96.56,INNOVANA,,SM
Innovative Tyres & Tubes Ltd.,18000,4.45,4.25,0.801,INNOVATIVE,,SM
Integrated Personnel Services ,50000,136.9,115.05,68.45,IPSL,,SM
Ishan International Ltd.,14400,33.0,33.45,4.752,ISHAN,,SM
Jainam Ferro Alloys (I) Ltd.,40000,133.6,127.25,53.44,JAINAM,,SM
Jalan Transolutions (India) Lt,15000,6.0,6.0,0.9,JALAN,,SM
Jay Jalaram Technologies Ltd.,13000,344.95,345.0,44.8435,KORE,,SM
Jeena Sikho Lifecare Ltd.,2500,1074.95,1090.0,26.87375,JSLL,,SM
Jet Knitwears Ltd.,1500,90.25,95.0,1.35375,JETKNIT,,SM
JFL Life Sciences Ltd.,34000,52.5,53.5,17.85,JFLLIFE,,SM
Kandarp Digi Smart BPO Ltd.,4000,16.7,17.0,0.668,KANDARP,,SM
KHFM Hospitality and Facility ,6200,44.8,42.75,2.7776,KHFM,,SM
KN Agri Resources Ltd.,83200,155.0,155.0,128.96,KNAGRI,,SM
Kore Digital Ltd.,8800,295.45,307.0,25.9996,KDL,,SM
Kotyark Industries Ltd.,6200,584.95,585.75,36.26690000000001,KOTYARK,,SM
Krishca Strapping Solutions Lt,10000,278.5,281.0,27.85,KRISHCA,,SM
Krishival Foods Ltd.,1000,283.5,270.35,2.835,KRISHIVAL,,SM
Krishna Defence and Allied Ind,69000,302.95,288.0,209.0355,KRISHNADEF,,SM
Laxmi Goldorna House Ltd.,8000,49.6,47.25,3.968,LGHL,,SM
Le Merite Exports Ltd.,4800,55.0,55.15,2.64,LEMERITE,,SM
Lloyds Luxuries Ltd.,18000,113.0,109.95,20.34,LLOYDS,,SM
Magson Retail & Distribution L,30000,82.0,81.9,24.6,MAGSON,,SM
Mahickra Chemicals Ltd.,12000,82.3,80.4,9.876,MAHICKRA,,SM
Maks Energy Solutions India Lt,84000,45.65,43.5,38.346,MAKS,,SM
Mangalam Worldwide Ltd.,3600,116.6,116.6,4.1976,MWL,,SM
Mega Flex Plastics Ltd.,42000,50.4,50.0,21.168,MEGAFLEX,,SM
Milton Industries Ltd.,13200,24.5,25.75,3.234,MILTON,,SM
Mohini Health & Hygiene Ltd.,84000,89.55,91.75,75.222,MHHL,,SM
MOS Utility Ltd.,54400,105.25,108.45,57.256,MOS,,SM
Moxsh Overseas Educon Ltd.,1600,132.4,132.0,2.1184,MOXSH,,SM
Network People Services Techno,2000,1380.0,1325.35,27.6,NPST,,SM
Nidan Laboratories And Healthc,49000,37.95,38.05,18.5955,NIDAN,,SM
Nirman Agri Genetics Ltd.,25200,175.45,177.5,44.2134,NIRMAN,,SM
Omfurn India Ltd.,4000,72.05,68.65,2.882,OMFURN,,SM
Parin Furniture Ltd.,6000,72.5,76.05,4.35,PARIN,,SM
Party Cruisers Ltd.,38000,64.75,61.7,24.605,PARTYCRUS,,SM
Pattech Fitwell Tube Component,15000,61.0,65.9,9.15,PATTECH,,SM
PE Analytics Ltd.,12000,232.35,235.85,27.882,PROPEQUITY,,SM
Penta Gold Ltd.,7800,15.2,16.0,1.1856,PENTAGOLD,,ST
Pentagon Rubber Ltd.,16000,155.0,155.0,24.8,PENTAGON,,SM
Perfect Infraengineers Ltd.,48000,22.45,21.05,10.776,PERFECT,,SM
Phantom Digital Effects Ltd.,41400,484.05,509.5,200.3967,PHANTOMFX,,SM
Precision Metaliks Ltd.,10000,40.4,40.55,4.04,PRECISION,,SM
Pritika Engineering Components,96000,76.5,77.0,73.44,PRITIKA,,SM
Prolife Industries Ltd.,4000,247.5,249.0,9.9,PROLIFE,,SM
Proventus Agrocom Ltd.,11680,1040.25,881.7,121.5012,PROV,,SM
QMS Medical Allied Services Lt,5000,144.0,141.5,7.2,QMSMEDI,,SM
Quality Foils (India) Ltd.,2000,113.0,113.5,2.26,QFIL,,SM
Quicktouch Technologies Ltd.,16000,199.55,190.05,31.928,QUICKTOUCH,,SM
Rachana Infrastructure Ltd.,36800,103.6,98.7,38.1248,RILINFRA,,SM
RBM Infracon Ltd.,9000,117.35,111.8,10.5615,RBMINFRA,,SM
Remus Pharmaceuticals Ltd.,5100,4163.15,4320.0,212.32065,REMUS,,SM
REX Pipes and Cables Industrie,8000,80.0,80.6,6.4,REXPIPES,,SM
Richa Info Systems Ltd.,17000,63.15,66.4,10.7355,RICHA,,SM
Rite Zone Chemcon India Ltd.,3200,70.95,67.0,2.2704,RITEZONE,,SM
RM Drip and Sprinklers System ,2000,44.5,46.8,0.89,RMDRIP,,SM
Sabar Flex India Ltd.,90000,21.65,21.1,19.485,SABAR,,SM
Sahana System Ltd.,12000,271.35,265.5,32.562000000000005,SAHANA,,SM
Shera Energy Ltd.,64000,147.55,145.3,94.432,SHERA,,SM
Shigan Quantum Technologies Lt,15000,132.1,130.5,19.815,SHIGAN,,SM
Shree Tirupati Balajee FIBC Lt,6000,201.5,192.0,12.09,TIRUPATI,,SM
Shubhlaxmi Jewel Art Ltd.,31000,90.95,90.0,28.1945,SHUBHLAXMI,,SM
Siddhika Coatings Ltd.,1000,210.0,210.0,2.1,SIDDHIKA,,SM
SKP Bearing Industries Ltd.,12000,204.35,207.0,24.522,SKP,,SM
SMVD Poly Pack Ltd.,8080,10.35,9.9,0.83628,SMVD,,SM
Solex Energy Ltd.,4400,675.0,660.0,29.7,SOLEX,,SM
Sonu Infratech Ltd.,6000,45.4,44.95,2.724,SONUINFRA,,SM
Sotac Pharmaceuticals Ltd.,4800,127.0,125.5,6.096,SOTAC,,SM
SP Refractories Ltd.,1600,101.1,101.05,1.6176,SPRL,,SM
Spectrum Electrical Industries,1000,911.95,959.95,9.1195,SPECTRUM,,SM
Spectrum Talent Management Ltd,279200,149.15,131.75,416.4268,SPECTSTM,,SM
Srivasavi Adhesive Tapes Ltd.,27000,145.45,145.65,39.271499999999996,SRIVASAVI,,SM
Surani Steel Tubes Ltd.,6000,196.0,200.0,11.76,SURANI,,SM
Swaraj Suiting Ltd.,36000,128.25,135.0,46.17,SWARAJ,,SM
Swastik Pipes Ltd.,7200,92.9,92.05,6.6888,SWASTIK,,SM
Synoptics Technologies Ltd.,110400,141.85,132.6,156.6024,SYNOPTICS,,SM
Systango Technologies Ltd.,46400,283.9,295.0,131.72959999999998,SYSTANGO,,SM
Tapi Fruit Processing Ltd.,21000,174.7,166.5,36.687,TAPIFRUIT,,SM
Tara Chand Infralogistic Solut,26000,106.55,105.45,27.703,TARACHAND,,SM
Thejo Engineering Ltd.,4650,1700.0,1709.75,79.05,THEJO,,SM
Timescan Logistics (India) Ltd,2000,157.0,155.5,3.14,TIMESCAN,,SM
Tridhya Tech Ltd.,54000,43.05,43.4,23.247,TRIDHYA,,SM
Uma Converter Ltd.,52000,35.25,36.0,18.33,UMA,,SM
Upsurge Seeds Of Agriculture L,3300,373.85,347.1,12.33705,USASEEDS,,SM
Urban Enviro Waste Management ,48000,154.2,162.15,74.01599999999999,URBAN,,SM
Ushanti Colour Chem Ltd.,96000,66.15,67.0,63.50400000000001,UCL,,SM
Vadivarhe Speciality Chemicals,3000,41.8,44.0,1.2539999999999998,VSCL,,SM
Vaidya Sane Ayurved Laboratori,800,349.0,347.0,2.792,MADHAVBAUG,,SM
Varanium Cloud Ltd.,371000,152.05,157.15,564.1055000000001,CLOUD,,SM
Vasa Denticity Ltd.,12000,493.55,491.95,59.226,DENTALKART,,SM
VASA Retail And Overseas Ltd.,16000,6.15,6.15,0.984,VASA,,SM
Veekayem Fashion And Apparels ,8000,81.8,82.0,6.544,VEEKAYEM,,SM
Vels Film International Ltd.,34800,156.55,152.0,54.4794,VELS,,SM
Viaz Tyres Ltd.,16000,49.1,50.0,7.856,VIAZ,,SM
Vilin Bio Med Ltd.,8000,23.0,22.7,1.84,VILINBIO,,SM
Vital Chemtech Ltd.,16800,109.85,110.85,18.4548,VITAL,,SM
Viviana Power Tech Ltd.,24000,175.0,166.7,42.0,VIVIANA,,SM
V-Marc India Ltd.,117000,127.0,133.35,148.59,VMARCIND,,SM
Walpar Nutritions Ltd.,8000,94.0,93.0,7.52,WALPAR,,SM
Oriana Power Limited,63600,367.6,357.2,233.7936,ORIANA,,SM
Sangani Hospitals Limited,66000,44.95,45.6,29.667,SANGANI,,SM
Service Care Limited,38000,64.5,61.85,24.51,SERVICE,,SM
Shri Techtex Limited,80000,97.4,99.15,77.92,SHRITECH,,SM
Srivari Spices & Foods Ltd,120000,136.65,149.25,163.98,SSFL,,SM
Vinsys IT Services India Ltd,125000,325.05,303.0,406.3125,VINSYS,,SM
Yasons Chemex Care Ltd,57000,36.8,36.7,20.976,YCCL,,SM
Yudiz Solutions Ltd,75200,202.7,208.15,152.4304,YUDIZ,,SM
Zeal Global Services Ltd,15600,224.65,224.9,35.0454,ZEAL,,SM
Crop Life Science Limited,148000,48.0,50.5,71.04,CLSL,,ST
Sungarner Energies Limited,118400,275.45,262.35,326.1328,SEL,,ST
