Company Name,Total_Delivery,Price,PrevClose,Total_Traded_Value,NSE_Code,BSE_Code,Segment
PlatinumOne Business Services ,1200,200.0,209.4,2.4,,543352,M 
Aashka Hospitals Ltd.,49000,61.75,60.21,30.2575,,543346,M 
Gretex Corporate Services Ltd.,6480,220.0,223.5,14.256,,543324,M 
AA Plus Tradelink Ltd.,1088000,11.94,12.54,129.9072,,543319,M 
Navoday Enterprises Ltd.,12000,9.3,9.05,1.116,,543305,M 
Suumaya Corporation Ltd.,18900,8.0,8.18,1.512,,543274,M 
Knowledge Marine & Engineering,4750,1567.35,1521.3,74.449125,,543273,M 
MRP Agro Ltd.,3000,132.15,125.9,3.9645,,543262,M 
GM Polyplast Ltd.,4200,189.0,196.55,7.938,,543239,M 
Secmark Consultancy Ltd.,26250,87.5,78.5,22.96875,,543234,M 
ICL Organic Dairy Products Ltd,2000,38.37,40.38,0.7674,,542935,M 
Janus Corporation Ltd.,24500,4.54,4.77,1.1123,,542924,M 
Goblin India Ltd.,2000,47.0,47.51,0.94,,542850,M 
City Pulse Multiplex Ltd.,20000,88.0,75.7,17.6,,542727,M 
Cian Healthcare Ltd.,26000,24.49,25.75,6.3674,,542678,M 
Evans Electric Ltd.,3000,145.3,152.65,4.359000000000001,,542668,M 
VR Films & Studios Ltd.,20000,46.25,48.0,9.25,,542654,M 
Northern Spirits Ltd.,74000,366.6,351.95,271.284,,542628,M 
Jonjua Overseas Ltd.,27680,13.33,14.01,3.689744,,542446,M 
Diksha Greens Ltd.,10000,3.36,3.49,0.336,,542155,M 
Sun Retail Ltd.,864000,0.71,0.68,6.1344,,542025,M 
Innovative Ideals And Services,30000,15.34,14.61,4.602,,541983,M 
Ganesh Films India Ltd.,20800,22.66,23.85,4.71328,,541703,M 
WAA Solar Ltd.,9600,86.45,84.5,8.2992,,541445,M 
Affordable Robotic & Automatio,11600,674.45,684.15,78.23620000000001,,541402,M 
Innovators Facade Systems Ltd.,24000,209.8,218.05,50.352,,541353,M 
Taylormade Renewables Ltd.,6400,554.8,555.0,35.5072,,541228,M 
Inflame Appliances Ltd.,56500,624.9,618.0,353.0685,,541083,M 
Diggi Multitrade Ltd.,10000,24.2,23.5,2.42,,540811,M 
Chothani Foods Ltd.,260000,24.21,22.98,62.946,,540681,M 
Yug Decor Ltd.,16000,97.4,96.0,15.584,,540550,M 
RMC Switchgears Ltd.,18000,767.85,784.25,138.213,,540358,M 
Tanvi Foods (India) Ltd.,2000,103.0,99.0,2.06,,540332,M 
Aditya Consumer Marketing Ltd.,6000,78.0,77.51,4.68,,540146,M 
DRA Consultants Ltd.,2500,28.6,28.6,0.715,,540144,M 
Shiva Granito Export Ltd.,80000,6.19,7.73,4.952000000000001,,540072,M 
Ganga Pharmaceuticals Ltd.,8000,17.85,16.21,1.428,,539680,M 
Waaree Technologies Ltd.,1400,354.0,345.0,4.956,,539337,M 
Pecos Hotels and Pubs Ltd.,6000,96.12,103.99,5.7672,,539273,M 
Growington Ventures India Ltd.,20150,199.9,201.8,40.27985,,539222,M 
Athena Constructions Ltd.,2500,19.53,18.6,0.48825,,539099,M 
Filtra Consultants and Enginee,6000,42.99,42.69,2.5794,,539098,M 
SVP Housing Ltd.,187500,62.83,66.12,117.80625,,539041,M 
Raghuvansh Agrofarms Ltd.,14375,201.25,201.2,28.9296875,,538921,M 
Jet Infraventure Ltd.,4000,9.45,9.45,0.378,,538794,M 
Hanman Fit Ltd.,16800,2.18,2.08,0.36624,,538731,M 
Tarini International Ltd.,9000,6.0,5.97,0.54,,538496,M 
GCM Capital Advisors Ltd.,6000,7.05,7.05,0.423,,538319,M 
Polymac Thermoformers Ltd.,8800,31.91,31.95,2.80808,,537573,M 
GCM Commodity & Derivatives Lt,6000,4.62,4.85,0.2772,,535917,M 
Alacrity Securities Ltd.,8000,14.5,12.9,1.16,,535916,M 
Money Masters Leasing & Financ,25000,58.8,56.0,14.7,,535910,M 
Shantiguru Industries Ltd.,3000,10.6,10.45,0.318,,534708,M 
Asarfi Hospital Ltd,24000,117.55,121.7,28.212,,543943,M 
Khazanchi Jewellers Ltd,30000,209.7,199.0,62.91,,543953,M 
Shelter Pharma Limited,57000,45.0,44.45,25.65,,543963,M 
Shoora Designs Limited,12000,55.61,56.27,6.6732,,543970,M 
Bondada Engineering Limited,201600,183.5,185.75,369.936,,543971,M 
Aatmaj Healthcare Ltd.,20000,48.4,48.1,9.68,AATMAJ,,SM
AB Infrabuild Ltd.,4000,31.15,30.75,1.246,ABINFRA,,SM
AG Universal Ltd.,12000,71.0,71.0,8.52,AGUL,,SM
Agarwal Float Glass India Ltd.,12000,44.25,46.5,5.31,AGARWALFT,,SM
All E Technologies Ltd.,40000,154.0,160.5,61.6,ALLETEC,,SM
Ameya Precision Engineers Ltd.,16000,56.4,56.0,9.024,AMEYA,,SM
Anlon Technology Solution Ltd.,21600,296.0,290.0,63.936,ANLON,,SM
Annapurna Swadisht Ltd.,33000,277.65,286.85,91.6245,ANNAPURNA,,SM
Arham Technologies Ltd.,24000,106.75,110.2,25.62,ARHAM,,SM
Arihant Academy Ltd.,3200,123.0,125.0,3.936,ARIHANTACA,,SM
Aristo Bio-Tech and Lifescienc,30400,74.5,80.65,22.648,ARISTO,,SM
ASL Industries Ltd.,4000,20.0,19.05,0.8,ASLIND,,SM
Aurangabad Distillery Ltd.,5000,198.0,206.15,9.9,AURDIS,,SM
Auro Impex & Chemicals Ltd.,12800,68.75,68.15,8.8,AUROIMPEX,,SM
Baheti Recycling Industries Lt,7500,147.85,149.0,11.08875,BAHETI,,SM
Beta Drugs Ltd.,1200,1030.0,1036.85,12.36,BETA,,SM
BEW Engineering Ltd.,9500,1394.35,1380.0,132.46325,BEWLTD,,SM
Bombay Metrics Supply Chain Lt,10400,133.1,137.25,13.8424,BMETRICS,,SM
Bright Solar Ltd.,138000,5.65,5.7,7.797,BRIGHT,,SM
Cadsys India Ltd.,14000,203.65,208.0,28.511,CADSYS,,SM
Cell Point (India) Ltd.,13200,53.9,53.35,7.1148,CELLPOINT,,SM
Chaman Metallics Ltd.,27000,67.65,67.85,18.265500000000003,CMNL,,SM
Continental Seeds and Chemical,9999,32.45,31.85,3.2446755000000005,CONTI,,SM
Cool Caps Industries Ltd.,5000,549.0,554.0,27.45,COOLCAPS,,SM
Crayons Advertising Ltd.,42000,152.2,150.3,63.92399999999999,CRAYONS,,SM
Cyber Media Research & Service,800,121.0,125.0,0.968,CMRSL,,SM
DE Neers Tools Ltd.,10800,240.0,248.1,25.92,DENEERS,,SM
Destiny Logistics & Infra Ltd.,54000,40.25,38.35,21.735,DESTINY,,SM
Dhanuka Realty Ltd.,6000,9.55,10.05,0.5730000000000001,DRL,,SM
DK Enterprises Global Ltd.,9000,86.3,82.85,7.767,DKEGL,,SM
Dollex Agrotech Ltd.,44000,43.6,43.5,19.184,DOLLEX,,SM
Drone Destination Ltd.,76000,123.0,125.5,93.48,DRONE,,SM
DU Digital Global Ltd.,2500,59.55,61.9,1.48875,DUGLOBAL,,SM
Ducol Organics & Colours Ltd.,8000,170.15,177.0,13.612,DUCOL,,SM
Dynamic Services & Security Lt,98000,157.85,150.4,154.693,DYNAMIC,,SM
Emkay Taps And Cutting Tools L,18600,503.55,479.6,93.6603,EMKAYTOOLS,,SM
Essen Speciality Films Ltd.,112800,141.3,141.2,159.3864,ESFL,,SM
Euro Panel Products Ltd.,10000,145.4,142.9,14.54,EUROBOND,,SM
Felix Industries Ltd.,5000,112.35,112.5,5.6175,FELIX,,SM
Fidel Softech Ltd.,12000,113.0,110.0,13.56,FIDEL,,SM
Foce India Ltd.,2000,848.0,840.0,16.96,FOCE,,SM
Frog Cellsat Ltd.,11200,237.85,240.05,26.6392,FROG,,SM
Gayatri Rubbers and Chemicals ,8000,98.85,94.15,7.908,GRCL,,SM
Giriraj Civil Developers Ltd.,6000,1283.5,1222.4,77.01,GIRIRAJ,,SM
Global Pet Industries Ltd.,15000,76.65,77.45,11.4975,GLOBALPET,,SM
Globe International Carriers L,12000,46.8,44.6,5.616,GICL,,SM
Globesecure Technologies Ltd.,5000,103.35,109.25,5.1675,GSTL,,SM
Goldstar Power Ltd.,45000,10.2,9.75,4.59,GOLDSTAR,,SM
Greenchef Appliances Ltd.,20800,123.5,126.05,25.688,GREENCHEF,,SM
Homesfy Realty Ltd.,1200,447.0,465.0,5.364,HOMESFY,,SM
Infinium Pharmachem Ltd.,12000,314.45,300.7,37.734,INFINIUM,,SM
Infollion Research Services Lt,4800,180.1,182.0,8.6448,INFOLLION,,SM
Innovana Thinklabs Ltd.,4000,610.0,625.0,24.4,INNOVANA,,SM
Innovative Tyres & Tubes Ltd.,39000,7.6,7.25,2.964,INNOVATIVE,,SM
Integrated Personnel Services ,2000,127.0,127.0,2.54,IPSL,,SM
Jainam Ferro Alloys (I) Ltd.,4000,136.45,143.6,5.458,JAINAM,,SM
Jalan Transolutions (India) Lt,51000,5.45,5.7,2.7795,JALAN,,SM
Jay Jalaram Technologies Ltd.,1000,315.1,333.95,3.151,KORE,,SM
Jeena Sikho Lifecare Ltd.,14500,1050.0,1035.85,152.25,JSLL,,SM
JFL Life Sciences Ltd.,6000,47.5,48.25,2.85,JFLLIFE,,SM
Kandarp Digi Smart BPO Ltd.,4000,21.0,22.0,0.84,KANDARP,,SM
Kck Industries Ltd.,4000,23.25,24.75,0.93,KCK,,SM
KN Agri Resources Ltd.,8000,136.5,137.6,10.92,KNAGRI,,SM
Kore Digital Ltd.,38400,326.8,311.25,125.4912,KDL,,SM
Kotyark Industries Ltd.,45400,608.9,568.7,276.4406,KOTYARK,,SM
Krishca Strapping Solutions Lt,16000,241.9,236.2,38.704,KRISHCA,,SM
Krishna Defence and Allied Ind,8000,296.55,303.65,23.724,KRISHNADEF,,SM
Laxmi Goldorna House Ltd.,8000,73.8,70.9,5.904,LGHL,,SM
Le Merite Exports Ltd.,4800,52.3,49.3,2.5104,LEMERITE,,SM
Lead Reclaim And Rubber Produc,18000,45.1,47.1,8.118,LRRPL,,SM
Lloyds Luxuries Ltd.,9000,92.05,96.9,8.2845,LLOYDS,,SM
Magson Retail & Distribution L,12000,80.25,80.2,9.63,MAGSON,,SM
Maks Energy Solutions India Lt,78000,81.65,77.8,63.687,MAKS,,SM
Mangalam Worldwide Ltd.,3600,119.25,117.95,4.293,MWL,,SM
Marvel Decor Ltd.,12000,52.25,55.0,6.27,MDL,,SM
MCON Rasayan India Ltd.,9000,132.1,137.5,11.889,MCON,,SM
Mega Flex Plastics Ltd.,15000,44.1,42.0,6.615,MEGAFLEX,,SM
Mohini Health & Hygiene Ltd.,15000,72.05,74.15,10.8075,MHHL,,SM
MOS Utility Ltd.,38400,91.4,95.65,35.0976,MOS,,SM
Network People Services Techno,1200,1357.5,1351.0,16.29,NPST,,SM
Nidan Laboratories And Healthc,11000,34.5,35.05,3.795,NIDAN,,SM
Nirman Agri Genetics Ltd.,4800,175.0,180.0,8.4,NIRMAN,,SM
Omfurn India Ltd.,8000,77.2,81.25,6.176,OMFURN,,SM
Party Cruisers Ltd.,6000,63.95,65.0,3.837,PARTYCRUS,,SM
Pattech Fitwell Tube Component,15000,70.0,70.0,10.5,PATTECH,,SM
PE Analytics Ltd.,4800,214.4,218.0,10.2912,PROPEQUITY,,SM
Penta Gold Ltd.,29400,8.4,8.8,2.4696,PENTAGOLD,,ST
Pentagon Rubber Ltd.,6000,125.0,127.3,7.5,PENTAGON,,SM
Perfect Infraengineers Ltd.,30000,23.1,23.55,6.93,PERFECT,,SM
Phantom Digital Effects Ltd.,30000,467.55,490.5,140.265,PHANTOMFX,,SM
Precision Metaliks Ltd.,92000,50.5,49.15,46.46,PRECISION,,SM
Pritika Engineering Components,20000,70.95,67.7,14.19,PRITIKA,,SM
Proventus Agrocom Ltd.,480,957.9,876.5,4.59792,PROV,,SM
Pulz Electronics Ltd.,4000,87.55,87.55,3.502,PULZ,,SM
QMS Medical Allied Services Lt,5000,139.45,139.45,6.9725,QMSMEDI,,SM
Quality Foils (India) Ltd.,2000,111.0,111.0,2.22,QFIL,,SM
Quicktouch Technologies Ltd.,28000,239.45,228.05,67.046,QUICKTOUCH,,SM
Rachana Infrastructure Ltd.,35000,101.95,104.15,35.6825,RILINFRA,,SM
RBM Infracon Ltd.,87000,115.05,109.6,100.0935,RBMINFRA,,SM
Reliable Data Services Ltd.,24000,62.8,59.85,15.072,RELIABLE,,SM
Remus Pharmaceuticals Ltd.,2400,4394.0,4390.0,105.456,REMUS,,SM
REX Pipes and Cables Industrie,4000,74.0,76.0,2.96,REXPIPES,,SM
RM Drip and Sprinklers System ,8000,46.35,48.6,3.708,RMDRIP,,SM
Sabar Flex India Ltd.,10000,25.0,26.2,2.5,SABAR,,SM
Sahana System Ltd.,25000,251.0,256.5,62.75,SAHANA,,SM
Shera Energy Ltd.,32000,142.45,144.8,45.584,SHERA,,SM
Shigan Quantum Technologies Lt,4500,132.0,136.6,5.94,SHIGAN,,SM
Shree Tirupati Balajee FIBC Lt,2000,240.0,231.0,4.8,TIRUPATI,,SM
Shubhlaxmi Jewel Art Ltd.,25000,92.25,92.65,23.0625,SHUBHLAXMI,,SM
SKP Bearing Industries Ltd.,5000,192.0,200.0,9.6,SKP,,SM
SMVD Poly Pack Ltd.,16160,10.65,11.15,1.72104,SMVD,,SM
Solex Energy Ltd.,5600,567.2,600.0,31.763200000000005,SOLEX,,SM
Sonu Infratech Ltd.,30000,50.9,47.0,15.27,SONUINFRA,,SM
Spectrum Talent Management Ltd,24000,133.95,138.0,32.147999999999996,SPECTSTM,,SM
Srivasavi Adhesive Tapes Ltd.,24000,134.5,138.5,32.28,SRIVASAVI,,SM
Surani Steel Tubes Ltd.,42000,340.6,324.4,143.05200000000002,SURANI,,SM
Swaraj Suiting Ltd.,48000,106.4,112.0,51.072,SWARAJ,,SM
Swastik Pipes Ltd.,1200,88.35,89.95,1.0602,SWASTIK,,SM
Synoptics Technologies Ltd.,21600,132.95,133.85,28.717199999999995,SYNOPTICS,,SM
Systango Technologies Ltd.,20800,274.85,272.0,57.16880000000001,SYSTANGO,,SM
Tapi Fruit Processing Ltd.,1500,180.5,190.0,2.7075,TAPIFRUIT,,SM
Tara Chand Infralogistic Solut,12000,104.6,108.2,12.552,TARACHAND,,SM
Thejo Engineering Ltd.,450,1617.05,1638.95,7.276725,THEJO,,SM
Timescan Logistics (India) Ltd,2000,194.0,195.0,3.88,TIMESCAN,,SM
Transwind Infrastructures Ltd.,28000,9.75,9.3,2.73,TRANSWIND,,SM
Tridhya Tech Ltd.,27000,44.0,43.5,11.88,TRIDHYA,,SM
Uma Converter Ltd.,40000,35.55,36.6,14.22,UMA,,SM
Upsurge Seeds Of Agriculture L,300,385.0,390.95,1.155,USASEEDS,,SM
Urban Enviro Waste Management ,13200,126.75,133.4,16.731,URBAN,,SM
Vaidya Sane Ayurved Laboratori,15200,310.0,300.8,47.12,MADHAVBAUG,,SM
Varanium Cloud Ltd.,163000,154.45,159.5,251.7535,CLOUD,,SM
Vasa Denticity Ltd.,23000,448.6,452.95,103.178,DENTALKART,,SM
VASA Retail And Overseas Ltd.,24000,6.35,6.05,1.524,VASA,,SM
Vels Film International Ltd.,2400,126.3,130.5,3.0312,VELS,,SM
Viaz Tyres Ltd.,6000,45.0,45.5,2.7,VIAZ,,SM
Vilin Bio Med Ltd.,8000,22.95,22.15,1.836,VILINBIO,,SM
Vital Chemtech Ltd.,7200,102.5,102.5,7.38,VITAL,,SM
Viviana Power Tech Ltd.,10000,150.0,154.0,15.0,VIVIANA,,SM
V-Marc India Ltd.,78000,110.1,115.9,85.878,VMARCIND,,SM
Walpar Nutritions Ltd.,14000,83.0,86.75,11.62,WALPAR,,SM
Oriana Power Limited,50400,337.05,344.3,169.8732,ORIANA,,SM
Sangani Hospitals Limited,27000,40.1,40.6,10.827,SANGANI,,SM
Service Care Limited,8000,62.0,62.5,4.96,SERVICE,,SM
Shri Techtex Limited,88000,82.45,86.55,72.556,SHRITECH,,SM
Srivari Spices & Foods Ltd,84000,122.0,125.65,102.48,SSFL,,SM
Vinsys IT Services India Ltd,12000,269.95,275.85,32.394,VINSYS,,SM
Yasons Chemex Care Ltd,51000,32.5,33.1,16.575,YCCL,,SM
Yudiz Solutions Ltd,25600,169.75,170.15,43.456,YUDIZ,,SM
Zeal Global Services Ltd,13200,205.5,205.15,27.126,ZEAL,,SM
Crop Life Science Limited,34000,44.9,45.75,15.266,CLSL,,SM
Sungarner Energies Limited,14400,224.0,233.0,32.256,SEL,,SM
Sahaj Fashions,140000,29.85,29.65,41.79,SAHAJ,,ST
CPS Shapers,21000,454.95,466.8,95.5395,CPS,,ST
Mono Pharmacare,464000,31.85,31.6,147.784,MONOPHARMA,,ST
Basilic Fly Studio,460800,339.4,327.0,1563.9552,BASILIC,,ST
Pramara Promotions Limited,144000,106.4,110.45,153.216,PRAMARA,,ST
Saroja Pharma Industries Limit,62400,80.0,78.95,49.92,SAROJA,,ST
Jiwanram Sheoduttrai,108000,27.1,28.5,29.268,JIWANRAM,,ST
