Company Name,Total_Delivery,Price,PrevClose,Total_Traded_Value,NSE_Code,BSE_Code,Segment
JIO Financial Services,27241514,251.8,252.85,68594.13225200001,JIOFIN,543940,EQ
Zomato Ltd.,48964511,100.05,98.2,48988.993255500005,ZOMATO,543320,EQ
Adani Power Ltd.,13648129,358.8,347.55,48969.486851999995,ADANIPOWER,533096,EQ
Mazagon Dock Shipbuilders Ltd.,1772812,2087.9,1906.0,37014.541748,MAZDOCK,543237,EQ
Indian Railway Finance Corpora,50355496,73.15,68.75,36835.045324,IRFC,543257,EQ
Adani Green Energy Ltd.,3599316,1002.65,1006.1,36088.541874,ADANIGREEN,541450,EQ
Cochin Shipyard Ltd.,2730631,1146.15,955.15,31297.1272065,COCHINSHIP,540678,EQ
,3417637,839.4,855.95,28687.644977999997,ADANIENSOL,,EQ
Garden Reach Shipbuilders & En,1921824,906.9,821.1,17429.021856,GRSE,542011,EQ
Jaiprakash Power Ventures Ltd.,177658354,9.75,8.75,17321.689515,JPPOWER,532627,EQ
Rail Vikas Nigam Ltd.,10844580,153.9,149.85,16689.80862,RVNL,542649,EQ
Suzlon Energy Ltd.,69148165,24.1,23.8,16664.707765,SUZLON,532667,EQ
Yes Bank Ltd.,83899095,18.55,18.0,15563.2821225,YESBANK,532648,EQ
,1424799,1000.0,1000.0,14247.99,LIQUIDBEES,,EQ
BSE Ltd.,1105393,1251.5,1205.35,13833.993395,BSE,,EQ
IRB Infrastructure Developers ,39747392,33.0,30.55,13116.63936,IRB,532947,EQ
Bikaji Foods International Ltd,2538852,513.85,522.75,13045.891002,BIKAJI,543653,EQ
The Jammu & Kashmir Bank Ltd.,11761628,101.15,89.9,11896.886722000001,J&KBANK,532209,EQ
Bharat Dynamics Ltd.,977201,1185.15,1149.3,11581.297651500001,BDL,541143,EQ
Supreme Industries Ltd.,252691,4554.1,4455.55,11507.800831000002,SUPREMEIND,509930,EQ
Deepak Fertilisers And Petroch,1730620,659.25,632.0,11409.11235,DEEPAKFERT,500645,EQ
Poonawalla Fincorp Ltd.,2583286,388.65,398.25,10039.941039,POONAWALLA,524000,EQ
Bajaj Holdings & Investment Lt,138309,7193.65,7191.0,9949.4653785,BAJAJHLDNG,500490,EQ
APL Apollo Tubes Ltd.,573784,1727.2,1790.35,9910.397248000001,APLAPOLLO,533758,EQ
Avenue Supermarts Ltd.,241938,3785.1,3796.8,9157.595238,DMART,540376,EQ
One97 Communications Ltd.,1001805,894.35,898.8,8959.6430175,PAYTM,543396,EQ
NHPC Ltd.,16367828,53.95,53.3,8830.443206,NHPC,533098,EQ
Tata Teleservices (Maharashtra,9020164,94.25,91.1,8501.50457,TTML,532371,EQ
Devyani International Ltd.,3606998,224.5,212.15,8097.71051,DEVYANI,543330,EQ
DB Realty Ltd.,5020404,160.9,150.7,8077.830036,DBREALTY,533160,EQ
Max Healthcare Institute Ltd.,1335552,602.95,588.6,8052.710784000001,MAXHEALTH,543220,EQ
Pfizer Ltd.,199446,3850.1,3849.7,7678.870446,PFIZER,500680,EQ
Welspun Corp Ltd.,2155599,352.85,343.7,7606.0310715000005,WELCORP,532144,EQ
Reliance Power Ltd.,35857262,21.2,21.2,7601.739544,RPOWER,532939,EQ
Macrotech Developers Ltd.,959315,743.0,722.0,7127.71045,LODHA,543287,EQ
FSN E-Commerce Ventures Ltd.,4881791,144.35,142.6,7046.8653085000005,NYKAA,543384,EQ
Tata Elxsi Ltd.,93009,7399.05,7356.2,6881.7824145,TATAELXSI,500408,EQ
Gujarat State Fertilizers & Ch,3904006,175.15,188.95,6837.8665089999995,GSFC,500690,EQ
Varun Beverages Ltd.,739125,920.5,925.5,6803.645625,VBL,540180,EQ
CG Power and Industrial Soluti,1513043,448.7,431.6,6789.023941,CGPOWER,500093,EQ
The Fertilisers And Chemicals ,1300200,514.1,546.25,6684.3282,FACT,590024,EQ
The Great Eastern Shipping Com,813113,815.5,771.55,6630.936515,GESHIP,500620,EQ
NCC Ltd.,4163535,157.55,162.15,6559.6493925,NCC,500294,EQ
MMTC Ltd.,9315857,68.75,67.5,6404.6516875,MMTC,513377,EQ
RattanIndia Power Ltd.,90024623,6.95,6.65,6256.7112985,RTNPOWER,533122,EQ
Central Depository Services (I,504727,1203.05,1220.85,6072.1181735,CDSL,,EQ
Piramal Pharma Ltd.,5662777,107.15,103.7,6067.665555500001,PPLPHARMA,543635,EQ
Vishnu Prakash,3595892,168.7,163.5,6066.269804,VPRPL,543974,EQ
Castrol India Ltd.,3786359,160.15,155.2,6063.8539385,CASTROLIND,500870,EQ
JK Paper Ltd.,1495481,396.95,398.0,5936.3118294999995,JKPAPER,532162,EQ
GTL Infrastructure Ltd.,234312838,0.9,0.75,2108.8155420000003,GTLINFRA,532775,EQ
Jaiprakash Power Ventures Ltd.,177658354,9.75,8.75,17321.689515,JPPOWER,532627,EQ
RattanIndia Power Ltd.,90024623,6.95,6.65,6256.7112985,RTNPOWER,533122,EQ
Yes Bank Ltd.,83899095,18.55,18.0,15563.2821225,YESBANK,532648,EQ
Suzlon Energy Ltd.,69148165,24.1,23.8,16664.707765,SUZLON,532667,EQ
Indian Railway Finance Corpora,50355496,73.15,68.75,36835.045324,IRFC,543257,EQ
Zomato Ltd.,48964511,100.05,98.2,48988.993255500005,ZOMATO,543320,EQ
IRB Infrastructure Developers ,39747392,33.0,30.55,13116.63936,IRB,532947,EQ
Reliance Power Ltd.,35857262,21.2,21.2,7601.739544,RPOWER,532939,EQ
Jaiprakash Associates Ltd.,27624794,14.1,13.9,3895.095954,JPASSOCIAT,532532,EQ
JIO Financial Services,27241514,251.8,252.85,68594.13225200001,JIOFIN,543940,EQ
Vikas Lifecare Ltd.,25314937,5.05,4.75,1278.4043185,VIKASLIFE,542655,EQ
Dish TV India Ltd.,23237493,21.95,21.35,5100.6297134999995,DISHTV,532839,EQ
Infibeam Avenues Ltd.,21197618,14.9,14.75,3158.4450819999997,INFIBEAM,539807,EQ
Mishtann Foods Ltd.,16394411,13.91,13.38,2280.4625701,,539594,X 
NHPC Ltd.,16367828,53.95,53.3,8830.443206,NHPC,533098,EQ
Brightcom Group Ltd.,16366756,13.2,13.9,2160.411792,BCG,532368,EQ
Adani Power Ltd.,13648129,358.8,347.55,48969.486851999995,ADANIPOWER,533096,EQ
Bajaj Hindusthan Sugar Ltd.,13462111,28.25,29.15,3803.0463575,BAJAJHIND,500032,EQ
Alok Industries Ltd.,13433481,21.9,21.7,2941.932339,ALOKINDS,521070,EQ
Bank Of Maharashtra,13266482,42.3,41.1,5611.721885999999,MAHABANK,532525,EQ
The Jammu & Kashmir Bank Ltd.,11761628,101.15,89.9,11896.886722000001,J&KBANK,532209,EQ
Hindustan Construction Company,11625715,27.75,28.15,3226.1359125,HCC,500185,EQ
The South Indian Bank Ltd.,11414199,24.1,23.85,2750.8219590000003,SOUTHBANK,532218,EQ
Rail Vikas Nigam Ltd.,10844580,153.9,149.85,16689.80862,RVNL,542649,EQ
SpiceJet Ltd.,10042516,40.71,39.7,4088.3082636,SPICEJET,500285,B 
,9638756,15.33,15.21,1477.6212948,MIDCAPETF,,EQ
IFCI Ltd.,9468855,17.6,17.4,1666.51848,IFCI,500106,EQ
Easy Trip Planners Ltd.,9442517,39.1,39.5,3692.024147,EASEMYTRIP,543272,EQ
MMTC Ltd.,9315857,68.75,67.5,6404.6516875,MMTC,513377,EQ
Tata Teleservices (Maharashtra,9020164,94.25,91.1,8501.50457,TTML,532371,EQ
Shree Renuka Sugars Ltd.,8625785,52.75,53.3,4550.1015875,RENUKA,532670,EQ
Zee Media Corporation Ltd.,8487138,13.65,13.0,1158.494337,ZEEMEDIA,532794,EQ
Trident Ltd.,8117514,41.05,41.55,3332.239497,TRIDENT,521064,EQ
NBCC (India) Ltd.,7966980,58.95,59.8,4696.53471,NBCC,534309,EQ
Indian Overseas Bank,7295811,32.65,32.1,2382.0822915,IOB,532388,EQ
Central Bank Of India,6140498,39.0,38.4,2394.79422,CENTRALBK,532885,EQ
Indiabulls Real Estate Ltd.,5873812,84.1,83.0,4939.875892,IBREALEST,532832,EQ
GMR Power and Urban Infra Ltd.,5801192,35.9,34.55,2082.627928,GMRP&UI,543490,EQ
Piramal Pharma Ltd.,5662777,107.15,103.7,6067.665555500001,PPLPHARMA,543635,EQ
CESC Ltd.,5506699,90.9,92.1,5005.589391,CESC,500084,EQ
JM Financial Ltd.,5108972,93.75,93.9,4789.66125,JMFINANCIL,523405,EQ
Lemon Tree Hotels Ltd.,5051188,110.6,108.5,5586.613928,LEMONTREE,541233,EQ
DB Realty Ltd.,5020404,160.9,150.7,8077.830036,DBREALTY,533160,EQ
FSN E-Commerce Ventures Ltd.,4881791,144.35,142.6,7046.8653085000005,NYKAA,543384,EQ
UCO Bank,4828835,34.4,33.8,1661.11924,UCOBANK,532505,EQ
TV18 Broadcast Ltd.,4661562,48.55,49.05,2263.188351,TV18BRDCST,532800,EQ
Ujjivan Small Finance Bank Ltd,4634139,50.0,50.05,2317.0695,UJJIVANSFB,542904,EQ
Union Bank Of India,4556673,88.75,88.0,4044.0472875,UNIONBANK,532477,EQ
HFCL Ltd.,4531405,77.65,78.8,3518.6359825,HFCL,500183,EQ
