Company Name,Total_Delivery,Price,PrevClose,Total_Traded_Value,NSE_Code,BSE_Code,Segment
Ahasolar Technologies Ltd.,13600,383.3,365.05,52.1288,,543941,M 
Kaka Industries Ltd.,26000,169.85,169.9,44.161,,543939,M 
Acceleratebs India Ltd.,19200,275.45,250.45,52.8864,,543938,M 
Alphalogic Industries Ltd.,9600,211.85,203.65,20.3376,,543937,M 
Veefin Solutions Ltd.,51200,220.5,217.7,112.896,,543931,M 
Cosmic CRF Ltd.,36400,298.85,294.15,108.7814,,543928,M 
Bizotic Commercial Ltd.,9600,54.84,52.23,5.26464,,543926,M 
Comrade Appliances Ltd.,10000,158.0,154.0,15.8,,543921,M 
CFF Fluid Control Ltd.,15200,387.5,369.05,58.9,,543920,M 
Hemant Surgical Industries Ltd,48000,223.6,224.3,107.328,,543916,M 
Innokaiz India Ltd.,41600,136.25,140.0,56.68,,543905,M 
Retina Paints Ltd.,28000,55.51,54.5,15.5428,,543902,M 
Sancode Technologies Ltd.,21000,82.07,85.5,17.234699999999997,,543897,M 
Exhicon Events Media Solutions,18000,310.0,315.0,55.8,,543895,M 
Maiden Forgings Ltd.,66000,103.53,101.76,68.3298,,543874,M 
Dev Labtech Venture Ltd.,42000,60.25,60.57,25.305,,543848,M 
Command Polymers Ltd.,4000,25.4,27.8,1.016,,543843,M 
Bright Outdoor Media Ltd.,6000,485.5,494.35,29.13,,543831,M 
Labelkraft Technologies Ltd.,6000,80.05,82.0,4.803,,543830,M 
Sudarshan Pharma Industries Lt,60800,83.23,82.84,50.60384,,543828,M 
Prospect Commodities Ltd.,16000,75.0,74.0,12.0,,543814,M 
ITCONS E-Solutions Ltd.,16000,44.0,43.38,7.04,,543806,M 
RESGEN Ltd.,294000,74.63,67.81,219.4122,,543805,M 
S.V.J. Enterprises Ltd.,3000,99.43,94.7,2.9829,,543799,M 
Patron Exim Ltd.,68000,10.16,10.33,6.9088,,543798,M 
Macfos Ltd.,18000,375.15,372.0,67.527,,543787,M 
Sealmatic India Ltd.,20400,594.15,595.4,121.2066,,543782,M 
Indong Tea Company Ltd.,8000,20.5,20.75,1.64,,543769,M 
Earthstahl & Alloys Ltd.,30000,64.1,66.21,19.229999999999997,,543765,M 
Transvoy Logistics India Ltd.,8000,75.06,78.0,6.0048,,543754,M 
Dharni Capital Services Ltd.,6000,26.01,27.01,1.5606,,543753,M 
Eastern Logica Infoway Ltd.,1800,600.0,595.0,10.8,,543746,M 
Rex Sealing and Packing Indust,2000,106.45,110.0,2.129,,543744,M 
Droneacharya Aerial Innovation,87000,159.65,159.7,138.8955,,543713,M 
PNGS Gargi Fashion Jewellery L,2000,211.0,211.0,4.22,,543709,M 
Technopack Polymers Ltd.,14000,95.32,97.5,13.3448,,543656,M 
DAPS Advertising Ltd.,8000,32.13,32.68,2.5704000000000002,,543651,M 
Pace E-Commerce Ventures Ltd.,78000,21.63,21.38,16.8714,,543637,M 
Maagh Advertising And Marketin,8000,38.23,38.07,3.0584,,543624,M 
Steelman Telecom Ltd.,13200,151.0,152.25,19.932,,543622,M 
Cargosol Logistics Ltd.,8000,43.35,42.8,3.468,,543621,M 
Insolation Energy Ltd.,62000,377.4,359.45,233.988,,543620,M 
Concord Control Systems Ltd.,41500,438.35,365.3,181.91525,,543619,M 
Cargotrans Maritime Ltd.,10500,80.5,79.99,8.4525,,543618,M 
Reetech International Cargo an,3600,61.51,59.93,2.21436,,543617,M 
Trident Lifeline Ltd.,4800,215.0,218.0,10.32,,543616,M 
Silicon Rental Solutions Ltd.,13600,148.6,148.45,20.2096,,543615,M 
Virtuoso Optoelectronics Ltd.,23000,235.95,235.9,54.2685,,543597,M 
EP Biocomposites Ltd.,500,229.8,226.0,1.149,,543595,M 
Dipna Pharmachem Ltd.,15000,20.93,21.1,3.1395,,543594,M 
Rhetan TMT Ltd.,240000,10.0,9.58,24.0,,543590,M 
Olatech Solutions Ltd.,22000,186.75,169.8,41.085,,543578,M 
Healthy Life Agritec Ltd.,170000,4.7,4.8,7.99,,543546,M 
Veerkrupa Jewellers Ltd.,417500,2.65,2.53,11.06375,,543545,M 
Jayant Infratech Ltd.,7500,100.5,97.0,7.5375,,543544,M 
B-Right Real Estate Ltd.,101600,149.95,175.0,152.34919999999997,,543543,M 
Kesar India Ltd.,800,185.0,175.0,1.48,,543542,M 
Sailani Tours N Travels Ltd.,1600,24.13,22.99,0.38608,,543541,M 
Pearl Green Clubs And Resorts ,1800,182.55,187.0,3.2859,,543540,M 
Modi's Navnirman Ltd.,4000,174.0,178.25,6.96,,543539,M 
Goel Food Products Ltd.,4800,202.0,196.0,9.696,,543538,M 
Nanavati Ventures Ltd.,6000,52.0,51.44,3.12,,543522,M 
Fone4 Communications (India) L,220000,4.24,4.9,9.328,,543521,M 
Global Longlife Hospital and R,9000,46.0,45.0,4.14,,543520,M 
Dhyaani Tile and Marblez Ltd.,19000,132.2,128.9,25.118,,543516,M 
Sunrise Efficient Marketing Lt,36000,236.95,233.55,85.302,,543515,M 
EVOQ Remedies Ltd.,16000,14.05,14.75,2.248,,543500,M 
Bhatia Colour Chem Ltd.,32000,56.81,55.99,18.1792,,543497,M 
Ekennis Software Service Ltd.,4000,90.98,87.5,3.6392,,543475,M 
Maruti Interior Products Ltd.,5000,162.95,161.95,8.1475,,543464,M 
Safa Systems & Technologies Lt,50000,10.9,10.9,5.45,,543461,M 
Alkosign Ltd.,21000,120.44,120.78,25.2924,,543453,M 
Clara Industries Ltd.,9130,199.85,202.0,18.246305,,543435,M 
DMR Hydroengineering & Infrast,24000,67.69,71.25,16.2456,,543410,M 
Omnipotent Industries Ltd.,10000,8.0,7.71,0.8,,543400,M 
Promax Power Ltd.,60000,66.55,60.5,39.93,,543375,M 
