Company Name,Total_Delivery,Price,PrevClose,Total_Traded_Value,NSE_Code,BSE_Code,Segment
Suzlon Energy Ltd.,127163819,21.5,21.85,27340.221085,SUZLON,532667,EQ
Sapphire Foods India Ltd.,1725575,1364.15,1359.55,23539.4313625,SAPPHIRE,543397,EQ
One97 Communications Ltd.,2363881,904.45,904.75,21380.1217045,PAYTM,543396,EQ
Zomato Ltd.,20349383,93.8,94.3,19087.721254,ZOMATO,543320,EQ
Adani Power Ltd.,5385660,328.8,322.85,17708.05008,ADANIPOWER,533096,EQ
Amber Enterprises India Ltd.,615219,2800.8,2855.05,17231.053752,AMBER,540902,EQ
MTAR Technologies Ltd.,607255,2304.9,2220.6,13996.620495,MTARTECH,543270,EQ
Titagarh Railsystems Ltd.,1558609,793.85,722.05,12373.017546500001,TITAGARH,532966,EQ
Indian Railway Finance Corpora,24710738,48.6,47.75,12009.418668,IRFC,543257,EQ
Paras Defence And Space Techno,1405852,761.3,717.7,10702.751275999999,PARAS,543367,EQ
APL Apollo Tubes Ltd.,645356,1655.6,1589.85,10684.513936,APLAPOLLO,533758,EQ
Avenue Supermarts Ltd.,299735,3561.5,3539.3,10675.062025,DMART,540376,EQ
Bajaj Hindusthan Sugar Ltd.,42623642,25.0,21.95,10655.9105,BAJAJHIND,500032,EQ
Supreme Industries Ltd.,224592,4449.4,4432.75,9992.996448,SUPREMEIND,509930,EQ
Rail Vikas Nigam Ltd.,7854644,124.85,124.6,9806.523034,RVNL,542649,EQ
Indiabulls Real Estate Ltd.,14027515,69.25,62.7,9714.0541375,IBREALEST,532832,EQ
The South Indian Bank Ltd.,37352272,24.0,24.65,8964.54528,SOUTHBANK,532218,EQ
Max Healthcare Institute Ltd.,1572705,563.3,580.6,8859.047265,MAXHEALTH,543220,EQ
HFCL Ltd.,12249082,68.95,67.35,8445.742039,HFCL,500183,EQ
Rashtriya Chemicals and Fertil,6937987,121.65,119.75,8440.0611855,RCF,524230,EQ
Tata Motors Ltd. - DVR Ordinar,1805885,402.95,403.35,7276.8136075,TATAMTRDVR,570001,EQ
JK Paper Ltd.,1879097,380.05,364.15,7141.5081485,JKPAPER,532162,EQ
Tube Investments of India Ltd.,256022,2769.85,2790.65,7091.425366999999,TIINDIA,540762,EQ
Bank Of Maharashtra,17659297,39.45,39.65,6966.592666500001,MAHABANK,532525,EQ
Tata Elxsi Ltd.,93794,7278.65,7106.75,6826.936981,TATAELXSI,500408,EQ
Campus Activewear Ltd.,2212361,294.55,307.8,6516.509325500001,CAMPUS,543523,EQ
Computer Age Management Servic,261659,2437.5,2494.0,6377.938125,CAMS,543232,EQ
JSW Energy Ltd.,1794834,350.7,357.3,6294.482838,JSWENERGY,533148,EQ
Jain Irrigation Systems Ltd.,9340978,67.25,63.35,6281.807705,JISLJALEQS,500219,EQ
Global Health Ltd.,891496,697.35,708.4,6216.847356,MEDANTA,543654,EQ
Gujarat Mineral Development Co,2904037,213.4,221.05,6197.2149580000005,GMDCLTD,532181,EQ
Varun Beverages Ltd.,676261,884.8,887.25,5983.557328,VBL,540180,EQ
Mahindra Holidays & Resorts In,1369365,395.6,376.45,5417.20794,MHRIL,533088,EQ
Poonawalla Fincorp Ltd.,1212187,441.7,434.9,5354.229979,POONAWALLA,524000,EQ
