Company Name,Total_Delivery,Price,PrevClose,Total_Traded_Value,NSE_Code,BSE_Code,Segment
Ahasolar Technologies Ltd.,1600,300.05,302.25,4.8008,,543941,M 
Kaka Industries Ltd.,24000,172.05,165.3,41.292,,543939,M 
Acceleratebs India Ltd.,4800,228.45,219.5,10.9656,,543938,M 
Alphalogic Industries Ltd.,2400,190.6,198.85,4.5744,,543937,M 
Veefin Solutions Ltd.,20800,212.9,212.9,44.2832,,543931,M 
Cosmic CRF Ltd.,3200,246.6,243.5,7.8912,,543928,M 
Bizotic Commercial Ltd.,12000,61.75,58.81,7.41,,543926,M 
CFF Fluid Control Ltd.,27200,408.5,401.2,111.112,,543920,M 
Hemant Surgical Industries Ltd,1600,202.0,199.0,3.232,,543916,M 
Innokaiz India Ltd.,6400,129.0,131.0,8.256,,543905,M 
Retina Paints Ltd.,4000,68.4,68.8,2.736,,543902,M 
Exhicon Events Media Solutions,16000,271.75,272.3,43.48,,543895,M 
Maiden Forgings Ltd.,18000,110.5,107.8,19.89,,543874,M 
Dev Labtech Venture Ltd.,28000,59.13,60.0,16.5564,,543848,M 
Bright Outdoor Media Ltd.,21000,470.55,445.0,98.8155,,543831,M 
Labelkraft Technologies Ltd.,2000,73.0,73.0,1.46,,543830,M 
Sudarshan Pharma Industries Lt,44800,84.09,83.0,37.67232,,543828,M 
Prospect Commodities Ltd.,6000,66.8,64.8,4.008,,543814,M 
ITCONS E-Solutions Ltd.,8000,50.7,50.25,4.056,,543806,M 
RESGEN Ltd.,66000,69.38,70.01,45.7908,,543805,M 
Patron Exim Ltd.,12000,9.45,9.82,1.134,,543798,M 
Macfos Ltd.,2400,305.0,310.0,7.32,,543787,M 
Sealmatic India Ltd.,15600,500.6,469.9,78.0936,,543782,M 
Indong Tea Company Ltd.,16000,21.0,19.6,3.36,,543769,M 
Earthstahl & Alloys Ltd.,21000,56.0,56.0,11.76,,543765,M 
Eastern Logica Infoway Ltd.,600,600.05,599.0,3.6003,,543746,M 
SVS Ventures Ltd.,30000,8.79,8.68,2.637,,543745,M 
Rex Sealing and Packing Indust,1000,101.0,101.0,1.01,,543744,M 
Droneacharya Aerial Innovation,39000,177.85,179.1,69.3615,,543713,M 
PNGS Gargi Fashion Jewellery L,6000,253.95,252.6,15.237,,543709,M 
Technopack Polymers Ltd.,8000,93.74,94.99,7.4992,,543656,M 
DAPS Advertising Ltd.,4000,34.0,35.0,1.36,,543651,M 
Pace E-Commerce Ventures Ltd.,38400,20.58,20.9,7.902719999999999,,543637,M 
Maagh Advertising And Marketin,2000,52.0,51.25,1.04,,543624,M 
Steelman Telecom Ltd.,4800,145.4,146.0,6.9792,,543622,M 
Cargosol Logistics Ltd.,32000,51.04,48.8,16.3328,,543621,M 
Insolation Energy Ltd.,18000,390.25,376.55,70.245,,543620,M 
Concord Control Systems Ltd.,2500,618.4,609.75,15.46,,543619,M 
Cargotrans Maritime Ltd.,10500,79.5,79.53,8.3475,,543618,M 
Reetech International Cargo an,1200,58.95,58.0,0.7074,,543617,M 
Silicon Rental Solutions Ltd.,2400,158.0,158.0,3.792,,543615,M 
Mafia Trends Ltd.,4000,17.25,17.25,0.69,,543613,M 
Containe Technologies Ltd.,16000,89.25,87.98,14.28,,543606,M 
Virtuoso Optoelectronics Ltd.,6000,238.35,239.75,14.301,,543597,M 
EP Biocomposites Ltd.,1500,203.0,202.1,3.045,,543595,M 
Dipna Pharmachem Ltd.,342000,14.4,16.0,49.248,,543594,M 
Rhetan TMT Ltd.,22500,9.65,9.65,2.17125,,543590,M 
Healthy Life Agritec Ltd.,80000,4.8,4.7,3.84,,543546,M 
Veerkrupa Jewellers Ltd.,167000,2.29,2.41,3.8243,,543545,M 
Kesar India Ltd.,8000,372.0,355.0,29.76,,543542,M 
Pearl Green Clubs And Resorts ,4200,303.0,290.0,12.726,,543540,M 
Modi's Navnirman Ltd.,800,171.0,174.0,1.368,,543539,M 
Goel Food Products Ltd.,4800,163.85,151.95,7.8648,,543538,M 
Fone4 Communications (India) L,10000,4.0,4.15,0.4,,543521,M 
Global Longlife Hospital and R,1000,43.52,46.94,0.4352,,543520,M 
Dhyaani Tile and Marblez Ltd.,6000,178.5,177.0,10.71,,543516,M 
