Date,Company Name,NSE_Code,BSE_Code,Total_Volume,Total_Delivery,Price,PrevClose,Total_Traded_Value,NSE_Volume,NSE_Delivery,BSE_Volume,BSE_Delivery,Segment
231222,Aatmaj Healthcare Ltd.,AATMAJ,,30000,24000,40.05,39.75,9.611999999999998,30000.0,24000.0,0.0,0.0,SM
231222,AB Infrabuild Ltd.,ABINFRA,,4000,4000,47.0,47.0,1.88,4000.0,4000.0,0.0,0.0,SM
231222,Arvind and Company Shipping Ag,ACSAL,,18000,15000,61.0,59.95,9.15,18000.0,15000.0,0.0,0.0,SM
231222,Agarwal Float Glass India Ltd.,AGARWALFT,,3000,3000,58.0,55.25,1.74,3000.0,3000.0,0.0,0.0,SM
231222,Agni Green Power Ltd.,AGNI,,15000,15000,26.0,26.7,3.9,15000.0,15000.0,0.0,0.0,SM
231222,Abhishek Integrations Ltd.,AILIMITED,,6000,6000,28.25,29.7,1.695,6000.0,6000.0,0.0,0.0,SM
231222,ANI Integrated Services Ltd.,AISL,,2400,2400,62.45,62.45,1.4988,2400.0,2400.0,0.0,0.0,SM
231222,All E Technologies Ltd.,ALLETEC,,160000,78400,256.75,263.35,201.292,160000.0,78400.0,0.0,0.0,SM
231222,Ameya Precision Engineers Ltd.,AMEYA,,2000,2000,51.15,51.0,1.023,2000.0,2000.0,0.0,0.0,SM
231222,Anlon Technology Solution Ltd.,ANLON,,2000,1600,237.0,235.35,3.792,2000.0,1600.0,0.0,0.0,SM
231222,Annapurna Swadisht Ltd.,ANNAPURNA,,46500,41000,323.8,330.2,132.758,46500.0,41000.0,0.0,0.0,SM
231222,Arabian Petroleum,ARABIAN,,14000,8000,95.0,94.75,7.6,14000.0,8000.0,0.0,0.0,SM
231222,Arham Technologies Ltd.,ARHAM,,13000,10000,212.2,209.0,21.22,13000.0,10000.0,0.0,0.0,SM
231222,Arihant Academy Ltd.,ARIHANTACA,,73600,59200,173.55,182.05,102.7416,73600.0,59200.0,0.0,0.0,SM
231222,Aristo Bio-Tech and Lifescienc,ARISTO,,4800,4800,69.0,67.0,3.312,4800.0,4800.0,0.0,0.0,SM
231222,Ascom Leasing & Investments Lt,ASCOM,,2000,2000,162.95,171.5,3.259,2000.0,2000.0,0.0,0.0,ST
231222,Aurangabad Distillery Ltd.,AURDIS,,500,500,295.0,294.35,1.475,500.0,500.0,0.0,0.0,SM
231222,Auro Impex & Chemicals Ltd.,AUROIMPEX,,67200,52800,75.5,72.05,39.864,67200.0,52800.0,0.0,0.0,SM
231222,Baba Food Processing Private L,BABAFP,,54400,40000,65.3,66.35,26.12,54400.0,40000.0,0.0,0.0,SM
231222,Baheti Recycling Industries Lt,BAHETI,,4500,4500,182.75,176.0,8.22375,4500.0,4500.0,0.0,0.0,SM
231222,Basilic Fly Studio,BASILIC,,327600,242400,301.95,284.85,731.9268,327600.0,242400.0,0.0,0.0,SM
