Date,Company Name,NSE_Code,BSE_Code,Total_Volume,Total_Delivery,Price,PrevClose,Total_Traded_Value,NSE_Volume,NSE_Delivery,BSE_Volume,BSE_Delivery,Segment
230420,,HDFC,,2501893,"      1,841,176","    2,743.00","    2,744.80","         50,503.46",2501893.0,1841176.0,0.0,0.0,EQ
230420,,LIQUIDBEES,,2006972,"      1,889,075",      999.99,"    1,000.00","         18,890.56",2006972.0,1889075.0,0.0,0.0,EQ
230420,Varun Beverages Ltd.,VBL,540180,1539316,"        883,420","    1,381.75","    1,440.05","         12,206.66",1468724.0,845353.0,70592.0,38067.0,EQ
230420,Sona BLW Precision Forgings Lt,SONACOMS,543300,3676617,"      2,262,975",      477.65,      464.75,"         10,809.10",3508797.0,2167175.0,167820.0,95800.0,EQ
230420,Bajaj Electricals Ltd.,BAJAJELEC,500031,1015068,"        947,393","    1,080.95","    1,076.50","         10,240.84",458010.0,397073.0,557058.0,550320.0,EQ
230420,Adani Power Ltd.,ADANIPOWER,533096,13202822,"      5,180,331",      195.80,      187.30,"         10,143.09",11055623.0,4029829.0,2147199.0,1150502.0,EQ
230420,One97 Communications Ltd.,PAYTM,543396,6194023,"      1,511,017",      656.85,      644.25,"          9,925.12",5832297.0,1411833.0,361726.0,99184.0,EQ
230420,Aavas Financiers Ltd.,AAVAS,541988,604811,"        533,430","    1,668.10","    1,759.70","          8,898.15",601144.0,531384.0,3667.0,2046.0,EQ
230420,Tata Motors Ltd. - DVR Ordinar,TATAMTRDVR,570001,6379384,"      3,503,919",      247.70,      241.30,"          8,679.21",5970295.0,3359922.0,409089.0,143997.0,EQ
230420,Lemon Tree Hotels Ltd.,LEMONTREE,541233,28810127,"      8,427,405",       86.75,       82.95,"          7,310.77",25874408.0,7357859.0,2935719.0,1069546.0,EQ
230420,PDS Ltd.,PDSL,538730,2382037,"      1,871,781",      348.45,      349.35,"          6,522.22",2066030.0,1620304.0,316007.0,251477.0,EQ
230420,Supreme Industries Ltd.,SUPREMEIND,509930,273281,"        235,696","    2,633.95","    2,598.70","          6,208.11",271781.0,235113.0,1500.0,583.0,EQ
230420,Equitas Small Finance Bank Ltd,EQUITASBNK,543243,12092621,"      8,658,722",       69.60,       69.70,"          6,026.47",6911890.0,3676935.0,5180731.0,4981787.0,EQ
230420,Rail Vikas Nigam Ltd.,RVNL,542649,29716741,"      7,660,852",       77.10,       74.45,"          5,906.52",27529013.0,7201130.0,2187728.0,459722.0,EQ
230420,,TWL,,7867615,"      1,755,019",      331.35,      300.35,"          5,815.26",7867615.0,1755019.0,0.0,0.0,EQ
230420,Poonawalla Fincorp Ltd.,POONAWALLA,524000,4074206,"      1,861,810",      312.20,      311.10,"          5,812.57",3893157.0,1776054.0,181049.0,85756.0,EQ
230420,Mastek Ltd.,MASTEK,523704,5407709,"        291,277","    1,786.20","    1,587.25","          5,202.79",5256701.0,274985.0,151008.0,16292.0,EQ
230420,Gland Pharma Ltd.,GLAND,543245,2943427,"        356,361","    1,364.45","    1,416.95","          4,862.37",2818412.0,334072.0,125015.0,22289.0,EQ
230420,ZF Commercial Vehicle Control ,ZFCVINDIA,533023,52011,"         46,254","   10,054.00","   10,248.75","          4,650.38",51615.0,46066.0,396.0,188.0,EQ
230420,Schaeffler India Ltd.,SCHAEFFLER,505790,263372,"        157,505","    2,775.85","    2,855.00","          4,372.10",257776.0,155102.0,5596.0,2403.0,EQ
230420,NMDC Steel Ltd.,NSLNISP,543768,26428005,"     11,833,278",       36.80,       33.60,"          4,354.65",23003085.0,10278796.0,3424920.0,1554482.0,EQ
230420,NCC Ltd.,NCC,500294,8168746,"      3,752,664",      113.35,      109.40,"          4,253.64",7507873.0,3349650.0,660873.0,403014.0,EQ
230420,Adani Green Energy Ltd.,ADANIGREEN,541450,1247941,"        420,524",      933.05,      935.80,"          3,923.70",1181812.0,398419.0,66129.0,22105.0,EQ
230420,Zomato Ltd.,ZOMATO,543320,24277287,"      6,982,377",       54.20,       54.15,"          3,784.45",23096046.0,6635819.0,1181241.0,346558.0,EQ
