Company Name,Total_Delivery,Price,PrevClose,Total_Traded_Value,NSE_Code,BSE_Code,Segment
Zomato Ltd.,58033257,105.4,100.75,61167.052878,ZOMATO,543320,EQ
,5897577,1000.0,1000.0,58975.77,LIQUIDBEES,,EQ
Suzlon Energy Ltd.,133169312,29.5,28.1,39284.94704,SUZLON,532667,EQ
JIO Financial Services,10331277,225.4,224.65,23286.698358,JIOFIN,543940,EQ
Union Bank Of India,18805809,105.5,108.45,19840.128495,UNIONBANK,532477,EQ
One97 Communications Ltd.,1633994,895.1,863.1,14625.880294,PAYTM,543396,EQ
Varun Beverages Ltd.,1504526,921.1,920.45,13858.188986000001,VBL,540180,EQ
JSW Infrastrucutre,7726977,163.8,164.95,12656.788326000002,JSWINFRA,543994,EQ
Infibeam Avenues Ltd.,63505794,19.7,17.4,12510.641418,INFIBEAM,539807,EQ
NHPC Ltd.,22850696,53.05,53.25,12122.294227999999,NHPC,533098,EQ
Utkarsh Small Finance Bank Ltd,20216113,59.55,51.35,12038.695291499998,UTKARSHBNK,543942,EQ
Angel One Ltd.,596245,1989.2,1858.5,11860.50554,ANGELONE,543235,EQ
Sundaram Finance Ltd.,346425,3166.5,3066.1,10969.547625,SUNDARMFIN,590071,EQ
Avenue Supermarts Ltd.,272172,3861.5,3872.95,10509.92178,DMART,540376,EQ
Shipping Corporation Of India ,6500475,150.15,140.3,9760.4632125,SCI,523598,EQ
KEI Industries Ltd.,330413,2698.0,2655.25,8914.54274,KEI,517569,EQ
SJVN Ltd.,12061436,72.7,70.1,8768.663972,SJVN,533206,EQ
Linde India Ltd.,144200,5968.3,5971.2,8606.2886,LINDEINDIA,523457,EQ
Fortis Healthcare Ltd.,2360001,328.1,336.3,7743.163281,FORTIS,532843,EQ
APL Apollo Tubes Ltd.,477208,1616.85,1602.75,7715.737547999999,APLAPOLLO,533758,EQ
Indian Overseas Bank,16382263,46.95,47.4,7691.4724785,IOB,532388,EQ
Poonawalla Fincorp Ltd.,1959961,378.2,376.85,7412.572501999999,POONAWALLA,524000,EQ
Indian Railway Finance Corpora,9752818,74.35,75.05,7251.220182999999,IRFC,543257,EQ
Goodluck India Ltd.,946243,737.05,626.85,6974.284031499999,GOODLUCK,530655,EQ
Edelweiss Financial Services L,9356595,73.9,65.95,6914.523705,EDELWEISS,532922,EQ
,673148,999.99,999.99,6731.4126852,LIQUIDETF,,EQ
Ujjivan Small Finance Bank Ltd,11750055,56.9,57.5,6685.781295,UJJIVANSFB,542904,EQ
Prestige Estates Projects Ltd.,990585,671.3,626.05,6649.797105,PRESTIGE,533274,EQ
Tata Motors Ltd. - DVR Ordinar,1591608,413.75,413.25,6585.2781,TATAMTRDVR,570001,EQ
Yes Bank Ltd.,38085798,17.15,17.2,6531.714356999999,YESBANK,532648,EQ
Bank Of Maharashtra,12573270,48.8,48.85,6135.75576,MAHABANK,532525,EQ
Rail Vikas Nigam Ltd.,3522118,170.2,171.15,5994.6448359999995,RVNL,542649,EQ
RR Kabel,402951,1483.95,1402.35,5979.5913645,RRKABEL,543981,EQ
Cochin Shipyard Ltd.,555894,1072.35,1041.3,5961.129309,COCHINSHIP,540678,EQ
KPIT Technologies Ltd.,491159,1157.3,1139.35,5684.183106999999,KPITTECH,542651,EQ
FSN E-Commerce Ventures Ltd.,3835070,147.0,147.6,5637.5529,NYKAA,543384,EQ
Syrma SGS Technology Ltd.,844597,638.35,598.45,5391.484949500001,SYRMA,543573,EQ
BSE Ltd.,400297,1326.1,1280.3,5308.338517,BSE,,EQ
Venus Pipes & Tubes Ltd.,431337,1212.0,1244.3,5227.80444,VENUSPIPES,543528,EQ
Apollo Micro Systems Ltd.,7534510,69.25,65.1,5217.648175,APOLLO,540879,EQ
PB Fintech Ltd.,678126,767.0,758.7,5201.22642,POLICYBZR,543390,EQ
Godrej Industries Ltd.,861973,601.05,583.2,5180.8887165,GODREJIND,500164,EQ
Gujarat Mineral Development Co,1502634,327.05,324.6,4914.364497,GMDCLTD,532181,EQ
Jai Corp Ltd.,2094360,234.35,212.3,4908.13266,JAICORPLTD,512237,EQ
Lemon Tree Hotels Ltd.,4137513,117.9,116.85,4878.127827,LEMONTREE,541233,EQ
Anant Raj Ltd.,2007935,235.6,218.8,4730.69486,ANANTRAJ,515055,EQ
Central Bank Of India,9161179,50.1,50.8,4589.750679000001,CENTRALBK,532885,EQ
Housing & Urban Development Co,5020797,90.25,89.15,4531.2692925,HUDCO,540530,EQ
eClerx Services Ltd.,221898,2022.25,1856.85,4487.332305,ECLERX,532927,EQ
Glenmark Life Sciences Ltd.,709405,618.45,617.7,4387.3152225,GLS,543322,EQ
Suzlon Energy Ltd.,133169312,29.5,28.1,39284.94704,SUZLON,532667,EQ
Infibeam Avenues Ltd.,63505794,19.7,17.4,12510.641418,INFIBEAM,539807,EQ
Zomato Ltd.,58033257,105.4,100.75,61167.052878,ZOMATO,543320,EQ
Jaiprakash Power Ventures Ltd.,44012958,9.8,9.55,4313.269884,JPPOWER,532627,EQ
Yes Bank Ltd.,38085798,17.15,17.2,6531.714356999999,YESBANK,532648,EQ
RattanIndia Power Ltd.,26227358,6.8,6.5,1783.460344,RTNPOWER,533122,EQ
NHPC Ltd.,22850696,53.05,53.25,12122.294227999999,NHPC,533098,EQ
Utkarsh Small Finance Bank Ltd,20216113,59.55,51.35,12038.695291499998,UTKARSHBNK,543942,EQ
Union Bank Of India,18805809,105.5,108.45,19840.128495,UNIONBANK,532477,EQ
Zee Media Corporation Ltd.,16472333,13.65,12.9,2248.4734545,ZEEMEDIA,532794,EQ
Indian Overseas Bank,16382263,46.95,47.4,7691.4724785,IOB,532388,EQ
The South Indian Bank Ltd.,14433892,26.45,26.45,3817.7644339999997,SOUTHBANK,532218,EQ
Bank Of Maharashtra,12573270,48.8,48.85,6135.75576,MAHABANK,532525,EQ
SJVN Ltd.,12061436,72.7,70.1,8768.663972,SJVN,533206,EQ
Ujjivan Small Finance Bank Ltd,11750055,56.9,57.5,6685.781295,UJJIVANSFB,542904,EQ
Jaiprakash Associates Ltd.,11653540,11.25,11.35,1311.02325,JPASSOCIAT,532532,EQ
Reliance Power Ltd.,11504567,18.9,18.8,2174.363163,RPOWER,532939,EQ
IFCI Ltd.,10555407,23.25,23.75,2454.1321275,IFCI,500106,EQ
JIO Financial Services,10331277,225.4,224.65,23286.698358,JIOFIN,543940,EQ
GVK Power & Infrastructure Ltd,9807891,12.45,13.1,1221.0824295,GVKPIL,532708,BE
Indian Railway Finance Corpora,9752818,74.35,75.05,7251.220182999999,IRFC,543257,EQ
Edelweiss Financial Services L,9356595,73.9,65.95,6914.523705,EDELWEISS,532922,EQ
Central Bank Of India,9161179,50.1,50.8,4589.750679000001,CENTRALBK,532885,EQ
MSP Steel & Power Ltd.,8933842,19.15,18.8,1710.8307429999998,MSPL,532650,BE
Bajaj Hindusthan Sugar Ltd.,8715516,25.4,25.95,2213.741064,BAJAJHIND,500032,EQ
Hindustan Construction Company,8651024,27.8,27.15,2404.984672,HCC,500185,EQ
Brightcom Group Ltd.,8285140,18.75,19.0,1553.46375,BCG,532368,EQ
UCO Bank,7804218,43.7,44.2,3410.443266,UCOBANK,532505,EQ
JSW Infrastrucutre,7726977,163.8,164.95,12656.788326000002,JSWINFRA,543994,EQ
Apollo Micro Systems Ltd.,7534510,69.25,65.1,5217.648175,APOLLO,540879,EQ
,6867811,52.15,52.24,3581.5634364999996,CPSEETF,,EQ
TV18 Broadcast Ltd.,6549153,46.75,45.2,3061.7290275,TV18BRDCST,532800,EQ
Shipping Corporation Of India ,6500475,150.15,140.3,9760.4632125,SCI,523598,EQ
Patel Engineering Ltd.,6428170,52.55,50.05,3378.003335,PATELENG,531120,EQ
Easy Trip Planners Ltd.,6126534,41.7,41.6,2554.764678,EASEMYTRIP,543272,EQ
,5897577,1000.0,1000.0,58975.77,LIQUIDBEES,,EQ
Vascon Engineers Ltd.,5822598,69.9,65.95,4069.9960020000003,VASCONEQ,533156,EQ
Hathway Cable & Datacom Ltd.,5692084,21.05,20.9,1198.183682,HATHWAY,533162,EQ
,5218623,48.25,48.36,2517.9855975,GOLDBEES,,EQ
IRB Infrastructure Developers ,5126924,31.0,31.05,1589.34644,IRB,532947,EQ
Housing & Urban Development Co,5020797,90.25,89.15,4531.2692925,HUDCO,540530,EQ
Electrosteel Castings Ltd.,4689905,74.3,74.0,3484.599415,ELECTCAST,500128,EQ
Lemon Tree Hotels Ltd.,4137513,117.9,116.85,4878.127827,LEMONTREE,541233,EQ
Network 18 Media & Investments,4056439,72.85,68.05,2955.1158115,NETWORK18,532798,EQ
,3973332,74.79,74.54,2971.6550028,ICICIB22,,EQ
FSN E-Commerce Ventures Ltd.,3835070,147.0,147.6,5637.5529,NYKAA,543384,EQ
NMDC Steel Ltd.,3806071,50.9,50.0,1937.290139,NSLNISP,543768,EQ
NewJaisa Tech,3702000,70.8,47.0,2621.016,NEWJAISA,,ST
Bank Of India,3640767,109.9,110.0,4001.202933,BANKINDIA,532149,EQ
Rail Vikas Nigam Ltd.,3522118,170.2,171.15,5994.6448359999995,RVNL,542649,EQ
