Company Name,Total_Delivery,Price,PrevClose,Total_Traded_Value,NSE_Code,BSE_Code,Segment
JSW Infrastrucutre,74668462,157.3,119.0,117453.490726,JSWINFRA,543994,EQ
Zomato Ltd.,38831042,105.3,101.5,40889.087225999996,ZOMATO,543320,EQ
Suzlon Energy Ltd.,114489368,26.95,25.8,30854.884675999998,SUZLON,532667,EQ
BLS International Services Ltd,10526551,249.55,250.1,26269.0080205,BLS,540073,EQ
JIO Financial Services,10141066,231.4,231.2,23466.426724,JIOFIN,543940,EQ
Union Bank Of India,20050936,112.1,106.3,22477.099255999998,UNIONBANK,532477,EQ
,1860443,1000.0,1000.02,18604.43,LIQUIDBEES,,EQ
Rail Vikas Nigam Ltd.,8332990,172.5,169.45,14374.40775,RVNL,542649,EQ
Varun Beverages Ltd.,1481067,928.3,945.7,13748.744960999999,VBL,540180,EQ
JSW Energy Ltd.,2826934,442.6,437.4,12512.009884000001,JSWENERGY,533148,EQ
Gujarat Mineral Development Co,3779282,329.45,317.15,12450.844549,GMDCLTD,532181,EQ
Indian Railway Finance Corpora,16130356,76.6,76.55,12355.852696,IRFC,543257,EQ
Ujjivan Small Finance Bank Ltd,20338094,59.0,54.1,11999.47546,UJJIVANSFB,542904,EQ
PCBL Ltd.,6460818,180.05,168.75,11632.702809,PCBL,506590,EQ
Max Healthcare Institute Ltd.,1791287,592.2,567.4,10608.001614,MAXHEALTH,543220,EQ
Bank Of Maharashtra,19769074,49.5,47.65,9785.69163,MAHABANK,532525,EQ
Bank Of India,8635389,112.8,109.4,9740.718792,BANKINDIA,532149,EQ
RR Kabel,551634,1409.15,1399.95,7773.350511000001,RRKABEL,543981,EQ
,11222578,67.73,70.56,7601.0520794,SILVERBEES,,EQ
Jyothy Labs Ltd.,2041595,368.65,360.5,7526.3399675,JYOTHYLAB,532926,EQ
Gujarat Fluorochemicals Ltd.,251353,2939.3,3049.95,7388.018729000001,FLUOROCHEM,542812,EQ
CCL Products (India) Ltd.,1063150,660.8,645.7,7025.2952,CCL,519600,EQ
,3160892,215.5,215.0,6811.72226,MVGJL,,EQ
Yes Bank Ltd.,39225540,17.2,17.25,6746.79288,YESBANK,532648,EQ
Indian Overseas Bank,13934190,48.4,46.75,6744.14796,IOB,532388,EQ
SJVN Ltd.,9122927,72.3,73.15,6595.876221,SJVN,533206,EQ
Equitas Small Finance Bank Ltd,6939664,93.45,89.65,6485.116008000001,EQUITASBNK,543243,EQ
,2946782,215.57,216.75,6352.3779574,NIFTYBEES,,EQ
One97 Communications Ltd.,716431,876.6,857.7,6280.234146000001,PAYTM,543396,EQ
Easy Trip Planners Ltd.,14664009,41.95,40.55,6151.551775500001,EASEMYTRIP,543272,EQ
Adani Power Ltd.,1666987,366.7,377.45,6112.841329,ADANIPOWER,533096,EQ
Tata Elxsi Ltd.,82116,7210.7,7227.15,5921.138411999999,TATAELXSI,500408,EQ
Ujjivan Financial Services Ltd,1014118,580.7,559.0,5888.983226,UJJIVAN,539874,EQ
Supreme Industries Ltd.,144686,4015.6,4121.5,5810.011016,SUPREMEIND,509930,EQ
Central Bank Of India,11043836,52.5,51.3,5798.0139,CENTRALBK,532885,EQ
Jindal Stainless Ltd.,1158064,495.55,475.85,5738.786152000001,JSL,532508,EQ
KEI Industries Ltd.,207580,2700.6,2653.2,5605.90548,KEI,517569,EQ
Himadri Speciality Chemical Lt,2168841,253.8,243.4,5504.5184580000005,HSCL,500184,EQ
PNB Housing Finance Ltd.,737162,742.3,694.1,5471.953526,PNBHOUSING,540173,EQ
,545352,999.99,1000.0,5453.4654648000005,LIQUIDETF,,EQ
,2668480,204.0,205.1,5443.6992,SETFNIF50,,EQ
Housing & Urban Development Co,5930268,90.35,91.8,5357.997138,HUDCO,540530,EQ
NCC Ltd.,3266081,160.6,155.05,5245.326086,NCC,500294,EQ
