Company Name,Total_Delivery,Price,PrevClose,Total_Traded_Value,NSE_Code,BSE_Code,Segment
JIO Financial Services,24068570,227.65,229.65,54792.099605,JIOFIN,543940,EQ
Adani Power Ltd.,13381312,382.45,368.4,51176.827743999995,ADANIPOWER,533096,EQ
Adani Green Energy Ltd.,4517892,1023.45,1008.95,46238.36567400001,ADANIGREEN,541450,EQ
SJVN Ltd.,48395890,71.05,81.75,34385.279845,SJVN,533206,EQ
Electronics Mart India Ltd.,20468971,150.4,143.65,30785.332384,EMIL,543626,BE
Union Bank Of India,22699601,96.4,99.6,21882.415364,UNIONBANK,532477,EQ
EMS Limited,7525832,279.9,211.0,21064.803767999998,EMSLIMITED,,EQ
Suzlon Energy Ltd.,81331496,25.5,25.85,20739.53148,SUZLON,532667,EQ
,2073745,1000.0,999.99,20737.45,LIQUIDBEES,,EQ
Zomato Ltd.,19279474,99.15,100.0,19115.598471,ZOMATO,543320,EQ
Indian Railway Finance Corpora,19643149,74.45,77.2,14624.324430499999,IRFC,543257,EQ
Indian Overseas Bank,30420712,42.95,43.85,13065.695804,IOB,532388,EQ
NHPC Ltd.,24871888,52.35,55.5,13020.433368,NHPC,533098,EQ
Yes Bank Ltd.,72060741,17.7,18.0,12754.751157,YESBANK,532648,EQ
Honeywell Automation India Ltd,27539,40201.7,40630.95,11071.146163,HONAUT,517174,EQ
Bank Of Maharashtra,22803135,44.85,46.3,10227.2060475,MAHABANK,532525,EQ
Bank Of India,9399261,107.3,106.1,10085.407052999999,BANKINDIA,532149,EQ
Rail Vikas Nigam Ltd.,5983831,158.8,163.45,9502.323628,RVNL,542649,EQ
UCO Bank,22633481,41.6,43.85,9415.528096,UCOBANK,532505,EQ
Central Bank Of India,19760513,46.9,48.95,9267.680596999999,CENTRALBK,532885,EQ
RR Kabel,752246,1177.5,1198.05,8857.69665,RRKABEL,543981,EQ
Jaiprakash Power Ventures Ltd.,84223126,10.45,10.15,8801.316667,JPPOWER,532627,EQ
Suyog Telematics Ltd.,1436760,599.25,624.7,8609.7843,,537259,X 
BSE Ltd.,722133,1175.65,1201.5,8489.7566145,BSE,,EQ
The South Indian Bank Ltd.,31313575,25.7,25.8,8047.588775,SOUTHBANK,532218,EQ
KPIT Technologies Ltd.,723251,1077.6,1128.8,7793.752775999999,KPITTECH,542651,EQ
Cholamandalam Financial Holdin,638423,1203.5,1166.65,7683.420805,CHOLAHLDNG,504973,EQ
Varun Beverages Ltd.,805711,914.5,904.65,7368.227095,VBL,540180,EQ
Mankind Pharma Ltd.,409993,1739.8,1707.95,7133.058214,MANKIND,543904,EQ
Tata Motors Ltd. - DVR Ordinar,1663212,421.35,430.6,7007.943762000001,TATAMTRDVR,570001,EQ
Tube Investments of India Ltd.,199398,3284.0,3361.5,6548.23032,TIINDIA,540762,EQ
Mazagon Dock Shipbuilders Ltd.,294909,2207.8,2247.65,6511.000902000001,MAZDOCK,543237,EQ
GR Infraprojects Ltd.,514270,1228.6,1245.1,6318.32122,GRINFRA,543317,EQ
,631224,999.99,1000.0,6312.1768776,LIQUID,,EQ
,3033548,205.71,207.45,6240.3115908,SETFNIF50,,EQ
Nava Ltd.,1374946,450.0,412.6,6187.257,NAVA,513023,EQ
Religare Enterprises Ltd.,2163501,264.35,263.55,5719.2148935000005,RELIGARE,532915,EQ
Kaynes Technology India Ltd.,269528,2067.85,2052.45,5573.434748,KAYNES,543664,EQ
FSN E-Commerce Ventures Ltd.,3794364,141.9,145.6,5384.202516,NYKAA,543384,EQ
The Phoenix Mills Ltd.,296341,1811.65,1829.5,5368.6617265,PHOENIXLTD,503100,EQ
,2455682,217.63,219.6,5344.300736599999,NIFTYBEES,,EQ
Indian Bank,1297825,404.9,415.15,5254.893425,INDIANB,532814,EQ
Max Healthcare Institute Ltd.,926674,556.25,554.15,5154.624125,MAXHEALTH,543220,EQ
Sona BLW Precision Forgings Lt,868270,590.95,603.2,5131.041565,SONACOMS,543300,EQ
IDBI Bank Ltd.,7368412,69.35,70.7,5109.993721999999,IDBI,500116,EQ
Cochin Shipyard Ltd.,485494,1038.85,1066.15,5043.554419,COCHINSHIP,540678,EQ
Kalyan Jewellers India Ltd.,2360826,213.1,219.15,5030.920206,KALYANKJIL,543278,EQ
Supreme Industries Ltd.,120261,4076.75,4169.8,4902.7403175,SUPREMEIND,509930,EQ
Hathway Cable & Datacom Ltd.,24618653,19.9,18.5,4899.111947,HATHWAY,533162,EQ
,1071266,454.37,463.62,4867.5113242,KOTAKBKETF,,EQ
Jaiprakash Power Ventures Ltd.,84223126,10.45,10.15,8801.316667,JPPOWER,532627,EQ
Suzlon Energy Ltd.,81331496,25.5,25.85,20739.53148,SUZLON,532667,EQ
Yes Bank Ltd.,72060741,17.7,18.0,12754.751157,YESBANK,532648,EQ
SJVN Ltd.,48395890,71.05,81.75,34385.279845,SJVN,533206,EQ
RattanIndia Power Ltd.,42091509,6.9,7.25,2904.3141210000003,RTNPOWER,533122,EQ
The South Indian Bank Ltd.,31313575,25.7,25.8,8047.588775,SOUTHBANK,532218,EQ
Indian Overseas Bank,30420712,42.95,43.85,13065.695804,IOB,532388,EQ
NHPC Ltd.,24871888,52.35,55.5,13020.433368,NHPC,533098,EQ
Hathway Cable & Datacom Ltd.,24618653,19.9,18.5,4899.111947,HATHWAY,533162,EQ
Reliance Power Ltd.,24399461,19.0,19.05,4635.89759,RPOWER,532939,EQ
JIO Financial Services,24068570,227.65,229.65,54792.099605,JIOFIN,543940,EQ
Bank Of Maharashtra,22803135,44.85,46.3,10227.2060475,MAHABANK,532525,EQ
Union Bank Of India,22699601,96.4,99.6,21882.415364,UNIONBANK,532477,EQ
UCO Bank,22633481,41.6,43.85,9415.528096,UCOBANK,532505,EQ
IFCI Ltd.,22109308,20.25,21.1,4477.13487,IFCI,500106,EQ
Electronics Mart India Ltd.,20468971,150.4,143.65,30785.332384,EMIL,543626,BE
Central Bank Of India,19760513,46.9,48.95,9267.680596999999,CENTRALBK,532885,EQ
Indian Railway Finance Corpora,19643149,74.45,77.2,14624.324430499999,IRFC,543257,EQ
Zomato Ltd.,19279474,99.15,100.0,19115.598471,ZOMATO,543320,EQ
Infibeam Avenues Ltd.,16576245,17.6,17.7,2917.41912,INFIBEAM,539807,EQ
IRB Infrastructure Developers ,13807353,29.5,30.4,4073.169135,IRB,532947,EQ
Adani Power Ltd.,13381312,382.45,368.4,51176.827743999995,ADANIPOWER,533096,EQ
Brightcom Group Ltd.,10427387,20.2,19.25,2106.332174,BCG,532368,EQ
Bank Of India,9399261,107.3,106.1,10085.407052999999,BANKINDIA,532149,EQ
Hindustan Construction Company,9180851,24.5,24.65,2249.308495,HCC,500185,EQ
,8979230,45.03,45.87,4043.3472690000003,ICICIBANKN,,EQ
Bajaj Hindusthan Sugar Ltd.,8509165,25.75,26.7,2191.1099875,BAJAJHIND,500032,EQ
EMS Limited,7525832,279.9,211.0,21064.803767999998,EMSLIMITED,,EQ
GMR Power and Urban Infra Ltd.,7490489,41.75,43.95,3127.2791575,GMRP&UI,543490,EQ
IDBI Bank Ltd.,7368412,69.35,70.7,5109.993721999999,IDBI,500116,EQ
Easy Trip Planners Ltd.,7307009,43.05,43.55,3145.6673745,EASEMYTRIP,543272,EQ
NBCC (India) Ltd.,6632874,57.2,59.25,3794.003928,NBCC,534309,EQ
Rail Vikas Nigam Ltd.,5983831,158.8,163.45,9502.323628,RVNL,542649,EQ
Dish TV India Ltd.,5797267,18.7,19.0,1084.088929,DISHTV,532839,EQ
Den Networks Ltd.,5476166,51.75,51.15,2833.915905,DEN,533137,EQ
Punjab & Sind Bank,5286735,44.75,47.55,2365.8139125,PSB,533295,EQ
Shree Renuka Sugars Ltd.,5169720,53.65,55.1,2773.55478,RENUKA,532670,EQ
TV18 Broadcast Ltd.,4903422,45.9,45.9,2250.670698,TV18BRDCST,532800,EQ
Adani Green Energy Ltd.,4517892,1023.45,1008.95,46238.36567400001,ADANIGREEN,541450,EQ
Trident Ltd.,4221948,37.95,38.15,1602.2292660000003,TRIDENT,521064,EQ
Praxis Home Retail Ltd.,4089425,27.0,26.5,1104.14475,PRAXIS,540901,BE
HFCL Ltd.,4085517,73.8,73.9,3015.1115459999996,HFCL,500183,EQ
JM Financial Ltd.,3980340,85.65,84.45,3409.16121,JMFINANCIL,523405,EQ
