Company Name,Total_Delivery,Price,PrevClose,Total_Traded_Value,NSE_Code,BSE_Code,Segment
ICL Organic Dairy Products Ltd,2000,34.64,36.46,0.6928,,542935,M 
Chandra Bhagat Pharma Ltd.,14000,116.0,119.0,16.24,,542934,M 
Janus Corporation Ltd.,308000,4.71,4.5,14.5068,,542924,M 
Goblin India Ltd.,2000,52.45,47.0,1.049,,542850,M 
City Pulse Multiplex Ltd.,2000,89.0,88.0,1.78,,542727,M 
Cian Healthcare Ltd.,2000,23.99,23.75,0.4798,,542678,M 
Evans Electric Ltd.,1000,142.05,147.9,1.4205,,542668,M 
VR Films & Studios Ltd.,22000,46.32,48.4,10.1904,,542654,M 
Northern Spirits Ltd.,1000,358.35,348.3,3.5835,,542628,M 
Jonjua Overseas Ltd.,3460,12.23,12.8,0.42315800000000003,,542446,M 
Diksha Greens Ltd.,16000,3.28,3.24,0.5248,,542155,M 
Roni Households Ltd.,1800,41.0,39.92,0.738,,542145,M 
Sun Retail Ltd.,96000,0.68,0.68,0.6528,,542025,M 
Innovative Ideals And Services,27000,16.9,16.1,4.563,,541983,M 
Ganesh Films India Ltd.,6400,20.55,21.53,1.3152,,541703,M 
WAA Solar Ltd.,6400,82.05,85.5,5.2512,,541445,M 
Affordable Robotic & Automatio,5200,674.65,674.25,35.0818,,541402,M 
Innovators Facade Systems Ltd.,19200,229.1,220.25,43.9872,,541353,M 
Milestone Furniture Ltd.,6000,5.05,5.2,0.303,,541337,M 
Taylormade Renewables Ltd.,28800,533.9,561.95,153.7632,,541228,M 
Benara Bearings And Pistons Lt,14000,16.65,16.37,2.3309999999999995,,541178,M 
Inflame Appliances Ltd.,14750,665.9,623.45,98.22025,,541083,M 
Gujarat Hy-Spin Ltd.,20000,11.25,10.9,2.25,,540938,M 
Chothani Foods Ltd.,190000,26.95,24.78,51.205,,540681,M 
Yug Decor Ltd.,8000,91.3,95.0,7.304,,540550,M 
Prime Fresh Ltd.,10500,255.95,240.1,26.87475,,540404,M 
RMC Switchgears Ltd.,12500,754.0,733.6,94.25,,540358,M 
Aditya Consumer Marketing Ltd.,12000,83.95,80.0,10.074,,540146,M 
DRA Consultants Ltd.,7500,27.8,28.6,2.085,,540144,M 
Shiva Granito Export Ltd.,60000,5.55,5.05,3.33,,540072,M 
Titaanium Ten Enterprise Ltd.,8000,48.0,47.0,3.84,,539985,M 
Ganga Pharmaceuticals Ltd.,8000,14.99,14.28,1.1992,,539680,M 
Waaree Technologies Ltd.,16100,361.0,357.2,58.121,,539337,M 
Growington Ventures India Ltd.,9300,203.8,204.1,18.9534,,539222,M 
Athena Constructions Ltd.,2500,20.49,19.53,0.5122499999999999,,539099,M 
Filtra Consultants and Enginee,3000,42.25,42.99,1.2675,,539098,M 
SVP Housing Ltd.,75000,62.69,62.05,47.0175,,539041,M 
Raghuvansh Agrofarms Ltd.,30625,201.3,201.05,61.648125,,538921,M 
Jet Infraventure Ltd.,8000,9.92,9.45,0.7936,,538794,M 
Tarini International Ltd.,9000,6.52,6.59,0.5867999999999999,,538496,M 
GCM Capital Advisors Ltd.,10000,6.9,6.38,0.69,,538319,M 
Unishire Urban Infra Ltd.,10000,1.77,1.65,0.177,,537582,M 
Polymac Thermoformers Ltd.,8800,32.21,32.18,2.83448,,537573,M 
Stellar Capital Services Ltd.,6000,4.44,4.25,0.2664,,536738,M 
SRG Securities Finance Ltd.,3000,25.71,24.49,0.7713,,536710,M 
GCM Commodity & Derivatives Lt,6000,4.4,4.62,0.264,,535917,M 
Money Masters Leasing & Financ,30000,61.44,61.0,18.432,,535910,M 
Asarfi Hospital Ltd,12000,118.3,114.5,14.196,,543943,M 
Innovatus Entertainment Networ,9000,35.2,35.89,3.168,,543951,M 
Khazanchi Jewellers Ltd,36000,205.3,206.0,73.908,,543953,M 
Shelter Pharma Limited,60000,43.9,43.68,26.34,,543963,M 
Shoora Designs Limited,9000,54.9,54.0,4.941,,543970,M 
Bondada Engineering Limited,358400,168.95,177.5,605.5167999999999,,543971,M 
Aatmaj Healthcare Ltd.,18000,48.2,46.8,8.676,AATMAJ,,SM
Abhishek Integrations Ltd.,12000,31.5,31.45,3.78,AILIMITED,,SM
Agarwal Float Glass India Ltd.,12000,43.0,44.1,5.16,AGARWALFT,,SM
All E Technologies Ltd.,30400,154.95,150.0,47.1048,ALLETEC,,SM
Ambani Organics Ltd.,2000,138.5,145.0,2.77,AMBANIORG,,SM
Ameya Precision Engineers Ltd.,12000,52.0,52.5,6.24,AMEYA,,SM
ANI Integrated Services Ltd.,19200,67.5,70.85,12.96,AISL,,SM
Anlon Technology Solution Ltd.,21600,281.85,285.0,60.87960000000001,ANLON,,SM
Annapurna Swadisht Ltd.,13000,285.0,279.05,37.05,ANNAPURNA,,SM
Arham Technologies Ltd.,3000,108.0,103.6,3.24,ARHAM,,SM
Arihant Academy Ltd.,6400,125.0,123.0,8.0,ARIHANTACA,,SM
Aristo Bio-Tech and Lifescienc,9600,76.5,74.0,7.344,ARISTO,,SM
ASL Industries Ltd.,4000,20.0,20.0,0.8,ASLIND,,SM
Aurangabad Distillery Ltd.,1000,205.5,198.1,2.055,AURDIS,,SM
Auro Impex & Chemicals Ltd.,11200,67.05,68.2,7.5096,AUROIMPEX,,SM
Baheti Recycling Industries Lt,6000,148.5,147.0,8.91,BAHETI,,SM
Beta Drugs Ltd.,1200,1025.0,1020.0,12.3,BETA,,SM
Bombay Metrics Supply Chain Lt,4000,131.0,134.35,5.24,BMETRICS,,SM
Bright Solar Ltd.,57000,5.5,5.55,3.135,BRIGHT,,SM
Cadsys India Ltd.,2000,203.65,203.65,4.073,CADSYS,,SM
Cell Point (India) Ltd.,27600,51.65,52.7,14.2554,CELLPOINT,,SM
Chaman Metallics Ltd.,24000,65.55,65.45,15.732,CMNL,,SM
CMM Infraprojects Ltd.,3000,4.2,4.4,0.126,CMMIPL,,ST
Cool Caps Industries Ltd.,3250,543.0,542.5,17.6475,COOLCAPS,,SM
Crayons Advertising Ltd.,8000,149.7,150.2,11.976,CRAYONS,,SM
Cyber Media Research & Service,1600,121.0,125.0,1.936,CMRSL,,SM
DE Neers Tools Ltd.,1200,237.0,237.0,2.844,DENEERS,,SM
Destiny Logistics & Infra Ltd.,12000,44.35,42.25,5.322,DESTINY,,SM
Dollex Agrotech Ltd.,12000,45.0,43.95,5.4,DOLLEX,,SM
Drone Destination Ltd.,100000,125.15,122.45,125.15,DRONE,,SM
DU Digital Global Ltd.,42500,53.6,62.4,22.78,DUGLOBAL,,SM
Ducol Organics & Colours Ltd.,30400,160.5,170.15,48.792,DUCOL,,SM
Dynamic Services & Security Lt,54000,162.8,160.15,87.912,DYNAMIC,,SM
Emkay Taps And Cutting Tools L,1200,523.0,528.45,6.276,EMKAYTOOLS,,SM
Essen Speciality Films Ltd.,123600,138.3,139.85,170.9388,ESFL,,SM
Euro Panel Products Ltd.,14000,139.3,142.5,19.502000000000002,EUROBOND,,SM
Felix Industries Ltd.,6000,113.4,113.15,6.804,FELIX,,SM
Fidel Softech Ltd.,9000,110.1,110.0,9.909,FIDEL,,SM
Foce India Ltd.,2800,775.0,839.0,21.7,FOCE,,SM
Frog Cellsat Ltd.,7200,241.9,239.0,17.4168,FROG,,SM
Gayatri Rubbers and Chemicals ,8000,103.75,98.85,8.3,GRCL,,SM
Giriraj Civil Developers Ltd.,1200,1415.0,1347.65,16.98,GIRIRAJ,,SM
Global Pet Industries Ltd.,42000,76.65,76.85,32.193000000000005,GLOBALPET,,SM
Globe International Carriers L,3000,51.25,49.1,1.5375,GICL,,SM
Globesecure Technologies Ltd.,4000,103.0,102.0,4.12,GSTL,,SM
Goldstar Power Ltd.,1035000,11.2,10.7,115.92,GOLDSTAR,,SM
Greenchef Appliances Ltd.,28800,119.3,119.35,34.3584,GREENCHEF,,SM
Homesfy Realty Ltd.,600,428.1,444.0,2.5686,HOMESFY,,SM
Infinium Pharmachem Ltd.,4000,287.25,302.35,11.49,INFINIUM,,SM
Infollion Research Services Lt,16000,180.55,178.0,28.888,INFOLLION,,SM
Innovative Tyres & Tubes Ltd.,45000,8.3,7.95,3.7350000000000008,INNOVATIVE,,SM
Ishan International Ltd.,1600,33.75,33.2,0.54,ISHAN,,SM
Jainam Ferro Alloys (I) Ltd.,3000,138.0,137.0,4.14,JAINAM,,SM
Jalan Transolutions (India) Lt,39000,5.35,5.6,2.0865,JALAN,,SM
Jay Jalaram Technologies Ltd.,2000,319.9,318.9,6.398,KORE,,SM
Jeena Sikho Lifecare Ltd.,16500,1050.0,1035.5,173.25,JSLL,,SM
Jet Knitwears Ltd.,1500,77.7,81.75,1.1655,JETKNIT,,SM
JFL Life Sciences Ltd.,8000,45.25,47.5,3.62,JFLLIFE,,SM
KN Agri Resources Ltd.,9600,137.0,138.0,13.152,KNAGRI,,SM
Kore Digital Ltd.,12000,325.25,329.85,39.03,KDL,,SM
Kotyark Industries Ltd.,42200,630.35,612.05,266.0077,KOTYARK,,SM
Krishca Strapping Solutions Lt,12000,228.9,241.9,27.468,KRISHCA,,SM
Krishna Defence and Allied Ind,11000,293.45,286.3,32.2795,KRISHNADEF,,SM
Le Merite Exports Ltd.,1600,48.55,49.4,0.7768,LEMERITE,,SM
Lead Reclaim And Rubber Produc,30000,44.05,45.1,13.215,LRRPL,,SM
Lloyds Luxuries Ltd.,66000,91.8,87.45,60.588,LLOYDS,,SM
Magson Retail & Distribution L,32000,81.55,80.8,26.096,MAGSON,,SM
Maks Energy Solutions India Lt,24000,89.95,85.7,21.588,MAKS,,SM
Marvel Decor Ltd.,18000,47.2,49.65,8.496,MDL,,SM
MCON Rasayan India Ltd.,6000,135.0,132.1,8.1,MCON,,SM
Mega Flex Plastics Ltd.,12000,45.45,43.3,5.454,MEGAFLEX,,SM
Mohini Health & Hygiene Ltd.,3000,72.9,72.5,2.1870000000000003,MHHL,,SM
MOS Utility Ltd.,6400,92.35,91.75,5.9104,MOS,,SM
Network People Services Techno,2800,1355.0,1347.0,37.94,NPST,,SM
Nidan Laboratories And Healthc,7000,34.65,34.9,2.4255,NIDAN,,SM
Nirman Agri Genetics Ltd.,10800,192.9,183.75,20.8332,NIRMAN,,SM
Omfurn India Ltd.,20000,69.8,73.35,13.96,OMFURN,,SM
Party Cruisers Ltd.,14000,62.3,63.5,8.722,PARTYCRUS,,SM
PE Analytics Ltd.,10800,211.0,215.8,22.788,PROPEQUITY,,SM
Penta Gold Ltd.,237000,8.4,8.0,19.908,PENTAGOLD,,ST
Pentagon Rubber Ltd.,2000,120.0,120.0,2.4,PENTAGON,,SM
Perfect Infraengineers Ltd.,54000,23.5,22.3,12.69,PERFECT,,SM
Phantom Digital Effects Ltd.,24600,464.05,444.95,114.1563,PHANTOMFX,,SM
Precision Metaliks Ltd.,26000,47.55,46.8,12.363,PRECISION,,SM
Prolife Industries Ltd.,500,243.0,243.0,1.215,PROLIFE,,SM
Proventus Agrocom Ltd.,17600,920.0,955.0,161.92,PROV,,SM
Pulz Electronics Ltd.,24000,89.9,90.9,21.576,PULZ,,SM
QMS Medical Allied Services Lt,3000,137.3,138.0,4.119000000000001,QMSMEDI,,SM
Quadpro ITeS Ltd.,60000,5.8,5.3,3.48,QUADPRO,,SM
Quicktouch Technologies Ltd.,30000,238.75,251.3,71.625,QUICKTOUCH,,SM
Rachana Infrastructure Ltd.,1800,101.85,100.2,1.8333,RILINFRA,,SM
RBM Infracon Ltd.,93000,126.8,120.8,117.924,RBMINFRA,,SM
Reliable Data Services Ltd.,12000,61.05,62.55,7.326,RELIABLE,,SM
Remus Pharmaceuticals Ltd.,10100,4575.2,4436.65,462.0952,REMUS,,SM
REX Pipes and Cables Industrie,12000,69.2,71.45,8.304,REXPIPES,,SM
Richa Info Systems Ltd.,1000,64.05,64.05,0.6405,RICHA,,SM
Sahana System Ltd.,7000,251.0,251.1,17.57,SAHANA,,SM
Shera Energy Ltd.,24000,141.5,140.1,33.96,SHERA,,SM
Shree Tirupati Balajee FIBC Lt,1000,263.55,251.0,2.6355,TIRUPATI,,SM
Shubhlaxmi Jewel Art Ltd.,15000,93.85,92.65,14.0775,SHUBHLAXMI,,SM
SKP Bearing Industries Ltd.,24000,201.1,194.8,48.264,SKP,,SM
SMVD Poly Pack Ltd.,20200,10.25,10.65,2.0705,SMVD,,SM
Solex Energy Ltd.,2400,592.0,596.65,14.208,SOLEX,,SM
Sonu Infratech Ltd.,78000,62.5,52.1,48.75,SONUINFRA,,SM
Spectrum Electrical Industries,500,989.0,971.0,4.945,SPECTRUM,,SM
Spectrum Talent Management Ltd,7200,133.7,132.55,9.626399999999999,SPECTSTM,,SM
Srivasavi Adhesive Tapes Ltd.,48000,124.5,131.05,59.76,SRIVASAVI,,SM
Swaraj Suiting Ltd.,48000,96.45,101.1,46.296,SWARAJ,,SM
Swastik Pipes Ltd.,4800,87.3,86.1,4.1904,SWASTIK,,SM
Synoptics Technologies Ltd.,15600,131.3,131.75,20.4828,SYNOPTICS,,SM
Systango Technologies Ltd.,3200,264.25,267.0,8.456,SYSTANGO,,SM
Tapi Fruit Processing Ltd.,1500,175.0,180.5,2.625,TAPIFRUIT,,SM
Tara Chand Infralogistic Solut,18000,103.0,106.0,18.54,TARACHAND,,SM
Thejo Engineering Ltd.,750,1626.45,1625.0,12.198375,THEJO,,SM
Timescan Logistics (India) Ltd,1000,187.15,197.0,1.8715,TIMESCAN,,SM
Transwind Infrastructures Ltd.,12000,10.2,9.75,1.2239999999999998,TRANSWIND,,SM
Tridhya Tech Ltd.,48000,44.05,42.95,21.144,TRIDHYA,,SM
Uma Converter Ltd.,12000,34.9,35.15,4.188,UMA,,SM
Urban Enviro Waste Management ,12000,132.65,126.35,15.918,URBAN,,SM
Vaidya Sane Ayurved Laboratori,12000,310.0,310.0,37.2,MADHAVBAUG,,SM
Varanium Cloud Ltd.,74000,157.3,156.3,116.402,CLOUD,,SM
Vasa Denticity Ltd.,38000,430.0,431.0,163.4,DENTALKART,,SM
Vels Film International Ltd.,2400,126.0,125.6,3.024,VELS,,SM
Vertexplus Technologies Ltd.,1200,217.0,217.0,2.604,VERTEXPLUS,,SM
Viaz Tyres Ltd.,2000,45.0,44.75,0.9,VIAZ,,SM
Vilin Bio Med Ltd.,12000,21.9,22.0,2.628,VILINBIO,,SM
Vital Chemtech Ltd.,9600,100.95,99.35,9.6912,VITAL,,SM
Viviana Power Tech Ltd.,6000,148.0,144.7,8.88,VIVIANA,,SM
V-Marc India Ltd.,171000,108.95,104.6,186.3045,VMARCIND,,SM
Walpar Nutritions Ltd.,2000,87.0,83.0,1.74,WALPAR,,SM
Oriana Power Limited,27600,331.0,338.0,91.356,ORIANA,,SM
Sangani Hospitals Limited,90000,40.0,40.25,36.0,SANGANI,,SM
Service Care Limited,4000,60.0,60.6,2.4,SERVICE,,SM
Shri Techtex Limited,56000,80.15,81.85,44.884,SHRITECH,,SM
Srivari Spices & Foods Ltd,135000,120.0,109.8,162.0,SSFL,,SM
Vinsys IT Services India Ltd,87000,249.9,261.5,217.413,VINSYS,,SM
Yasons Chemex Care Ltd,123000,29.85,31.9,36.7155,YCCL,,SM
Yudiz Solutions Ltd,34400,167.0,168.75,57.448,YUDIZ,,SM
Zeal Global Services Ltd,10800,205.0,201.0,22.14,ZEAL,,SM
Crop Life Science Limited,38000,43.55,44.75,16.549,CLSL,,SM
Sungarner Energies Limited,9600,218.7,206.0,20.9952,SEL,,SM
Sahaj Fashions,152000,29.7,29.25,45.144,SAHAJ,,SM
CPS Shapers,21600,420.5,436.0,90.828,CPS,,SM
Mono Pharmacare,224000,31.3,32.5,70.112,MONOPHARMA,,SM
Basilic Fly Studio,222000,311.8,322.45,692.196,BASILIC,,ST
Pramara Promotions Limited,94000,99.15,101.1,93.201,PRAMARA,,ST
Saroja Pharma Industries Limit,22400,74.4,78.0,16.6656,SAROJA,,ST
Unihealth Consultancy,189000,130.35,133.0,246.3615,UNIHEALTH,,ST
Jiwanram Sheoduttrai,54000,24.5,25.75,13.23,JIWANRAM,,ST
