Date,Company Name,NSE_Code,BSE_Code,Total_Volume,Total_Delivery,Price,PrevClose,Total_Traded_Value,NSE_Volume,NSE_Delivery,BSE_Volume,BSE_Delivery,Segment
231206,Adani Green Energy Ltd.,ADANIGREEN,541450,20665113,5767538,1563.45,1348.5,90172.57286100001,19688066.0,5508452.0,977047.0,259086.0,EQ
231206,Adani Total Gas Ltd.,ATGL,542066,29098704,8510364,1053.3,877.85,89639.664012,25868267.0,7041158.0,3230437.0,1469206.0,EQ
231206,Adani Power Ltd.,ADANIPOWER,533096,53103007,11715232,560.45,538.15,65658.01774400001,46431996.0,9660337.0,6671011.0,2054895.0,EQ
231206,Adani Energy Solutions,ADANIENSOL,539254,31315452,5393094,1164.3,1084.4,62791.793441999995,29839084.0,5034920.0,1476368.0,358174.0,EQ
231206,JIO Financial Services,JIOFIN,543940,48626265,22274049,247.05,242.5,55028.0380545,45262704.0,21273104.0,3363561.0,1000945.0,EQ
231206,JTL Industries Ltd,JTLIND,534600,47712672,22882401,200.25,215.25,45822.0080025,43048967.0,20846628.0,4663705.0,2035773.0,EQ
231206,Swan Energy Ltd.,SWANENERGY,503310,14892219,8160128,439.6,448.35,35871.922688,12277337.0,6212314.0,2614882.0,1947814.0,EQ
231206,Adani Wilmar Ltd.,AWL,543458,26934801,8918246,396.35,380.65,35347.468021,23410807.0,7541023.0,3523994.0,1377223.0,EQ
231206,Zomato Ltd.,ZOMATO,543320,49623405,27108479,118.9,116.75,32231.981531000005,48171753.0,26481369.0,1451652.0,627110.0,EQ
231206,,LIQUIDBEES,,3376749,3204161,1000.0,999.99,32041.61,3376749.0,3204161.0,0.0,0.0,EQ
231206,Life Insurance Corporation of ,LICI,543526,9940536,3884687,746.0,714.05,28979.76502,9601936.0,3751626.0,338600.0,133061.0,EQ
231206,Cochin Shipyard Ltd.,COCHINSHIP,540678,9015499,2220136,1279.95,1181.35,28416.630732,8762197.0,2144315.0,253302.0,75821.0,EQ
