Date,Company Name,NSE_Code,BSE_Code,Total_Volume,Total_Delivery,Price,PrevClose,Total_Traded_Value,NSE_Volume,NSE_Delivery,BSE_Volume,BSE_Delivery,Segment
231204,Computer Age Management Servic,CAMS,543232,10930680,10205021,2893.9,2793.4,295323.102719,1077444.0,437990.0,9853236.0,9767031.0,EQ
231204,360 One Wam Ltd.,360ONE,542772,12439928,10935649,602.55,585.8,65892.7530495,12215412.0,10756945.0,224516.0,178704.0,EQ
231204,Zomato Ltd.,ZOMATO,543320,67719425,43539102,117.4,116.3,51114.905748000005,66057180.0,42948265.0,1662245.0,590837.0,EQ
231204,Life Insurance Corporation of ,LICI,543526,13925001,5280255,719.0,670.9,37965.03345,13408726.0,5083091.0,516275.0,197164.0,EQ
231204,Tata Technologies Limited,TATATECH,544028,15537455,3113045,1192.65,1220.6,37127.7311925,14740755.0,2876032.0,796700.0,237013.0,EQ
231204,JIO Financial Services,JIOFIN,543940,25390961,15950621,230.1,225.5,36702.378920999996,21079668.0,13208658.0,4311293.0,2741963.0,EQ
231204,Union Bank Of India,UNIONBANK,532477,47090388,27899782,114.2,108.8,31861.551044,44134018.0,26476920.0,2956370.0,1422862.0,EQ
231204,Rail Vikas Nigam Ltd.,RVNL,542649,44169711,17136219,172.4,165.0,29542.841556,42370540.0,16483820.0,1799171.0,652399.0,EQ
231204,,LIQUIDBEES,,3052681,2755763,999.99,1000.0,27557.3544237,3052681.0,2755763.0,0.0,0.0,EQ
231204,Adani Green Energy Ltd.,ADANIGREEN,541450,6867933,2435462,1123.75,1026.5,27368.504225,5999345.0,1941054.0,868588.0,494408.0,EQ
231204,Adani Power Ltd.,ADANIPOWER,533096,16188622,5306503,464.7,440.4,24659.319441,15084875.0,4940841.0,1103747.0,365662.0,EQ
231204,Gujarat State Fertilizers & Ch,GSFC,500690,35906153,9610740,215.3,193.7,20691.92322,33489591.0,8593321.0,2416562.0,1017419.0,EQ
231204,Suzlon Energy Ltd.,SUZLON,532667,48464558,48464558,40.1,39.4,19434.287758,40525430.0,40525430.0,7939128.0,7939128.0,BE
231204,CESC Ltd.,CESC,500084,40434527,15715607,108.9,100.5,17114.296023000003,38383051.0,15087794.0,2051476.0,627813.0,EQ
231204,Swan Energy Ltd.,SWANENERGY,503310,8327724,4003692,417.9,415.25,16731.428868,8079317.0,3887052.0,248407.0,116640.0,EQ
231204,Indian Renewable Energy Dev Ag,IREDA,544026,64316904,25506857,64.55,62.75,16464.6761935,59388902.0,23685857.0,4928002.0,1821000.0,EQ
231204,Indian Railway Finance Corpora,IRFC,543257,63624452,20973479,76.4,75.4,16023.737956,54336061.0,17429550.0,9288391.0,3543929.0,EQ
231204,Oil India Ltd.,OIL,533106,13695593,4648912,328.2,309.9,15257.729183999998,13259679.0,4527898.0,435914.0,121014.0,EQ
231204,Cholamandalam Financial Holdin,CHOLAHLDNG,504973,1539116,1421688,1065.7,1028.3,15150.929016000002,982361.0,869101.0,556755.0,552587.0,EQ
231204,APL Apollo Tubes Ltd.,APLAPOLLO,533758,1411266,933816,1618.7,1644.95,15115.679592,1373108.0,911937.0,38158.0,21879.0,EQ
231204,IFCI Ltd.,IFCI,500106,164686954,52465319,28.5,25.1,14952.615915,143398379.0,44622031.0,21288575.0,7843288.0,EQ
231204,Varun Beverages Ltd.,VBL,540180,1975068,1340057,1070.45,1089.05,14344.640156500001,1900286.0,1297781.0,74782.0,42276.0,EQ
231204,Bank Of India,BANKINDIA,532149,24372221,12838957,109.2,107.5,14020.141044000002,22576787.0,12066822.0,1795434.0,772135.0,EQ
231204,Thomas Cook (India) Ltd.,THOMASCOOK,500413,13423313,9030988,154.55,147.2,13957.391954,12910086.0,8761580.0,513227.0,269408.0,EQ
231204,Adani Total Gas Ltd.,ATGL,542066,4069530,1877027,732.25,701.45,13744.5302075,3797072.0,1740200.0,272458.0,136827.0,EQ
231204,NBCC (India) Ltd.,NBCC,534309,54410349,17182945,78.6,74.65,13505.79477,49453119.0,15610474.0,4957230.0,1572471.0,EQ
231204,BSE Ltd.,BSE,,1313588,527987,2511.9,2498.65,13262.505453,1313588.0,527987.0,0.0,0.0,EQ
231204,Adani Energy Solutions,ADANIENSOL,539254,4895271,1417619,903.7,854.7,12811.022903,4277939.0,1141228.0,617332.0,276391.0,EQ
