Company Name,Total_Delivery,Price,PrevClose,Total_Traded_Value,NSE_Code,BSE_Code,Segment
Silicon Rental Solutions Ltd.,4800,171.0,173.45,8.208,,543615,M 
Virtuoso Optoelectronics Ltd.,15000,243.0,241.8,36.45,,543597,M 
EP Biocomposites Ltd.,1000,210.5,212.05,2.105,,543595,M 
Dipna Pharmachem Ltd.,132000,20.1,25.0,26.532,,543594,M 
Rhetan TMT Ltd.,15000,9.7,9.52,1.455,,543590,M 
Naturo Indiabull Ltd.,0,15.0,15.9,0.0,,543579,M 
Olatech Solutions Ltd.,0,161.2,166.15,0.0,,543578,M 
Healthy Life Agritec Ltd.,20000,4.96,5.11,0.992,,543546,M 
Veerkrupa Jewellers Ltd.,283900,2.77,2.68,7.86403,,543545,M 
Jayant Infratech Ltd.,1500,86.6,90.98,1.299,,543544,M 
B-Right Real Estate Ltd.,800,132.0,131.0,1.056,,543543,M 
Sailani Tours N Travels Ltd.,3200,23.61,24.85,0.75552,,543541,M 
Pearl Green Clubs And Resorts ,49200,280.8,234.0,138.1536,,543540,M 
Modi's Navnirman Ltd.,30400,172.0,172.1,52.288,,543539,M 
Goel Food Products Ltd.,1600,169.3,173.0,2.7088,,543538,M 
Scarnose International Ltd.,8000,78.14,85.0,6.2512,,543537,M 
Nanavati Ventures Ltd.,0,45.35,41.25,0.0,,543522,M 
Global Longlife Hospital and R,0,44.99,47.0,0.0,,543520,M 
Shashwat Furnishing Solutions ,0,40.32,33.6,0.0,,543519,M 
Eighty Jewellers Ltd.,6000,47.19,47.75,2.8314,,543518,M 
Dhyaani Tile and Marblez Ltd.,21000,188.5,191.75,39.585,,543516,M 
Sunrise Efficient Marketing Lt,8000,103.1,104.1,8.248,,543515,M 
Achyut Healthcare Ltd.,0,57.65,56.0,0.0,,543499,M 
Bhatia Colour Chem Ltd.,8000,57.35,51.36,4.588,,543497,M 
Ekennis Software Service Ltd.,800,95.0,89.0,0.76,,543475,M 
Maruti Interior Products Ltd.,5000,189.0,189.0,9.45,,543464,M 
Safa Systems & Technologies Lt,60000,10.99,10.93,6.594,,543461,M 
Alkosign Ltd.,3000,128.95,128.0,3.8684999999999996,,543453,M 
Brandbucket Media & Technology,4000,27.5,27.25,1.1,,543439,M 
Clara Industries Ltd.,3320,190.9,182.0,6.33788,,543435,M 
DMR Hydroengineering & Infrast,6000,72.95,76.78,4.377,,543410,M 
Omnipotent Industries Ltd.,20000,8.37,8.09,1.6739999999999997,,543400,M 
Suyog Gurbaxani Funicular Rope,15000,73.2,66.55,10.98,,543391,M 
Promax Power Ltd.,7500,55.9,57.9,4.1925,,543375,M 
Shri Venkatesh Refineries Ltd.,3000,198.05,200.2,5.9415,,543373,M 
Getalong Enterprise Ltd.,0,180.0,165.0,0.0,,543372,M 
SBL Infratech Ltd.,33600,73.5,74.7,24.696,,543366,M 
Markolines Pavement Technologi,394400,137.95,137.15,544.0748,,543364,M 
Prevest Denpro Ltd.,3600,462.65,470.0,16.6554,,543363,M 
PlatinumOne Business Services ,0,200.0,209.4,0.0,,543352,M 
Aashka Hospitals Ltd.,4000,61.75,60.21,2.47,,543346,M 
Gretex Corporate Services Ltd.,1620,220.0,223.5,3.564,,543324,M 
AA Plus Tradelink Ltd.,80000,11.94,12.54,9.552,,543319,M 
Navoday Enterprises Ltd.,12000,9.3,9.05,1.116,,543305,M 
Suumaya Corporation Ltd.,22500,8.0,8.18,1.8,,543274,M 
Knowledge Marine & Engineering,3250,1567.35,1521.3,50.938875,,543273,M 
MRP Agro Ltd.,0,132.15,125.9,0.0,,543262,M 
GM Polyplast Ltd.,5600,189.0,196.55,10.584,,543239,M 
Secmark Consultancy Ltd.,8750,87.5,78.5,7.65625,,543234,M 
ICL Organic Dairy Products Ltd,2000,38.37,40.38,0.7674,,542935,M 
Janus Corporation Ltd.,21000,4.54,4.77,0.9534,,542924,M 
Goblin India Ltd.,0,47.0,47.51,0.0,,542850,M 
City Pulse Multiplex Ltd.,0,88.0,75.7,0.0,,542727,M 
Cian Healthcare Ltd.,20000,24.49,25.75,4.898,,542678,M 
Evans Electric Ltd.,2000,145.3,152.65,2.906,,542668,M 
VR Films & Studios Ltd.,54000,46.25,48.0,24.975,,542654,M 
Northern Spirits Ltd.,6500,366.6,351.95,23.829,,542628,M 
Jonjua Overseas Ltd.,6920,13.33,14.01,0.922436,,542446,M 
Diksha Greens Ltd.,16000,3.36,3.49,0.5376,,542155,M 
Sun Retail Ltd.,624000,0.71,0.68,4.4304,,542025,M 
Innovative Ideals And Services,39000,15.34,14.61,5.9826,,541983,M 
Ganesh Films India Ltd.,35200,22.66,23.85,7.97632,,541703,M 
WAA Solar Ltd.,3200,86.45,84.5,2.7664,,541445,M 
Affordable Robotic & Automatio,11600,674.45,684.15,78.23620000000001,,541402,M 
Innovators Facade Systems Ltd.,17600,209.8,218.05,36.9248,,541353,M 
Taylormade Renewables Ltd.,4000,554.8,555.0,22.192,,541228,M 
Inflame Appliances Ltd.,4250,624.9,618.0,26.55825,,541083,M 
Diggi Multitrade Ltd.,0,24.2,23.5,0.0,,540811,M 
Chothani Foods Ltd.,170000,24.21,22.98,41.157,,540681,M 
Yug Decor Ltd.,14000,97.4,96.0,13.636,,540550,M 
RMC Switchgears Ltd.,13500,767.85,784.25,103.65975,,540358,M 
Tanvi Foods (India) Ltd.,0,103.0,99.0,0.0,,540332,M 
Aditya Consumer Marketing Ltd.,27000,78.0,77.51,21.06,,540146,M 
DRA Consultants Ltd.,0,28.6,28.6,0.0,,540144,M 
Shiva Granito Export Ltd.,60000,6.19,7.73,3.714,,540072,M 
Ganga Pharmaceuticals Ltd.,8000,17.85,16.21,1.428,,539680,M 
Waaree Technologies Ltd.,11200,354.0,345.0,39.648,,539337,M 
Pecos Hotels and Pubs Ltd.,0,96.12,103.99,0.0,,539273,M 
Growington Ventures India Ltd.,21700,199.9,201.8,43.3783,,539222,M 
Athena Constructions Ltd.,0,19.53,18.6,0.0,,539099,M 
Filtra Consultants and Enginee,0,42.99,42.69,0.0,,539098,M 
SVP Housing Ltd.,25000,62.83,66.12,15.7075,,539041,M 
Raghuvansh Agrofarms Ltd.,2500,201.25,201.2,5.03125,,538921,M 
Jet Infraventure Ltd.,0,9.45,9.45,0.0,,538794,M 
Hanman Fit Ltd.,8400,2.18,2.08,0.18312,,538731,M 
Tarini International Ltd.,63000,6.0,5.97,3.78,,538496,M 
GCM Capital Advisors Ltd.,10000,7.05,7.05,0.705,,538319,M 
Polymac Thermoformers Ltd.,16800,31.91,31.95,5.36088,,537573,M 
GCM Commodity & Derivatives Lt,0,4.62,4.85,0.0,,535917,M 
Alacrity Securities Ltd.,16000,14.5,12.9,2.32,,535916,M 
Money Masters Leasing & Financ,5000,58.8,56.0,2.94,,535910,M 
Shantiguru Industries Ltd.,0,10.6,10.45,0.0,,534708,M 
Asarfi Hospital Ltd,56000,117.55,121.7,65.828,,543943,M 
Khazanchi Jewellers Ltd,34000,209.7,199.0,71.298,,543953,M 
Shelter Pharma Limited,72000,45.0,44.45,32.4,,543963,M 
Shoora Designs Limited,9000,55.61,56.27,5.0049,,543970,M 
Bondada Engineering Limited,163200,183.5,185.75,299.472,,543971,M 
Aatmaj Healthcare Ltd.,14000,46.8,48.4,6.552,AATMAJ,,SM
AB Infrabuild Ltd.,8000,30.3,31.15,2.424,ABINFRA,,SM
Agarwal Float Glass India Ltd.,9000,44.1,44.25,3.969,AGARWALFT,,SM
Agni Green Power Ltd.,5000,28.0,28.4,1.4,AGNI,,SM
All E Technologies Ltd.,28800,150.0,154.0,43.2,ALLETEC,,SM
Ameya Precision Engineers Ltd.,16000,52.5,56.4,8.4,AMEYA,,SM
Amiable Logistics (India) Ltd.,3200,84.0,84.0,2.688,AMIABLE,,SM
Anlon Technology Solution Ltd.,15600,285.0,296.0,44.46,ANLON,,SM
Annapurna Swadisht Ltd.,18000,279.05,277.65,50.229,ANNAPURNA,,SM
Arham Technologies Ltd.,9000,103.6,106.75,9.324,ARHAM,,SM
Arihant Academy Ltd.,3200,123.0,123.0,3.936,ARIHANTACA,,SM
Aristo Bio-Tech and Lifescienc,14400,74.0,74.5,10.656,ARISTO,,SM
Aurangabad Distillery Ltd.,1000,198.1,198.0,1.981,AURDIS,,SM
Auro Impex & Chemicals Ltd.,4800,68.2,68.75,3.2736,AUROIMPEX,,SM
Baheti Recycling Industries Lt,4500,147.0,147.85,6.615,BAHETI,,SM
Beta Drugs Ltd.,1200,1020.0,1030.0,12.24,BETA,,SM
BEW Engineering Ltd.,250,1390.0,1394.35,3.475,BEWLTD,,SM
Bombay Metrics Supply Chain Lt,8800,134.35,133.1,11.8228,BMETRICS,,SM
Bright Solar Ltd.,111000,5.55,5.65,6.1605,BRIGHT,,SM
Cadsys India Ltd.,2000,203.65,203.65,4.073,CADSYS,,SM
Cell Point (India) Ltd.,14400,52.7,53.9,7.5888,CELLPOINT,,SM
Chaman Metallics Ltd.,60000,65.45,67.65,39.27,CMNL,,SM
Continental Seeds and Chemical,6666,33.2,32.45,2.213112,CONTI,,SM
Cool Caps Industries Ltd.,8250,542.5,549.0,44.75625,COOLCAPS,,SM
Crayons Advertising Ltd.,10000,150.2,152.2,15.02,CRAYONS,,SM
Cyber Media Research & Service,4000,125.0,121.0,5.0,CMRSL,,SM
DE Neers Tools Ltd.,1200,237.0,240.0,2.844,DENEERS,,SM
Destiny Logistics & Infra Ltd.,12000,42.25,40.25,5.07,DESTINY,,SM
Dhanuka Realty Ltd.,6000,9.15,9.55,0.549,DRL,,SM
DK Enterprises Global Ltd.,3000,88.6,86.3,2.658,DKEGL,,SM
Dollex Agrotech Ltd.,8000,43.95,43.6,3.516,DOLLEX,,SM
Drone Destination Ltd.,44000,122.45,123.0,53.878,DRONE,,SM
DU Digital Global Ltd.,45000,62.4,59.55,28.08,DUGLOBAL,,SM
Dynamic Services & Security Lt,80000,160.15,157.85,128.12,DYNAMIC,,SM
Emkay Taps And Cutting Tools L,15600,528.45,503.55,82.43820000000001,EMKAYTOOLS,,SM
Essen Speciality Films Ltd.,22800,139.85,141.3,31.8858,ESFL,,SM
Euro Panel Products Ltd.,7000,142.5,145.4,9.975,EUROBOND,,SM
Felix Industries Ltd.,4000,113.15,112.35,4.526,FELIX,,SM
Fidel Softech Ltd.,21000,110.0,113.0,23.1,FIDEL,,SM
Foce India Ltd.,3000,839.0,848.0,25.17,FOCE,,SM
Frog Cellsat Ltd.,7600,239.0,237.85,18.164,FROG,,SM
Giriraj Civil Developers Ltd.,600,1347.65,1283.5,8.0859,GIRIRAJ,,SM
Global Pet Industries Ltd.,33000,76.85,76.65,25.3605,GLOBALPET,,SM
Globe International Carriers L,6000,49.1,46.8,2.946,GICL,,SM
Globesecure Technologies Ltd.,2000,102.0,103.35,2.04,GSTL,,SM
Goldstar Power Ltd.,405000,10.7,10.2,43.335,GOLDSTAR,,SM
Greenchef Appliances Ltd.,51200,119.35,123.5,61.1072,GREENCHEF,,SM
Gretex Industries Ltd.,6000,37.35,39.3,2.241,GRETEX,,SM
Homesfy Realty Ltd.,600,444.0,447.0,2.664,HOMESFY,,SM
Infinium Pharmachem Ltd.,20000,302.35,314.45,60.47,INFINIUM,,SM
Infollion Research Services Lt,14400,178.0,180.1,25.632,INFOLLION,,SM
Innovana Thinklabs Ltd.,4400,630.0,610.0,27.72,INNOVANA,,SM
Innovative Tyres & Tubes Ltd.,24000,7.95,7.6,1.908,INNOVATIVE,,SM
Integrated Personnel Services ,2000,127.0,127.0,2.54,IPSL,,SM
Ishan International Ltd.,6400,33.2,34.95,2.1248000000000005,ISHAN,,SM
Jainam Ferro Alloys (I) Ltd.,3000,137.0,136.45,4.11,JAINAM,,SM
Jalan Transolutions (India) Lt,36000,5.6,5.45,2.016,JALAN,,SM
Jay Jalaram Technologies Ltd.,4000,318.9,315.1,12.756,KORE,,SM
Jeena Sikho Lifecare Ltd.,2500,1035.5,1050.0,25.8875,JSLL,,SM
Jet Knitwears Ltd.,7500,81.75,77.9,6.13125,JETKNIT,,SM
Kandarp Digi Smart BPO Ltd.,8000,21.8,21.0,1.744,KANDARP,,SM
KHFM Hospitality and Facility ,6200,54.6,53.55,3.3852,KHFM,,SM
KN Agri Resources Ltd.,6400,138.0,136.5,8.832,KNAGRI,,SM
Kore Digital Ltd.,41600,329.85,326.8,137.2176,KDL,,SM
Kotyark Industries Ltd.,18800,612.05,608.9,115.0654,KOTYARK,,SM
Krishival Foods Ltd.,2500,270.0,265.5,6.75,KRISHIVAL,,SM
Krishna Defence and Allied Ind,19000,286.3,296.55,54.397,KRISHNADEF,,SM
Laxmi Goldorna House Ltd.,8000,77.2,73.8,6.176,LGHL,,SM
Le Merite Exports Ltd.,4800,49.4,52.3,2.3712,LEMERITE,,SM
Lloyds Luxuries Ltd.,15000,87.45,92.05,13.1175,LLOYDS,,SM
Magson Retail & Distribution L,18000,80.8,80.25,14.544,MAGSON,,SM
Mahickra Chemicals Ltd.,7500,82.7,80.3,6.2025,MAHICKRA,,SM
Maks Energy Solutions India Lt,12000,85.7,81.65,10.284,MAKS,,SM
Marvel Decor Ltd.,26000,49.65,52.25,12.909,MDL,,SM
Mega Flex Plastics Ltd.,6000,43.3,44.1,2.598,MEGAFLEX,,SM
Milton Industries Ltd.,4400,24.15,24.15,1.0626,MILTON,,SM
Mohini Health & Hygiene Ltd.,9000,72.5,72.05,6.525,MHHL,,SM
MOS Utility Ltd.,17600,91.75,91.4,16.148,MOS,,SM
Network People Services Techno,400,1347.0,1357.5,5.388,NPST,,SM
Nidan Laboratories And Healthc,24000,34.9,34.5,8.376,NIDAN,,SM
Nirman Agri Genetics Ltd.,24000,183.75,175.0,44.1,NIRMAN,,SM
Omfurn India Ltd.,14000,73.35,77.2,10.268999999999998,OMFURN,,SM
Party Cruisers Ltd.,14000,63.5,63.95,8.89,PARTYCRUS,,SM
PE Analytics Ltd.,3600,215.8,214.4,7.7688,PROPEQUITY,,SM
Penta Gold Ltd.,18000,8.0,8.4,1.44,PENTAGOLD,,ST
Pentagon Rubber Ltd.,8000,120.0,125.0,9.6,PENTAGON,,SM
Perfect Infraengineers Ltd.,24000,22.3,23.1,5.352,PERFECT,,SM
Phantom Digital Effects Ltd.,40800,444.95,467.55,181.5396,PHANTOMFX,,SM
Precision Metaliks Ltd.,90000,46.8,50.5,42.12,PRECISION,,SM
Pritika Engineering Components,4000,70.95,70.95,2.838,PRITIKA,,SM
Prolife Industries Ltd.,3500,243.0,260.0,8.505,PROLIFE,,SM
Proventus Agrocom Ltd.,480,955.0,957.9,4.584,PROV,,SM
Pulz Electronics Ltd.,8000,90.9,87.55,7.272,PULZ,,SM
QMS Medical Allied Services Lt,4000,138.0,139.45,5.52,QMSMEDI,,SM
Quadpro ITeS Ltd.,72000,5.3,5.75,3.816,QUADPRO,,SM
Quality Foils (India) Ltd.,4000,107.0,111.0,4.28,QFIL,,SM
Quicktouch Technologies Ltd.,18000,251.3,239.45,45.234,QUICKTOUCH,,SM
Rachana Infrastructure Ltd.,3000,100.2,101.95,3.006,RILINFRA,,SM
RBM Infracon Ltd.,24000,120.8,115.05,28.992,RBMINFRA,,SM
Reliable Data Services Ltd.,16800,62.55,62.8,10.5084,RELIABLE,,SM
Remus Pharmaceuticals Ltd.,4100,4436.65,4394.0,181.90265,REMUS,,SM
REX Pipes and Cables Industrie,4000,71.45,74.0,2.858,REXPIPES,,SM
Richa Info Systems Ltd.,3000,64.05,67.4,1.9215,RICHA,,SM
Rite Zone Chemcon India Ltd.,1600,65.5,65.5,1.048,RITEZONE,,SM
RM Drip and Sprinklers System ,28000,47.95,46.35,13.426,RMDRIP,,SM
Sabar Flex India Ltd.,40000,25.65,25.0,10.26,SABAR,,SM
Sahana System Ltd.,5000,251.1,251.0,12.555,SAHANA,,SM
Shera Energy Ltd.,18000,140.1,142.45,25.218,SHERA,,SM
Shigan Quantum Technologies Lt,7500,134.8,132.0,10.110000000000001,SHIGAN,,SM
Shree Tirupati Balajee FIBC Lt,1000,251.0,240.0,2.51,TIRUPATI,,SM
Shubhlaxmi Jewel Art Ltd.,12000,92.65,92.25,11.118,SHUBHLAXMI,,SM
Siddhika Coatings Ltd.,1000,198.0,200.0,1.98,SIDDHIKA,,SM
SKP Bearing Industries Ltd.,19000,194.8,192.0,37.012,SKP,,SM
Solex Energy Ltd.,4000,596.65,567.2,23.866,SOLEX,,SM
Sona Hi Sona Jewellers (Gujara,5000,63.1,61.1,3.155,SONAHISONA,,SM
Sonu Infratech Ltd.,30000,52.1,50.9,15.63,SONUINFRA,,SM
Sotac Pharmaceuticals Ltd.,1200,120.0,122.0,1.44,SOTAC,,SM
Spectrum Talent Management Ltd,13600,132.55,133.95,18.0268,SPECTSTM,,SM
Srivasavi Adhesive Tapes Ltd.,24000,131.05,134.5,31.452000000000005,SRIVASAVI,,SM
Surani Steel Tubes Ltd.,24000,323.95,340.6,77.748,SURANI,,SM
Swaraj Suiting Ltd.,16000,101.1,106.4,16.176,SWARAJ,,SM
Swastik Pipes Ltd.,9600,86.1,88.35,8.2656,SWASTIK,,SM
Synoptics Technologies Ltd.,15600,131.75,132.95,20.553,SYNOPTICS,,SM
Systango Technologies Ltd.,3200,267.0,274.85,8.544,SYSTANGO,,SM
Tara Chand Infralogistic Solut,2000,106.0,104.6,2.12,TARACHAND,,SM
Thejo Engineering Ltd.,1050,1625.0,1617.05,17.0625,THEJO,,SM
Timescan Logistics (India) Ltd,3000,197.0,194.0,5.91,TIMESCAN,,SM
Tridhya Tech Ltd.,84000,42.95,44.0,36.078,TRIDHYA,,SM
Uma Converter Ltd.,16000,35.15,35.55,5.624,UMA,,SM
Upsurge Seeds Of Agriculture L,300,381.0,385.0,1.143,USASEEDS,,SM
Urban Enviro Waste Management ,20400,126.35,126.75,25.7754,URBAN,,SM
Vaidya Sane Ayurved Laboratori,28000,310.0,310.0,86.8,MADHAVBAUG,,SM
Varanium Cloud Ltd.,68000,156.3,154.45,106.284,CLOUD,,SM
Vasa Denticity Ltd.,115000,431.0,448.6,495.65,DENTALKART,,SM
VASA Retail And Overseas Ltd.,20000,6.15,6.35,1.23,VASA,,SM
Veekayem Fashion And Apparels ,8000,72.0,80.9,5.76,VEEKAYEM,,SM
Vels Film International Ltd.,12000,125.6,126.3,15.072,VELS,,SM
Vertexplus Technologies Ltd.,1200,217.0,228.05,2.604,VERTEXPLUS,,SM
Viaz Tyres Ltd.,2000,44.75,45.0,0.895,VIAZ,,SM
Vilin Bio Med Ltd.,8000,22.0,22.95,1.76,VILINBIO,,SM
Vital Chemtech Ltd.,31200,99.35,102.5,30.9972,VITAL,,SM
Viviana Power Tech Ltd.,4000,144.7,150.0,5.788,VIVIANA,,SM
V-Marc India Ltd.,126000,104.6,110.1,131.796,VMARCIND,,SM
Oriana Power Limited,24000,338.0,337.05,81.12,ORIANA,,SM
Sangani Hospitals Limited,21000,40.25,40.1,8.4525,SANGANI,,SM
Service Care Limited,4000,60.6,62.0,2.424,SERVICE,,SM
Shri Techtex Limited,26000,81.85,82.45,21.281,SHRITECH,,SM
Srivari Spices & Foods Ltd,132000,109.8,122.0,144.936,SSFL,,SM
Vinsys IT Services India Ltd,23000,261.5,269.95,60.145,VINSYS,,SM
Yasons Chemex Care Ltd,72000,31.9,32.5,22.968,YCCL,,SM
Yudiz Solutions Ltd,15200,168.75,169.75,25.65,YUDIZ,,SM
Zeal Global Services Ltd,10800,201.0,205.5,21.708,ZEAL,,SM
Crop Life Science Limited,72000,44.75,44.9,32.22,CLSL,,SM
Sungarner Energies Limited,12800,206.0,224.0,26.368,SEL,,SM
Sahaj Fashions,28000,29.25,29.85,8.19,SAHAJ,,SM
CPS Shapers,17400,436.0,454.95,75.864,CPS,,ST
Mono Pharmacare,352000,32.5,31.85,114.4,MONOPHARMA,,ST
Basilic Fly Studio,226800,322.45,339.4,731.3166,BASILIC,,ST
Pramara Promotions Limited,38000,101.1,106.4,38.418,PRAMARA,,ST
Saroja Pharma Industries Limit,11200,78.0,80.0,8.736,SAROJA,,ST
Unihealth Consultancy,1513000,133.0,132.0,2012.29,UNIHEALTH,,ST
Jiwanram Sheoduttrai,54000,25.75,27.1,13.905,JIWANRAM,,ST
