Company Name,Total_Delivery,Price,PrevClose,Total_Traded_Value,NSE_Code,BSE_Code,Segment
Ahasolar Technologies Ltd.,4000,365.05,374.5,14.602,,543941,M 
Kaka Industries Ltd.,80000,169.9,162.9,135.92,,543939,M 
Acceleratebs India Ltd.,64000,250.45,227.7,160.288,,543938,M 
Alphalogic Industries Ltd.,22800,203.65,204.4,46.4322,,543937,M 
Veefin Solutions Ltd.,62400,217.7,222.65,135.8448,,543931,M 
Cosmic CRF Ltd.,27200,294.15,301.0,80.0088,,543928,M 
Bizotic Commercial Ltd.,27200,52.23,49.75,14.20656,,543926,M 
Comrade Appliances Ltd.,4000,154.0,160.0,6.16,,543921,M 
CFF Fluid Control Ltd.,45600,369.05,351.5,168.2868,,543920,M 
Hemant Surgical Industries Ltd,64000,224.3,237.5,143.552,,543916,M 
Innokaiz India Ltd.,36800,140.0,141.0,51.52,,543905,M 
Retina Paints Ltd.,28000,54.5,58.74,15.26,,543902,M 
Sancode Technologies Ltd.,21000,85.5,83.5,17.955,,543897,M 
Exhicon Events Media Solutions,12000,315.0,317.0,37.8,,543895,M 
Maiden Forgings Ltd.,102000,101.76,92.86,103.7952,,543874,M 
Dev Labtech Venture Ltd.,28000,60.57,61.3,16.9596,,543848,M 
Command Polymers Ltd.,4000,27.8,25.4,1.112,,543843,M 
Bright Outdoor Media Ltd.,17000,494.35,484.05,84.0395,,543831,M 
Labelkraft Technologies Ltd.,2000,82.0,85.77,1.64,,543830,M 
Sudarshan Pharma Industries Lt,32000,82.84,81.5,26.5088,,543828,M 
Prospect Commodities Ltd.,12000,74.0,77.0,8.88,,543814,M 
ITCONS E-Solutions Ltd.,14000,43.38,42.21,6.0732,,543806,M 
RESGEN Ltd.,48000,67.81,68.5,32.5488,,543805,M 
Patron Exim Ltd.,16000,10.33,10.1,1.6528,,543798,M 
Macfos Ltd.,9600,372.0,379.0,35.712,,543787,M 
Sealmatic India Ltd.,13200,595.4,573.25,78.5928,,543782,M 
Indong Tea Company Ltd.,12000,20.75,21.0,2.49,,543769,M 
Earthstahl & Alloys Ltd.,138000,66.21,61.95,91.3698,,543765,M 
Transvoy Logistics India Ltd.,3200,78.0,74.5,2.496,,543754,M 
Dharni Capital Services Ltd.,6000,27.01,25.08,1.6206,,543753,M 
Eastern Logica Infoway Ltd.,3600,595.0,524.4,21.42,,543746,M 
SVS Ventures Ltd.,6000,7.98,7.62,0.4788,,543745,M 
Droneacharya Aerial Innovation,69000,159.7,158.85,110.193,,543713,M 
PNGS Gargi Fashion Jewellery L,20000,211.0,209.15,42.2,,543709,M 
Technopack Polymers Ltd.,24000,97.5,99.62,23.4,,543656,M 
DAPS Advertising Ltd.,8000,32.68,33.75,2.6144,,543651,M 
Pace E-Commerce Ventures Ltd.,96000,21.38,21.0,20.5248,,543637,M 
Maagh Advertising And Marketin,10000,38.07,39.61,3.807,,543624,M 
Steelman Telecom Ltd.,3600,152.25,156.7,5.481,,543622,M 
Cargosol Logistics Ltd.,16000,42.8,45.0,6.848,,543621,M 
Insolation Energy Ltd.,222000,359.45,342.35,797.979,,543620,M 
Concord Control Systems Ltd.,7000,365.3,360.6,25.571,,543619,M 
Cargotrans Maritime Ltd.,9000,79.99,80.0,7.1991,,543618,M 
Reetech International Cargo an,1200,59.93,60.05,0.71916,,543617,M 
Trident Lifeline Ltd.,2400,218.0,220.0,5.232,,543616,M 
Silicon Rental Solutions Ltd.,11200,148.45,150.95,16.626399999999997,,543615,M 
