Company Name,Total_Delivery,Price,PrevClose,Total_Traded_Value,NSE_Code,BSE_Code,Segment
Zomato Ltd.,43989533,109.0,106.05,47948.59097,ZOMATO,543320,EQ
JIO Financial Services,9416889,225.1,220.15,21197.417138999997,JIOFIN,543940,EQ
One97 Communications Ltd.,2095051,971.75,949.7,20358.6580925,PAYTM,543396,EQ
Suzlon Energy Ltd.,70919227,27.65,26.35,19609.1662655,SUZLON,532667,BE
,1837430,1000.0,999.99,18374.3,LIQUIDBEES,,EQ
Varun Beverages Ltd.,1726434,917.65,927.95,15842.621600999999,VBL,540180,EQ
Gujarat Mineral Development Co,3902744,384.0,382.35,14986.53696,GMDCLTD,532181,EQ
,1444458,999.99,999.99,14444.435554200001,LIQUIDETF,,EQ
KPIT Technologies Ltd.,1116257,1223.7,1165.05,13659.636909,KPITTECH,542651,EQ
Indian Railway Finance Corpora,17904370,75.6,75.65,13535.70372,IRFC,543257,EQ
NBCC (India) Ltd.,18779209,62.65,61.85,11765.174438499998,NBCC,534309,EQ
Gland Pharma Ltd.,684365,1633.85,1626.5,11181.4975525,GLAND,543245,EQ
Mishra Dhatu Nigam Ltd.,2426894,456.9,407.85,11088.478685999999,MIDHANI,541195,EQ
APL Apollo Tubes Ltd.,622463,1669.35,1614.9,10391.086090499999,APLAPOLLO,533758,EQ
Macrotech Developers Ltd.,1239593,813.95,800.35,10089.6672235,LODHA,543287,EQ
BSE Ltd.,672718,1481.75,1434.4,9967.998965,BSE,,EQ
Max Healthcare Institute Ltd.,1702648,573.95,555.0,9772.348196,MAXHEALTH,543220,EQ
Prestige Estates Projects Ltd.,1311888,723.8,727.5,9495.445344,PRESTIGE,533274,EQ
Carborundum Universal Ltd.,704146,1164.85,1149.6,8202.244680999998,CARBORUNIV,513375,EQ
PB Fintech Ltd.,1091840,747.85,752.95,8165.32544,POLICYBZR,543390,EQ
Union Bank Of India,7829975,104.1,104.15,8151.003975,UNIONBANK,532477,EQ
JSW Energy Ltd.,2004067,397.35,408.55,7963.1602245,JSWENERGY,533148,EQ
Infibeam Avenues Ltd.,36179340,21.6,22.25,7814.73744,INFIBEAM,539807,EQ
