Date,Company Name,NSE_Code,BSE_Code,Total_Volume,Total_Delivery,Price,PrevClose,Total_Traded_Value,NSE_Volume,NSE_Delivery,BSE_Volume,BSE_Delivery,Segment
231027,Ahasolar Technologies Ltd.,543941,543941,4000,4000,310.45,290.0,12.418,0.0,0.0,4000.0,4000.0,M 
231027,Kaka Industries Ltd.,543939,543939,14000,10000,175.7,169.0,17.57,0.0,0.0,14000.0,10000.0,M 
231027,Acceleratebs India Ltd.,543938,543938,1600,1600,229.0,227.0,3.664,0.0,0.0,1600.0,1600.0,M 
231027,Alphalogic Industries Ltd.,543937,543937,1200,1200,319.1,319.0,3.8292,0.0,0.0,1200.0,1200.0,M 
231027,Veefin Solutions Ltd.,543931,543931,19200,19200,196.15,186.85,37.6608,0.0,0.0,19200.0,19200.0,M 
231027,Cosmic CRF Ltd.,543928,543928,23200,19600,260.65,249.05,51.0874,0.0,0.0,23200.0,19600.0,M 
231027,Bizotic Commercial Ltd.,543926,543926,8000,8000,58.55,57.4,4.684,0.0,0.0,8000.0,8000.0,M 
231027,CFF Fluid Control Ltd.,543920,543920,12800,8800,373.45,367.0,32.8636,0.0,0.0,12800.0,8800.0,M 
231027,Hemant Surgical Industries Ltd,543916,543916,38400,33600,196.6,184.75,66.0576,0.0,0.0,38400.0,33600.0,M 
231027,Innokaiz India Ltd.,543905,543905,1600,1600,123.5,123.75,1.976,0.0,0.0,1600.0,1600.0,M 
231027,Retina Paints Ltd.,543902,543902,8000,8000,59.2,54.1,4.736,0.0,0.0,8000.0,8000.0,M 
231027,Exhicon Events Media Solutions,543895,543895,2000,2000,293.9,286.15,5.878,0.0,0.0,2000.0,2000.0,M 
231027,Maiden Forgings Ltd.,543874,543874,12000,12000,98.1,95.1,11.772,0.0,0.0,12000.0,12000.0,M 
231027,Dev Labtech Venture Ltd.,543848,543848,16000,16000,63.9,62.8,10.224,0.0,0.0,16000.0,16000.0,M 
231027,Bright Outdoor Media Ltd.,543831,543831,7000,7000,418.0,382.0,29.26,0.0,0.0,7000.0,7000.0,M 
231027,Labelkraft Technologies Ltd.,543830,543830,4000,4000,70.0,68.95,2.8,0.0,0.0,4000.0,4000.0,M 
231027,Sudarshan Pharma Industries Lt,543828,543828,11200,11200,81.18,75.5,9.092160000000002,0.0,0.0,11200.0,11200.0,M 
231027,ITCONS E-Solutions Ltd.,543806,543806,16000,14000,45.98,46.0,6.4372,0.0,0.0,16000.0,14000.0,M 
231027,RESGEN Ltd.,543805,543805,21000,18000,71.55,70.0,12.879,0.0,0.0,21000.0,18000.0,M 
231027,S.V.J. Enterprises Ltd.,543799,543799,6000,6000,68.95,67.41,4.137,0.0,0.0,6000.0,6000.0,M 
231027,Patron Exim Ltd.,543798,543798,16000,16000,9.24,8.63,1.4784,0.0,0.0,16000.0,16000.0,M 
231027,Macfos Ltd.,543787,543787,6000,2400,343.0,334.0,8.232,0.0,0.0,6000.0,2400.0,M 
231027,Sealmatic India Ltd.,543782,543782,10200,7800,496.85,480.0,38.7543,0.0,0.0,10200.0,7800.0,M 
231027,Earthstahl & Alloys Ltd.,543765,543765,6000,6000,56.0,54.05,3.36,0.0,0.0,6000.0,6000.0,M 
231027,Transvoy Logistics India Ltd.,543754,543754,3200,3200,70.1,68.7,2.2432,0.0,0.0,3200.0,3200.0,M 
231027,Eastern Logica Infoway Ltd.,543746,543746,3600,3600,549.95,550.85,19.7982,0.0,0.0,3600.0,3600.0,M 
231027,Droneacharya Aerial Innovation,543713,543713,910000,438000,196.1,193.15,858.918,0.0,0.0,910000.0,438000.0,M 
231027,Technopack Polymers Ltd.,543656,543656,6000,4000,87.97,85.0,3.5188,0.0,0.0,6000.0,4000.0,M 
231027,DAPS Advertising Ltd.,543651,543651,4000,4000,35.0,34.95,1.4,0.0,0.0,4000.0,4000.0,M 
231027,Pace E-Commerce Ventures Ltd.,543637,543637,78000,73200,19.8,18.68,14.4936,0.0,0.0,78000.0,73200.0,M 
231027,Maagh Advertising And Marketin,543624,543624,6000,4000,52.92,50.4,2.1168,0.0,0.0,6000.0,4000.0,M 
231027,Steelman Telecom Ltd.,543622,543622,3600,3600,160.0,161.0,5.76,0.0,0.0,3600.0,3600.0,M 
231027,Cargosol Logistics Ltd.,543621,543621,8000,4000,50.99,49.01,2.0396,0.0,0.0,8000.0,4000.0,M 
231027,Insolation Energy Ltd.,543620,543620,125000,68000,564.25,528.95,383.69,0.0,0.0,125000.0,68000.0,M 
231027,Concord Control Systems Ltd.,543619,543619,5000,4500,615.0,592.5,27.675,0.0,0.0,5000.0,4500.0,M 
231027,Cargotrans Maritime Ltd.,543618,543618,3000,3000,80.33,80.0,2.4099,0.0,0.0,3000.0,3000.0,M 
231027,Reetech International Cargo an,543617,543617,1200,1200,55.0,55.0,0.66,0.0,0.0,1200.0,1200.0,M 
231027,Trident Lifeline Ltd.,543616,543616,2400,2400,189.5,182.6,4.548,0.0,0.0,2400.0,2400.0,M 
231027,Silicon Rental Solutions Ltd.,543615,543615,6400,5600,163.2,163.0,9.139199999999999,0.0,0.0,6400.0,5600.0,M 
231027,Shantidoot Infra Services Ltd.,543598,543598,4800,3200,78.0,75.5,2.496,0.0,0.0,4800.0,3200.0,M 
231027,Virtuoso Optoelectronics Ltd.,543597,543597,37000,22000,244.85,240.7,53.867,0.0,0.0,37000.0,22000.0,M 
231027,EP Biocomposites Ltd.,543595,543595,1000,1000,198.95,185.0,1.9895,0.0,0.0,1000.0,1000.0,M 
231027,Dipna Pharmachem Ltd.,543594,543594,567000,360000,14.44,15.2,51.984,0.0,0.0,567000.0,360000.0,M 
231027,Rhetan TMT Ltd.,543590,543590,105000,105000,8.5,8.25,8.925,0.0,0.0,105000.0,105000.0,M 
231027,Healthy Life Agritec Ltd.,543546,543546,10000,10000,4.21,4.31,0.421,0.0,0.0,10000.0,10000.0,M 
231027,Veerkrupa Jewellers Ltd.,543545,543545,200400,100200,2.03,1.94,2.0340599999999998,0.0,0.0,200400.0,100200.0,M 
