Company Name,Total_Delivery,Price,PrevClose,Total_Traded_Value,NSE_Code,BSE_Code,Segment
Technopack Polymers Ltd.,6000,93.01,93.74,5.5806,,543656,M 
Pace E-Commerce Ventures Ltd.,12000,20.5,20.58,2.46,,543637,M 
Maagh Advertising And Marketin,2000,50.5,52.0,1.01,,543624,M 
Vedant Asset Ltd.,27000,47.35,42.5,12.7845,,543623,M 
Steelman Telecom Ltd.,6000,141.6,145.4,8.496,,543622,M 
Cargosol Logistics Ltd.,8000,49.0,51.04,3.92,,543621,M 
Insolation Energy Ltd.,61000,409.75,390.25,249.9475,,543620,M 
Concord Control Systems Ltd.,500,620.0,618.4,3.1,,543619,M 
Cargotrans Maritime Ltd.,4500,81.48,79.5,3.6666,,543618,M 
Reetech International Cargo an,1200,59.0,58.95,0.708,,543617,M 
Trident Lifeline Ltd.,3600,180.5,187.0,6.498,,543616,M 
Silicon Rental Solutions Ltd.,10400,157.5,158.0,16.38,,543615,M 
Containe Technologies Ltd.,26000,81.63,89.25,21.2238,,543606,M 
Shantidoot Infra Services Ltd.,3200,78.1,80.0,2.4991999999999996,,543598,M 
Virtuoso Optoelectronics Ltd.,5000,242.85,238.35,12.1425,,543597,M 
EP Biocomposites Ltd.,500,204.95,203.0,1.02475,,543595,M 
Dipna Pharmachem Ltd.,204000,15.73,14.4,32.0892,,543594,M 
Rhetan TMT Ltd.,67500,9.5,9.65,6.4125,,543590,M 
Naturo Indiabull Ltd.,12000,14.25,15.0,1.71,,543579,M 
Olatech Solutions Ltd.,6000,154.0,151.25,9.24,,543578,M 
Healthy Life Agritec Ltd.,30000,4.67,4.8,1.401,,543546,M 
Veerkrupa Jewellers Ltd.,116900,2.32,2.29,2.71208,,543545,M 
Jayant Infratech Ltd.,9000,87.98,85.51,7.9182,,543544,M 
Kesar India Ltd.,1600,389.95,372.0,6.2392,,543542,M 
Pearl Green Clubs And Resorts ,600,319.0,303.0,1.914,,543540,M 
Modi's Navnirman Ltd.,20000,173.0,171.0,34.6,,543539,M 
Fone4 Communications (India) L,20000,3.84,4.0,0.768,,543521,M 
Global Longlife Hospital and R,2000,43.52,43.52,0.8704,,543520,M 
Eighty Jewellers Ltd.,3000,44.0,44.8,1.32,,543518,M 
Dhyaani Tile and Marblez Ltd.,4000,178.0,178.5,7.12,,543516,M 
Sunrise Efficient Marketing Lt,6000,104.0,104.0,6.24,,543515,M 
EVOQ Remedies Ltd.,8000,14.22,14.0,1.1376,,543500,M 
Achyut Healthcare Ltd.,40500,54.8,57.0,22.194,,543499,M 
Bhatia Colour Chem Ltd.,1600,53.0,53.6,0.848,,543497,M 
Ekennis Software Service Ltd.,800,88.0,87.78,0.704,,543475,M 
Maruti Interior Products Ltd.,5000,194.05,194.1,9.7025,,543464,M 
Safa Systems & Technologies Lt,60000,11.85,11.55,7.11,,543461,M 
Alkosign Ltd.,7500,113.05,113.5,8.47875,,543453,M 
Brandbucket Media & Technology,18000,34.68,33.03,6.2424,,543439,M 
Clara Industries Ltd.,1660,179.0,180.3,2.9714,,543435,M 
DMR Hydroengineering & Infrast,6000,73.2,69.81,4.392,,543410,M 
Omnipotent Industries Ltd.,2000,7.8,7.75,0.156,,543400,M 
Suyog Gurbaxani Funicular Rope,39000,72.97,69.5,28.4583,,543391,M 
Adishakti Loha and Ispat Ltd.,70000,11.2,10.9,7.84,,543377,M 
Shri Venkatesh Refineries Ltd.,10000,199.4,198.05,19.94,,543373,M 
SBL Infratech Ltd.,27600,70.5,70.0,19.458,,543366,M 
Markolines Pavement Technologi,32800,142.5,146.5,46.74,,543364,M 
Prevest Denpro Ltd.,6800,452.0,455.0,30.736,,543363,M 
Aashka Hospitals Ltd.,5000,61.6,61.8,3.08,,543346,M 
Gretex Corporate Services Ltd.,10530,194.0,196.95,20.4282,,543324,M 
AA Plus Tradelink Ltd.,64000,9.81,10.07,6.2784,,543319,M 
Navoday Enterprises Ltd.,84000,12.64,12.19,10.6176,,543305,M 
Suumaya Corporation Ltd.,21150,7.74,7.72,1.63701,,543274,M 
Knowledge Marine & Engineering,4750,1483.85,1507.65,70.482875,,543273,M 
MRP Agro Ltd.,5000,136.85,138.05,6.8425,,543262,M 
Veer Global Infraconstruction ,1100,119.0,120.0,1.309,,543241,M 
GM Polyplast Ltd.,11200,181.95,176.65,20.3784,,543239,M 
Secmark Consultancy Ltd.,35000,83.09,82.0,29.0815,,543234,M 
ICL Organic Dairy Products Ltd,2000,40.0,40.0,0.8,,542935,M 
Janus Corporation Ltd.,80500,4.3,4.4,3.4615,,542924,M 
Goblin India Ltd.,2000,55.99,55.84,1.1198,,542850,M 
Misquita Engineering Ltd.,2000,38.99,38.51,0.7798,,542801,M 
City Pulse Multiplex Ltd.,2000,83.0,78.0,1.66,,542727,M 
Cian Healthcare Ltd.,16000,22.0,23.35,3.52,,542678,M 
Evans Electric Ltd.,2000,139.0,137.3,2.78,,542668,M 
VR Films & Studios Ltd.,8000,44.49,43.0,3.5592,,542654,M 
Northern Spirits Ltd.,1500,363.0,376.0,5.445,,542628,M 
Jonjua Overseas Ltd.,96880,16.36,15.59,15.849568,,542446,M 
Diksha Greens Ltd.,8000,3.21,3.21,0.2568,,542155,M 
Sun Retail Ltd.,336000,0.65,0.68,2.184,,542025,M 
Innovative Ideals And Services,36000,22.61,21.54,8.1396,,541983,M 
MAC Hotels Ltd.,10500,37.4,36.45,3.927,,541973,M 
WAA Solar Ltd.,16000,80.75,79.45,12.92,,541445,M 
Affordable Robotic & Automatio,10000,645.65,656.35,64.565,,541402,M 
Innovators Facade Systems Ltd.,9600,222.0,215.5,21.312,,541353,M 
Milestone Furniture Ltd.,27000,5.22,4.96,1.4094,,541337,M 
Taylormade Renewables Ltd.,12000,526.0,546.0,63.12,,541228,M 
Shreeshay Engineers Ltd.,4000,34.0,38.0,1.36,,541112,M 
Inflame Appliances Ltd.,3250,642.2,647.2,20.8715,,541083,M 
Sanghvi Brands Ltd.,2000,18.07,17.21,0.3614,,540782,M 
Sagar Diamonds Ltd.,3000,39.8,40.0,1.194,,540715,M 
Chothani Foods Ltd.,20000,25.53,26.2,5.106,,540681,M 
Captain Technocast Ltd.,3000,115.0,115.0,3.45,,540652,M 
Yug Decor Ltd.,56000,98.56,89.6,55.1936,,540550,M 
Prime Fresh Ltd.,3750,264.55,258.1,9.920625,,540404,M 
RMC Switchgears Ltd.,6000,748.0,779.6,44.88,,540358,M 
Aditya Consumer Marketing Ltd.,5000,73.0,71.99,3.65,,540146,M 
Shiva Granito Export Ltd.,40000,6.87,6.55,2.748,,540072,M 
Waaree Technologies Ltd.,14000,360.0,350.0,50.4,,539337,M 
Growington Ventures India Ltd.,18600,205.3,202.4,38.1858,,539222,M 
SVP Housing Ltd.,22500,67.0,68.35,15.075,,539041,M 
Raghuvansh Agrofarms Ltd.,5000,215.0,210.0,10.75,,538921,M 
Jet Infraventure Ltd.,4000,9.1,9.47,0.364,,538794,M 
JLA Infraville Shoppers Ltd.,5000,3.87,4.07,0.1935,,538765,M 
Tarini International Ltd.,123000,8.16,6.8,10.0368,,538496,M 
GCM Capital Advisors Ltd.,31000,8.42,8.02,2.6102,,538319,M 
Unishire Urban Infra Ltd.,10000,1.68,1.72,0.168,,537582,M 
Polymac Thermoformers Ltd.,12800,32.5,32.42,4.16,,537573,M 
GCM Commodity & Derivatives Lt,6000,5.43,5.18,0.3258,,535917,M 
Money Masters Leasing & Financ,15000,66.97,66.0,10.0455,,535910,M 
SDC Techmedia Ltd.,10000,11.88,9.95,1.1880000000000002,,535647,M 
Bothra Metals & Alloys Ltd.,8000,8.35,8.5,0.668,,535279,M 
Asarfi Hospital Ltd,74000,110.9,110.15,82.066,,543943,M 
Khazanchi Jewellers Ltd,6000,212.0,216.65,12.72,,543953,M 
Shelter Pharma Limited,3000,40.51,41.8,1.2153,,543963,M 
Shoora Designs Limited,48000,53.0,58.49,25.44,,543970,M 
Bondada Engineering Limited,201600,179.9,176.7,362.6784,,543971,M 
Kahan Packaging,88000,109.85,124.94,96.668,,543979,M 
Aatmaj Healthcare Ltd.,24000,45.65,45.5,10.956,AATMAJ,,SM
AB Cotspin India Ltd.,4000,89.75,85.5,3.59,ABCOTS,,SM
Abhishek Integrations Ltd.,6000,28.65,30.0,1.719,AILIMITED,,SM
AG Universal Ltd.,4000,60.0,60.0,2.4,AGUL,,SM
Agarwal Float Glass India Ltd.,18000,45.0,42.0,8.1,AGARWALFT,,SM
All E Technologies Ltd.,76800,170.7,164.05,131.0976,ALLETEC,,SM
Ambani Organics Ltd.,20000,109.35,113.2,21.87,AMBANIORG,,SM
Ameya Precision Engineers Ltd.,4000,50.0,51.0,2.0,AMEYA,,SM
Amiable Logistics (India) Ltd.,4800,86.0,85.0,4.128,AMIABLE,,SM
ANI Integrated Services Ltd.,3600,65.0,65.9,2.34,AISL,,SM
Anlon Technology Solution Ltd.,10800,308.0,299.0,33.264,ANLON,,SM
Annapurna Swadisht Ltd.,296000,272.85,295.2,807.636,ANNAPURNA,,SM
Arihant Academy Ltd.,4800,128.2,126.2,6.1536,ARIHANTACA,,SM
Aristo Bio-Tech and Lifescienc,9600,77.15,79.0,7.4064,ARISTO,,SM
Ascom Leasing & Investments Lt,500,225.0,250.0,1.125,ASCOM,,SM
ASL Industries Ltd.,4000,22.75,21.7,0.91,ASLIND,,SM
Aurangabad Distillery Ltd.,7000,199.9,199.5,13.993,AURDIS,,SM
Auro Impex & Chemicals Ltd.,14400,64.0,64.95,9.216,AUROIMPEX,,SM
Baheti Recycling Industries Lt,85500,161.95,147.25,138.46724999999998,BAHETI,,SM
Beta Drugs Ltd.,1600,1000.35,1015.0,16.0056,BETA,,SM
BEW Engineering Ltd.,1500,1694.95,1698.9,25.42425,BEWLTD,,SM
Bombay Metrics Supply Chain Lt,6400,130.0,130.6,8.32,BMETRICS,,SM
Bright Solar Ltd.,84000,5.3,5.4,4.452,BRIGHT,,SM
Cadsys India Ltd.,16000,189.6,180.6,30.336,CADSYS,,SM
Cell Point (India) Ltd.,18000,50.5,51.15,9.09,CELLPOINT,,SM
Chaman Metallics Ltd.,24000,65.55,66.0,15.732,CMNL,,SM
Cool Caps Industries Ltd.,4500,505.75,499.25,22.75875,COOLCAPS,,SM
Crayons Advertising Ltd.,18000,150.85,148.95,27.153,CRAYONS,,SM
Cyber Media Research & Service,4000,120.65,127.0,4.826,CMRSL,,SM
DE Neers Tools Ltd.,2400,243.0,236.0,5.832,DENEERS,,SM
Destiny Logistics & Infra Ltd.,48000,53.7,51.15,25.776,DESTINY,,SM
DK Enterprises Global Ltd.,15000,87.95,82.3,13.1925,DKEGL,,SM
Dollex Agrotech Ltd.,8000,41.0,43.15,3.28,DOLLEX,,SM
Drone Destination Ltd.,158000,134.65,131.3,212.747,DRONE,,SM
DU Digital Global Ltd.,20000,50.0,47.75,10.0,DUGLOBAL,,SM
Ducol Organics & Colours Ltd.,11200,174.0,173.05,19.488,DUCOL,,SM
Dynamic Services & Security Lt,2000,139.25,146.55,2.785,DYNAMIC,,SM
Emkay Taps And Cutting Tools L,600,501.0,503.6,3.006,EMKAYTOOLS,,SM
Essen Speciality Films Ltd.,55200,128.2,131.25,70.76639999999999,ESFL,,SM
Euro Panel Products Ltd.,15000,133.25,138.0,19.9875,EUROBOND,,SM
Felix Industries Ltd.,2000,112.05,114.0,2.241,FELIX,,SM
Fidel Softech Ltd.,9000,112.1,114.0,10.089,FIDEL,,SM
Frog Cellsat Ltd.,40000,225.35,230.0,90.14,FROG,,SM
Gayatri Rubbers and Chemicals ,4000,132.3,126.0,5.292,GRCL,,SM
Giriraj Civil Developers Ltd.,1200,1580.0,1540.0,18.96,GIRIRAJ,,SM
Global Pet Industries Ltd.,9000,73.5,73.0,6.615,GLOBALPET,,SM
Globe International Carriers L,21000,51.0,48.65,10.71,GICL,,SM
Goldstar Power Ltd.,22500,13.85,13.2,3.11625,GOLDSTAR,,SM
Greenchef Appliances Ltd.,78400,106.25,111.25,83.3,GREENCHEF,,SM
Homesfy Realty Ltd.,2100,421.0,421.1,8.841,HOMESFY,,SM
Infinium Pharmachem Ltd.,28000,256.8,264.1,71.904,INFINIUM,,SM
Infollion Research Services Lt,9600,180.35,180.0,17.3136,INFOLLION,,SM
Innovative Tyres & Tubes Ltd.,243000,6.75,6.5,16.4025,INNOVATIVE,,SM
Integrated Personnel Services ,2000,123.5,141.2,2.47,IPSL,,SM
Ishan International Ltd.,4800,34.5,34.5,1.656,ISHAN,,SM
Jainam Ferro Alloys (I) Ltd.,3000,125.15,131.0,3.7545,JAINAM,,SM
Jakharia Fabric Ltd.,800,33.7,32.1,0.26960000000000006,JAKHARIA,,SM
Jalan Transolutions (India) Lt,84000,5.05,5.3,4.242,JALAN,,SM
Jay Jalaram Technologies Ltd.,7000,305.95,311.25,21.4165,KORE,,SM
Jeena Sikho Lifecare Ltd.,1000,940.0,938.5,9.4,JSLL,,SM
Jet Knitwears Ltd.,1500,94.25,89.8,1.41375,JETKNIT,,SM
KN Agri Resources Ltd.,11200,131.0,130.0,14.672,KNAGRI,,SM
Kore Digital Ltd.,3200,307.75,305.1,9.848,KDL,,SM
Kotyark Industries Ltd.,30000,685.2,672.95,205.56,KOTYARK,,SM
Krishca Strapping Solutions Lt,40000,227.0,235.0,90.8,KRISHCA,,SM
Krishna Defence and Allied Ind,22000,285.0,282.45,62.7,KRISHNADEF,,SM
Laxmi Goldorna House Ltd.,8000,100.1,95.55,8.008,LGHL,,SM
Le Merite Exports Ltd.,35200,44.8,47.2,15.7696,LEMERITE,,SM
Lead Reclaim And Rubber Produc,6000,51.0,50.85,3.06,LRRPL,,SM
Lloyds Luxuries Ltd.,12000,85.6,84.55,10.271999999999998,LLOYDS,,SM
Magson Retail & Distribution L,34000,88.9,90.05,30.226,MAGSON,,SM
Maks Energy Solutions India Lt,48000,84.6,80.6,40.608,MAKS,,SM
Mangalam Worldwide Ltd.,7200,118.9,124.4,8.5608,MWL,,SM
Marvel Decor Ltd.,18000,45.75,45.7,8.235,MDL,,SM
MCON Rasayan India Ltd.,12000,128.85,122.8,15.462,MCON,,SM
Mega Flex Plastics Ltd.,36000,42.6,43.5,15.336,MEGAFLEX,,SM
Mohini Health & Hygiene Ltd.,15000,69.0,70.55,10.35,MHHL,,SM
MOS Utility Ltd.,27200,87.5,89.8,23.8,MOS,,SM
Network People Services Techno,39600,1345.0,1320.0,532.62,NPST,,SM
Nidan Laboratories And Healthc,323000,31.15,31.05,100.6145,NIDAN,,SM
Nirman Agri Genetics Ltd.,3600,184.0,183.05,6.624,NIRMAN,,SM
Omfurn India Ltd.,12000,84.0,83.85,10.08,OMFURN,,SM
Party Cruisers Ltd.,32000,64.25,60.95,20.56,PARTYCRUS,,SM
PE Analytics Ltd.,8400,206.8,205.4,17.3712,PROPEQUITY,,SM
Pentagon Rubber Ltd.,4000,120.0,118.0,4.8,PENTAGON,,SM
Perfect Infraengineers Ltd.,36000,23.25,23.15,8.37,PERFECT,,SM
Phantom Digital Effects Ltd.,70800,433.65,453.3,307.0242,PHANTOMFX,,SM
Precision Metaliks Ltd.,8000,44.5,44.4,3.56,PRECISION,,SM
Pritika Engineering Components,64000,71.5,65.0,45.76,PRITIKA,,SM
Prolife Industries Ltd.,500,218.0,222.0,1.09,PROLIFE,,SM
Proventus Agrocom Ltd.,28160,891.0,906.95,250.9056,PROV,,SM
Pulz Electronics Ltd.,6000,77.0,79.4,4.62,PULZ,,SM
QMS Medical Allied Services Lt,39000,136.65,133.55,53.2935,QMSMEDI,,SM
Quadpro ITeS Ltd.,12000,5.75,5.75,0.69,QUADPRO,,SM
Quicktouch Technologies Ltd.,12000,215.05,214.95,25.806,QUICKTOUCH,,SM
Rachana Infrastructure Ltd.,3600,99.85,99.05,3.5946,RILINFRA,,SM
RBM Infracon Ltd.,6000,153.6,146.3,9.216,RBMINFRA,,SM
Reliable Data Services Ltd.,2400,61.0,61.0,1.464,RELIABLE,,SM
Remus Pharmaceuticals Ltd.,1000,5049.0,5090.95,50.49,REMUS,,SM
REX Pipes and Cables Industrie,4000,63.9,66.1,2.556,REXPIPES,,SM
Rite Zone Chemcon India Ltd.,1600,60.0,60.0,0.96,RITEZONE,,SM
RM Drip and Sprinklers System ,6000,52.4,55.0,3.144,RMDRIP,,SM
Sabar Flex India Ltd.,60000,25.6,25.4,15.36,SABAR,,SM
Sahana System Ltd.,3000,263.8,261.75,7.914,SAHANA,,SM
Shera Energy Ltd.,38000,131.25,138.1,49.875,SHERA,,SM
Shigan Quantum Technologies Lt,6000,121.0,119.8,7.26,SHIGAN,,SM
Shree Tirupati Balajee FIBC Lt,1000,318.9,318.9,3.189,TIRUPATI,,SM
Shubhlaxmi Jewel Art Ltd.,2000,89.5,86.85,1.79,SHUBHLAXMI,,SM
Siddhika Coatings Ltd.,1000,189.45,183.0,1.8945,SIDDHIKA,,SM
SKP Bearing Industries Ltd.,6000,196.5,199.9,11.79,SKP,,SM
Solex Energy Ltd.,4800,576.65,585.0,27.6792,SOLEX,,SM
Sonu Infratech Ltd.,18000,53.65,56.45,9.657,SONUINFRA,,SM
Spectrum Electrical Industries,1000,1000.0,1000.3,10.0,SPECTRUM,,SM
Spectrum Talent Management Ltd,15200,128.65,131.2,19.5548,SPECTSTM,,SM
Srivasavi Adhesive Tapes Ltd.,15000,123.0,125.0,18.45,SRIVASAVI,,SM
Surani Steel Tubes Ltd.,32000,284.0,270.7,90.88,SURANI,,SM
Swaraj Suiting Ltd.,8000,98.0,96.25,7.84,SWARAJ,,SM
Swastik Pipes Ltd.,56400,97.9,100.8,55.2156,SWASTIK,,SM
Synoptics Technologies Ltd.,11400,127.2,130.25,14.5008,SYNOPTICS,,SM
Systango Technologies Ltd.,68800,235.0,247.35,161.68,SYSTANGO,,SM
Tapi Fruit Processing Ltd.,4500,176.9,168.5,7.9605,TAPIFRUIT,,SM
Tara Chand Infralogistic Solut,18000,113.0,110.6,20.34,TARACHAND,,SM
Thejo Engineering Ltd.,600,1652.45,1656.0,9.9147,THEJO,,SM
Timescan Logistics (India) Ltd,3000,177.9,177.9,5.337,TIMESCAN,,SM
Tridhya Tech Ltd.,42000,42.85,42.0,17.997,TRIDHYA,,SM
Uma Converter Ltd.,16000,35.35,34.75,5.656,UMA,,SM
Upsurge Seeds Of Agriculture L,1500,355.0,358.0,5.325,USASEEDS,,SM
Urban Enviro Waste Management ,16800,136.05,132.75,22.8564,URBAN,,SM
Vadivarhe Speciality Chemicals,3000,41.55,41.55,1.2465,VSCL,,SM
Vaidya Sane Ayurved Laboratori,2400,314.0,309.95,7.536,MADHAVBAUG,,SM
Varanium Cloud Ltd.,278000,156.75,141.9,435.765,CLOUD,,SM
Vasa Denticity Ltd.,15000,439.0,425.25,65.85,DENTALKART,,SM
Veekayem Fashion And Apparels ,4000,76.0,81.05,3.04,VEEKAYEM,,SM
Vels Film International Ltd.,10800,123.35,115.0,13.3218,VELS,,SM
Vertexplus Technologies Ltd.,87600,173.0,178.5,151.548,VERTEXPLUS,,SM
Viaz Tyres Ltd.,10000,41.0,45.0,4.1,VIAZ,,SM
Vital Chemtech Ltd.,18000,98.1,98.2,17.658,VITAL,,SM
Viviana Power Tech Ltd.,8000,143.5,145.0,11.48,VIVIANA,,SM
Vivo Collaboration Solutions L,3200,107.5,113.15,3.44,VIVO,,SM
V-Marc India Ltd.,165000,119.3,113.8,196.845,VMARCIND,,SM
Walpar Nutritions Ltd.,2000,87.0,85.0,1.74,WALPAR,,SM
Oriana Power Limited,9600,337.75,339.9,32.424,ORIANA,,SM
Sangani Hospitals Limited,6000,39.9,38.55,2.394,SANGANI,,SM
Service Care Limited,2000,59.0,63.65,1.18,SERVICE,,SM
Shri Techtex Limited,88000,82.75,85.35,72.82,SHRITECH,,SM
Srivari Spices & Foods Ltd,24000,110.0,110.5,26.4,SSFL,,SM
Vinsys IT Services India Ltd,19000,277.25,280.7,52.6775,VINSYS,,SM
Yasons Chemex Care Ltd,24000,28.85,29.05,6.924,YCCL,,SM
Yudiz Solutions Ltd,7200,157.5,160.4,11.34,YUDIZ,,SM
Zeal Global Services Ltd,2400,182.0,183.0,4.368,ZEAL,,SM
Crop Life Science Limited,26000,41.0,41.7,10.66,CLSL,,SM
Sahaj Fashions,48000,27.5,27.9,13.2,SAHAJ,,SM
CPS Shapers,1800,450.0,471.9,8.1,CPS,,SM
Mono Pharmacare,216000,34.0,32.9,73.44,MONOPHARMA,,SM
Basilic Fly Studio,54000,271.3,281.1,146.502,BASILIC,,SM
Pramara Promotions Limited,32000,91.2,97.0,29.184,PRAMARA,,SM
Saroja Pharma Industries Limit,22400,60.0,63.75,13.44,SAROJA,,SM
Unihealth Consultancy,99000,132.35,128.2,131.0265,UNIHEALTH,,ST
Jiwanram Sheoduttrai,888000,22.05,21.0,195.804,JIWANRAM,,ST
Holmarc Opto Mechatronics,225000,87.3,83.15,196.425,HOLMARC,,ST
Chavda Infra,220000,83.85,86.0,184.47,CHAVDA,,ST
Madhusudan Masala,186000,115.75,116.0,215.295,MADHUSUDAN,,ST
Kundan Edifice,78000,73.35,75.2,57.213,KEL,,ST
Kody Techno,27200,206.55,196.75,56.1816,KODYTECH,,ST
Cellcor Gadgets,62400,106.45,101.4,66.4248,CELLECOR,,ST
Marco Cables,438000,44.7,42.6,195.786,MARCO,,ST
HiGreen Carbon,112000,89.05,84.85,99.736,HIGREEN,,ST
Master Components,117000,140.5,140.2,164.385,MASTER,,ST
Saakshi Medtech,1714800,153.3,97.0,2628.7884000000004,SAAKSHI,,ST
,30000,21.0,26.5,6.3,DUDIG-RE,,ST
